"iso3c_producing","diet","fcr_type","source_ingredient","FAOSTAT_name","FAO_code","total_crop_demand_ms","total_crop_demand_ge","total_crop_demand_econ"
"MMR","fish-dominant","efficient","wheat","Wheat",15,0.000555663371514862,0.000555663371514862,0.000555663371514862
"MMR","fish-dominant","efficient","wheat gluten","Wheat",15,0.00103194626138474,0.00114980498098392,0.00263616043435024
"MMR","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00173664436044028,0.00218647928918221,0.000919007887315896
"MMR","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,103.298001174154,103.298001174154,103.298001174154
"MMR","fish-dominant","regular","soybean meal","Soya beans",236,8.49605175454686,6.42251552441096,7.171305391188
"MMR","fish-dominant","regular","wheat","Wheat",15,0.000617403746127625,0.000617403746127625,0.000617403746127625
"MMR","fish-dominant","regular","wheat gluten","Wheat",15,0.00114660695709416,0.00127756108998213,0.00292906714927805
"MMR","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.0000467062582770059,0.0000736066440066929,0.0000782699432658152
"MMR","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.000288828187203887,0.000587365202360346,0.0010408836241433
"MMR","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000273521486769345,0.000344370488046198,0.000144743742252254
"MMR","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,167.34276190213,167.34276190213,167.34276190213
"MMR","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,199.881632271988,212.971593636994,89.6021110184775
"MMR","plant-dominant","efficient","linseed oil","Linseed",333,0.0038457910744663,0.00620459275455232,0.00563366489116733
"MMR","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,136.717942730498,136.717942730498,136.717942730498
"MMR","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,78.406916553876,97.2982925838381,167.945265542262
"MMR","plant-dominant","efficient","soy oil","Soya beans",236,0.182911876299763,0.310003616269406,0.30248002222915
"MMR","plant-dominant","efficient","soy protein concentrate","Soya beans",236,11.5672756432402,9.97337677803696,10.15452987206
"MMR","plant-dominant","efficient","sunflower meal","Sunflower seed",267,21.0204178373524,11.2675016324427,8.71897972647902
"MMR","plant-dominant","efficient","wheat","Wheat",15,0.000515973130692372,0.000515973130692372,0.000515973130692372
"MMR","plant-dominant","efficient","wheat gluten","Wheat",15,0.000777928720120807,0.000866776062587879,0.00198725940435634
"MMR","plant-dominant","regular","canola oil","Rape or colza seed",270,0.0000518958425300065,0.0000817851600074365,0.0000869666036286836
"MMR","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.000320920208004318,0.000652628002622607,0.00115653736015922
"MMR","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00030391276307705,0.000382633875606887,0.000160826380280282
"MMR","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,185.936402113477,185.936402113477,185.936402113477
"MMR","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,222.090702524431,236.635104041104,99.5579011316416
"MMR","plant-dominant","regular","linseed oil","Linseed",333,0.00427310119385144,0.00689399194950258,0.00625962765685259
"MMR","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,151.908825256109,151.908825256109,151.908825256109
"MMR","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,87.1187961709733,108.109213982042,186.605850602514
"MMR","plant-dominant","regular","soy oil","Soya beans",236,0.203235418110847,0.344448462521562,0.336088913587945
"MMR","plant-dominant","regular","soy protein concentrate","Soya beans",236,12.8525284924892,11.0815297533744,11.2828109689556
"MMR","plant-dominant","regular","sunflower meal","Sunflower seed",267,23.3560198192805,12.5194462582697,9.68775525164335
"MMR","plant-dominant","regular","wheat","Wheat",15,0.00057330347854708,0.00057330347854708,0.00057330347854708
"MMR","plant-dominant","regular","wheat gluten","Wheat",15,0.000864365244578674,0.000963084513986533,0.00220806600484037
"MNE","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000329162360015388,0.0000414423758454219,0.0000174188113555365
"MNE","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0000467124226402378,0.0000467124226402378,0.0000467124226402378
"MNE","fish-dominant","efficient","soybean meal","Soya beans",236,0.47601355948944,0.35983825946151,0.401791173602293
"MNE","fish-dominant","efficient","wheat","Wheat",15,0.000171682579308282,0.000171682579308282,0.000171682579308282
"MNE","fish-dominant","efficient","wheat gluten","Wheat",15,0.000318839075858239,0.000355253729067421,0.000814491013877431
"MNE","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000365735955572653,0.000046047084272691,0.000019354234839485
"MNE","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0000519026918224865,0.0000519026918224865,0.0000519026918224865
"MNE","fish-dominant","regular","soybean meal","Soya beans",236,0.528903954988266,0.399820288290566,0.446434637335882
"MNE","fish-dominant","regular","wheat","Wheat",15,0.000190758421453647,0.000190758421453647,0.000190758421453647
"MNE","fish-dominant","regular","wheat gluten","Wheat",15,0.000354265639842488,0.000394726365630467,0.000904990015419368
"MNE","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.000101628058159036,0.000160160556078765,0.000170307420028095
"MNE","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000787625396583123,0.0000160172646211162,0.0000283845695670977
"MNE","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000576034130026929,0.00000725241577294883,0.00000304829198721889
"MNE","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.0000840823607524281,0.0000840823607524281,0.0000840823607524281
"MNE","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,0.000100431708676511,0.000107008837207302,0.0000450211107860223
"MNE","plant-dominant","efficient","linseed oil","Linseed",333,0.000104873514926856,0.000169197296020535,0.000153628272471544
"MNE","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,0.0000686947391768203,0.0000686947391768203,0.0000686947391768203
"MNE","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.0000393960190941765,0.0000488881027457541,0.0000843850922709501
"MNE","plant-dominant","efficient","soy oil","Soya beans",236,0.0113867967832817,0.0192986275793113,0.0188302619480064
"MNE","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.720096582848031,0.620871738412947,0.632149045879427
"MNE","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.241336539506172,0.129362787832974,0.100103071760725
"MNE","plant-dominant","efficient","wheat","Wheat",15,0.000159419537929119,0.000159419537929119,0.000159419537929119
"MNE","plant-dominant","efficient","wheat gluten","Wheat",15,0.000240355611031595,0.000267806657296979,0.000614000918153756
"MNE","plant-dominant","regular","canola oil","Rape or colza seed",270,0.000112920064621151,0.00017795617342085,0.000189230466697884
"MNE","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000875139329536803,0.0000177969606901291,0.0000315384106301086
"MNE","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000640037922252143,0.00000805823974772092,0.00000338699109690987
"MNE","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,0.0000934248452804757,0.0000934248452804757,0.0000934248452804757
"MNE","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,0.000111590787418346,0.000118898708008113,0.0000500234564289137
"MNE","plant-dominant","regular","linseed oil","Linseed",333,0.000116526127696506,0.000187996995578372,0.000170698080523938
"MNE","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,0.0000763274879742448,0.0000763274879742448,0.0000763274879742448
"MNE","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.000043773354549085,0.000054320114161949,0.000093761213634389
"MNE","plant-dominant","regular","soy oil","Soya beans",236,0.0126519964258685,0.0214429195325681,0.0209225132755626
"MNE","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.80010731427559,0.689857487125497,0.702387828754919
"MNE","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.268151710562413,0.143736430925526,0.111225635289694
"MNE","plant-dominant","regular","wheat","Wheat",15,0.000177132819921244,0.000177132819921244,0.000177132819921244
"MNE","plant-dominant","regular","wheat gluten","Wheat",15,0.000267061790035106,0.000297562952552198,0.000682223242393062
"MNG","fish-dominant","efficient","wheat","Wheat",15,0.00233743094981853,0.00233743094981853,0.00233743094981853
"MNG","fish-dominant","efficient","wheat gluten","Wheat",15,0.00434094319252013,0.00483672289120004,0.0110891653180931
"MNG","fish-dominant","regular","wheat","Wheat",15,0.00259714549979837,0.00259714549979837,0.00259714549979837
"MNG","fish-dominant","regular","wheat gluten","Wheat",15,0.00482327021391125,0.00537413654577782,0.0123212947978813
"MNG","plant-dominant","efficient","canola oil","Rape or colza seed",270,0.0020534771047904,0.00323617356226145,0.00344119915443371
"MNG","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000213510508550885,0.00000434198075593376,0.00000769452573464525
"MNG","plant-dominant","efficient","linseed oil","Linseed",333,0.0000284292477143209,0.0000458662212715566,0.0000416457502836904
"MNG","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.0166541850113558,0.00892708500156486,0.00690792650263185
"MNG","plant-dominant","efficient","wheat","Wheat",15,0.00217047159626006,0.00217047159626006,0.00217047159626006
"MNG","plant-dominant","efficient","wheat gluten","Wheat",15,0.00327240332974594,0.0036461449487508,0.00835952462440868
"MNG","plant-dominant","regular","canola oil","Rape or colza seed",270,0.00228164122754489,0.00359574840251272,0.00382355461603746
"MNG","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000237233898389872,0.00000482442306214863,0.00000854947303849472
"MNG","plant-dominant","regular","linseed oil","Linseed",333,0.0000315880530159121,0.0000509624680795073,0.0000462730558707671
"MNG","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.0185046500126176,0.00991898333507206,0.00767547389181316
"MNG","plant-dominant","regular","wheat","Wheat",15,0.00241163510695563,0.00241163510695563,0.00241163510695563
"MNG","plant-dominant","regular","wheat gluten","Wheat",15,0.00363600369971771,0.00405127216527866,0.00928836069378742
"MOZ","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.001576905636852,0.0019853641853865,0.000834476390694337
"MOZ","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,0.960901038608173,0.960901038608173,0.960901038608173
"MOZ","fish-dominant","efficient","soybean meal","Soya beans",236,0.00940426887174474,0.00710907425819192,0.00793790880852767
"MOZ","fish-dominant","efficient","wheat","Wheat",15,0.0000847533056431556,0.0000847533056431556,0.0000847533056431556
"MOZ","fish-dominant","efficient","wheat gluten","Wheat",15,0.000157398996194432,0.00017537555645909,0.000402083927914446
"MOZ","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00175211737428,0.002205960205985,0.000927195989660374
"MOZ","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,1.06766782067575,1.06766782067575,1.06766782067575
"MOZ","fish-dominant","regular","soybean meal","Soya beans",236,0.0104491876352719,0.00789897139799102,0.00881989867614186
"MOZ","fish-dominant","regular","wheat","Wheat",15,0.0000941703396035062,0.0000941703396035062,0.0000941703396035062
"MOZ","fish-dominant","regular","wheat gluten","Wheat",15,0.000174887773549369,0.000194861729398989,0.00044675991990494
"MOZ","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00423208912529466,0.00860643799883347,0.015251670237173
"MOZ","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0002759584864491,0.000347438732442637,0.000146033368371509
"MOZ","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,1.72962186949471,1.72962186949471,1.72962186949471
"MOZ","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,2.06593723300757,2.20123249878665,0.926109794106843
"MOZ","plant-dominant","efficient","linseed oil","Linseed",333,0.0563509079289234,0.0909135281345891,0.0825479401864374
"MOZ","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,1.41308976265908,1.41308976265908,1.41308976265908
"MOZ","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,0.81039846629605,1.0056560128721,1.73584922860232
"MOZ","plant-dominant","efficient","soy oil","Soya beans",236,0.000224961025590858,0.000381269564686713,0.000372016390613688
"MOZ","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.0142264474272349,0.0122661311773671,0.0124889290986656
"MOZ","plant-dominant","efficient","sunflower meal","Sunflower seed",267,1.48400756205391,0.795467423977044,0.615545891980201
"MOZ","plant-dominant","efficient","wheat","Wheat",15,0.0000786994980972159,0.0000786994980972159,0.0000786994980972159
"MOZ","plant-dominant","efficient","wheat gluten","Wheat",15,0.000118654627900418,0.000132206188715314,0.000303109422581659
"MOZ","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0047023212503274,0.00956270888759275,0.0169463002635256
"MOZ","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000306620540499,0.000386043036047375,0.000162259298190566
"MOZ","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,1.92180207721635,1.92180207721635,1.92180207721635
"MOZ","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,2.29548581445286,2.44581388754073,1.02901088234094
"MOZ","plant-dominant","regular","linseed oil","Linseed",333,0.062612119921026,0.101015031260655,0.091719933540486
"MOZ","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,1.57009973628786,1.57009973628786,1.57009973628786
"MOZ","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,0.900442740328944,1.11739556985789,1.92872136511369
"MOZ","plant-dominant","regular","soy oil","Soya beans",236,0.000249956695100953,0.000423632849651903,0.00041335154512632
"MOZ","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.0158071638080388,0.013629034641519,0.0138765878874062
"MOZ","plant-dominant","regular","sunflower meal","Sunflower seed",267,1.64889729117101,0.883852693307827,0.683939879978
"MOZ","plant-dominant","regular","wheat","Wheat",15,0.0000874438867746843,0.0000874438867746843,0.0000874438867746843
"MOZ","plant-dominant","regular","wheat gluten","Wheat",15,0.000131838475444909,0.000146895765239238,0.000336788247312955
"MRT","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000525557523608641,0.00000661690249783125,0.0000027811768513854
"MRT","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,1.36432982176754,1.36432982176754,1.36432982176754
"MRT","fish-dominant","efficient","wheat","Wheat",15,0.0000345989792795233,0.0000345989792795233,0.0000345989792795233
"MRT","fish-dominant","efficient","wheat gluten","Wheat",15,0.0000642552472334005,0.0000715938475557614,0.00016414337334658
"MRT","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000583952804009602,0.00000735211388647916,0.00000309019650153933
"MRT","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,1.51592202418616,1.51592202418616,1.51592202418616
"MRT","fish-dominant","regular","wheat","Wheat",15,0.0000384433103105815,0.0000384433103105815,0.0000384433103105815
"MRT","fish-dominant","regular","wheat gluten","Wheat",15,0.0000713947191482228,0.0000795487195064015,0.000182381525940644
"MRT","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000262959181628972,0.00000534757616371363,0.00000947656489574219
"MRT","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000000919725666315122,0.00000115795793712047,0.000000486705948992445
"MRT","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,2.45579367918158,2.45579367918158,2.45579367918158
"MRT","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,2.93330911680022,3.12540732299399,1.31493167304837
"MRT","plant-dominant","efficient","linseed oil","Linseed",333,0.0000350134134569001,0.0000564887606321608,0.0000512908356935219
"MRT","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,2.00636738495227,2.00636738495227,2.00636738495227
"MRT","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,1.15063960871961,1.42787491497419,2.46463555925039
"MRT","plant-dominant","efficient","wheat","Wheat",15,0.0000321276236167002,0.0000321276236167002,0.0000321276236167002
"MRT","plant-dominant","efficient","wheat gluten","Wheat",15,0.0000484385709913327,0.0000539707466189586,0.000123738850676652
"MRT","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000292176868476636,0.00000594175129301515,0.0000105295165508247
"MRT","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000010219174070168,0.00000128661993013385,0.000000540784387769383
"MRT","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,2.72865964353508,2.72865964353508,2.72865964353508
"MRT","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,3.25923235200024,3.47267480332666,1.46103519227597
"MRT","plant-dominant","regular","linseed oil","Linseed",333,0.000038903792729889,0.0000627652895912898,0.0000569898174372466
"MRT","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,2.22929709439141,2.22929709439141,2.22929709439141
"MRT","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,1.2784884541329,1.58652768330465,2.73848395472265
"MRT","plant-dominant","regular","wheat","Wheat",15,0.0000356973595741114,0.0000356973595741114,0.0000356973595741114
"MRT","plant-dominant","regular","wheat gluten","Wheat",15,0.0000538206344348141,0.0000599674962432873,0.000137487611862947
"MWI","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000942137683896319,0.00118617523559927,0.00049856607499001
"MWI","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,9.99457278979769,9.99457278979769,9.99457278979769
"MWI","fish-dominant","efficient","soybean meal","Soya beans",236,10.3342630967789,7.81209520491555,8.72289373946245
"MWI","fish-dominant","efficient","wheat","Wheat",15,0.000000588247265290717,0.000000588247265290717,0.000000588247265290717
"MWI","fish-dominant","efficient","wheat gluten","Wheat",15,0.00000109245920696847,0.00000121722911812147,0.0000027907439033574
"MWI","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00104681964877369,0.00131797248399919,0.000553962305544456
"MWI","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,11.105080877553,11.105080877553,11.105080877553
"MWI","fish-dominant","regular","soybean meal","Soya beans",236,11.4825145519766,8.6801057832395,9.69210415495828
"MWI","fish-dominant","regular","wheat","Wheat",15,0.000000653608072545241,0.000000653608072545241,0.000000653608072545241
"MWI","fish-dominant","regular","wheat gluten","Wheat",15,0.0000012138435632983,0.00000135247679791274,0.000003100826559286
"MWI","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0000848823959246801,0.000172618074924717,0.000305900531216777
"MWI","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000164874094681856,0.000207580666229873,0.0000872490631232518
"MWI","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,17.9902310216358,17.9902310216358,17.9902310216358
"MWI","plant-dominant","efficient","guar meal","Other pulses n.e.c.",211,21.488331498065,22.8955715026161,9.63270032671881
"MWI","plant-dominant","efficient","linseed oil","Linseed",333,0.0011302219627062,0.00182343940818885,0.0016556520276931
"MWI","plant-dominant","efficient","pea flour","Peas, dry; Peas, green",187,14.6979011614672,14.6979011614672,14.6979011614672
"MWI","plant-dominant","efficient","pea protein concentrate","Peas, dry; Peas, green",187,8.42915777452817,10.4600805060078,18.0550033461401
"MWI","plant-dominant","efficient","soy oil","Soya beans",236,0.247207566763861,0.41897355828533,0.408805331849542
"MWI","plant-dominant","efficient","soy protein concentrate","Soya beans",236,15.6333100053384,13.4791368149172,13.7239673666075
"MWI","plant-dominant","efficient","sunflower meal","Sunflower seed",267,2.49561494661088,1.33771582004044,1.03514669846063
"MWI","plant-dominant","efficient","wheat","Wheat",15,0.000000546229603484237,0.000000546229603484237,0.000000546229603484237
"MWI","plant-dominant","efficient","wheat gluten","Wheat",15,0.000000823546171407004,0.000000917603489045414,0.00000210379155791558
"MWI","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000943137732496446,0.000191797861027464,0.000339889479129752
"MWI","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000183193438535395,0.000230645184699858,0.0000969434034702797
"MWI","plant-dominant","regular","faba beans","Broad beans and horse beans, dry",181,19.9891455795954,19.9891455795954,19.9891455795954
"MWI","plant-dominant","regular","guar meal","Other pulses n.e.c.",211,23.8759238867389,25.4395238917956,10.7030003630209
"MWI","plant-dominant","regular","linseed oil","Linseed",333,0.00125580218078466,0.0020260437868765,0.00183961336410344
"MWI","plant-dominant","regular","pea flour","Peas, dry; Peas, green",187,16.3310012905191,16.3310012905191,16.3310012905191
"MWI","plant-dominant","regular","pea protein concentrate","Peas, dry; Peas, green",187,9.36573086058686,11.622311673342,20.0611148290446
"MWI","plant-dominant","regular","soy oil","Soya beans",236,0.274675074182068,0.465526175872588,0.454228146499491
"MWI","plant-dominant","regular","soy protein concentrate","Soya beans",236,17.370344450376,14.9768186832413,15.2488526295639
"MWI","plant-dominant","regular","sunflower meal","Sunflower seed",267,2.77290549623431,1.48635091115604,1.15016299828959
"MWI","plant-dominant","regular","wheat","Wheat",15,0.000000606921781649152,0.000000606921781649152,0.000000606921781649152
"MWI","plant-dominant","regular","wheat gluten","Wheat",15,0.000000915051301563337,0.00000101955943227268,0.00000233754617546175
"MYS","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000000308931999714656,0.0000000388953221815946,0.000000016348249005344
"MYS","fish-dominant","efficient","soybean meal","Soya beans",236,0.000853958939350193,0.000645542741927266,0.000720805442638438
"MYS","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000000343257777460729,0.0000000432170246462162,0.0000000181647211170489
"MYS","fish-dominant","regular","soybean meal","Soya beans",236,0.000948843265944659,0.000717269713252517,0.000800894936264931
"MYS","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,42.3570698442376,86.1379532977837,152.647083355608
"MYS","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000000540630999500648,0.00000000680668138177905,0.0000000028609435759352
"MYS","plant-dominant","efficient","linseed oil","Linseed",333,563.990802713878,909.9124680449,826.185074193453
"MYS","plant-dominant","efficient","soy oil","Soya beans",236,0.0000204276888962512,0.0000346213573332224,0.000033781118626228
"MYS","plant-dominant","efficient","soy protein concentrate","Soya beans",236,0.00129183907025288,0.00111383165592238,0.00113406292314328
"MYS","plant-dominant","regular","coconut oil","Coconuts, in shell",249,47.0634109380417,95.7088369975375,169.60787039512
"MYS","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000000600701110556276,0.00000000756297931308783,0.00000000317882619548355
"MYS","plant-dominant","regular","linseed oil","Linseed",333,626.656447459865,1011.01385338322,917.983415770504
"MYS","plant-dominant","regular","soy oil","Soya beans",236,0.0000226974321069458,0.0000384681748146916,0.0000375345762513645
"MYS","plant-dominant","regular","soy protein concentrate","Soya beans",236,0.00143537674472542,0.00123759072880265,0.00126006991460365
"NAM","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,31.6862283518245,39.8937650227926,16.7679085240208
"NAM","fish-dominant","efficient","wheat","Wheat",15,0.0000592109749414932,0.0000592109749414932,0.0000592109749414932
"NAM","fish-dominant","efficient","wheat gluten","Wheat",15,0.000109963239177059,0.000122522155331273,0.00028090681772767
"NAM","fish-dominant","regular","corn gluten meal","Maize (corn)",56,35.2069203909161,44.3264055808806,18.6310094711343
"NAM","fish-dominant","regular","wheat","Wheat",15,0.0000657899721572147,0.0000657899721572147,0.0000657899721572147
"NAM","fish-dominant","regular","wheat gluten","Wheat",15,0.000122181376863399,0.000136135728145859,0.000312118686364078
"NAM","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000428751325729404,0.00000871914931978389,0.000015451408607375
"NAM","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,5.54508996156929,6.9814088789887,2.93438399170364
"NAM","plant-dominant","efficient","linseed oil","Linseed",333,0.0000570888886440909,0.0000921041465820468,0.0000836290015246368
"NAM","plant-dominant","efficient","sunflower meal","Sunflower seed",267,0.000000268772691272324,0.000000144069293060655,0.000000111483209533087
"NAM","plant-dominant","efficient","wheat","Wheat",15,0.0000549816195885294,0.0000549816195885294,0.0000549816195885294
"NAM","plant-dominant","efficient","wheat gluten","Wheat",15,0.0000828953649180905,0.0000923628555574216,0.000211760524133167
"NAM","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000047639036192156,0.00000968794368864877,0.0000171682317859723
"NAM","plant-dominant","regular","corn gluten meal","Maize (corn)",56,6.16121106841033,7.75712097665411,3.26042665744849
"NAM","plant-dominant","regular","linseed oil","Linseed",333,0.0000634320984934344,0.000102337940646719,0.000092921112805152
"NAM","plant-dominant","regular","sunflower meal","Sunflower seed",267,0.000000298636323635916,0.000000160076992289617,0.000000123870232814541
"NAM","plant-dominant","regular","wheat","Wheat",15,0.0000610906884316993,0.0000610906884316993,0.0000610906884316993
"NAM","plant-dominant","regular","wheat gluten","Wheat",15,0.0000921059610201006,0.000102625395063802,0.000235289471259074
"NCL","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000200593423265194,0.0000025255220671912,0.00000106151231837515
"NCL","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.00000222881581405771,0.00000280613563021244,0.00000117945813152794
"NCL","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00000232875789382914,0.00000473579592351782,0.00000839241481154364
"NCL","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.000000351038490714089,0.00000044196636175846,0.000000185764655715651
"NCL","plant-dominant","efficient","linseed oil","Linseed",333,0.0000310077641984402,0.0000500262612698502,0.0000454229959807659
"NCL","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.00000258750877092127,0.00000526199547057536,0.0000093249053461596
"NCL","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.000000390042767460099,0.000000491073735287177,0.00000020640517301739
"NCL","plant-dominant","regular","linseed oil","Linseed",333,0.0000344530713316002,0.000055584734744278,0.0000504699955341843
"NER","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.0000000169492743106113,0.0000000213395661719848,0.00000000896931872210348
"NER","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000000188325270117903,0.0000000237106290799831,0.00000000996590969122609
"NER","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.0000663225467321014,0.000134874495662901,0.000239014250905474
"NER","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00000000296612300435697,0.00000000373442408009734,0.00000000156963077636811
"NER","plant-dominant","efficient","linseed oil","Linseed",333,0.000883094758608648,0.00142473765078534,0.00129363760038313
"NER","plant-dominant","regular","coconut oil","Coconuts, in shell",249,0.0000736917185912238,0.000149860550736557,0.000265571389894972
"NER","plant-dominant","regular","corn gluten meal","Maize (corn)",56,0.0000000032956922270633,0.00000000414936008899705,0.00000000174403419596457
"NER","plant-dominant","regular","linseed oil","Linseed",333,0.000981216398454053,0.00158304183420594,0.00143737511153681
"NGA","fish-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00594021118710609,0.00747887652177854,0.00314347661365082
"NGA","fish-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,6.33895180491585,6.33895180491585,6.33895180491585
"NGA","fish-dominant","efficient","soybean meal","Soya beans",236,39.4176879200576,29.7974541489194,33.2714872809001
"NGA","fish-dominant","regular","corn gluten meal","Maize (corn)",56,0.0066002346523401,0.00830986280197615,0.00349275179294536
"NGA","fish-dominant","regular","faba beans","Broad beans and horse beans, dry",181,7.04327978323984,7.04327978323984,7.04327978323984
"NGA","fish-dominant","regular","soybean meal","Soya beans",236,43.7974310222862,33.1082823876882,36.9683192010001
"NGA","plant-dominant","efficient","coconut oil","Coconuts, in shell",249,0.00090726565184877,0.00184502862532793,0.00326961841536072
"NGA","plant-dominant","efficient","corn gluten meal","Maize (corn)",56,0.00103953695774356,0.00130880339131124,0.000550108407388894
"NGA","plant-dominant","efficient","faba beans","Broad beans and horse beans, dry",181,11.4101132488485,11.4101132488485,11.4101132488485
