iso3c_producing,SPAM_super,tonnes_producing_crop
ERI,maiz,17661.99607050419
ERI,ocer,32256.316455699503
ERI,ofib,6
ERI,oilp,0
ERI,ooil,17260.16681265831
ERI,opul,31209.64128702879
ERI,orts,53553.29605665803
ERI,othr,0
ERI,plnt,0
ERI,pota,67.71737968176603
ERI,rape,0.30000000447034836
ERI,rice,4.100000023841858
ERI,sorg,164088.74348945916
ERI,soyb,0
ERI,spis,639.2369178533554
ERI,sugb,0
ERI,sugc,0
ERI,sunf,0
ERI,swpo,0
ERI,teas,0
ERI,tnut,0
ERI,toba,0
ERI,vege,56860.28672721982
ERI,whea,20680.095768287778
ERI,xcof,0
ERI,xfru,4671.290220290422
ERI,xmil,29223.49344331026
ERI,xoil,7431.589483439922
ERI,xpul,3946.5479099042714
ERI,yams,0
ESH,bana,0
ESH,barl,1982.000004529953
ESH,cass,0
ESH,cnut,0
ESH,coco,0
ESH,maiz,0
ESH,ocer,0
ESH,ofib,0
ESH,oilp,0
ESH,ooil,0
ESH,opul,0
ESH,orts,0
ESH,othr,0
ESH,plnt,0
ESH,pota,0
ESH,rape,0
ESH,rice,0
ESH,sorg,0
ESH,soyb,0
ESH,spis,0
ESH,sugb,0
ESH,sugc,0
ESH,sunf,0
ESH,swpo,0
ESH,teas,0
ESH,tnut,0
ESH,toba,0
ESH,vege,0
ESH,whea,0
ESH,xcof,0
ESH,xfru,0
ESH,xmil,0
ESH,xoil,0
ESH,xpul,0
ESH,yams,0
ESP,bana,408806.00102233887
ESP,barl,9495095.817460343
ESP,cass,0
ESP,cnut,0
ESP,coco,0
ESP,maiz,4314577.68211931
ESP,ocer,2787051.894575104
ESP,ofib,2093.86669921875
ESP,oilp,0
ESP,ooil,10768069.491894163
ESP,opul,591239.8604970127
ESP,orts,0
ESP,othr,2411.493215434486
ESP,plnt,0
ESP,pota,2125538.4708755612
ESP,rape,193171.46744207293
ESP,rice,709216.4425848201
ESP,sorg,21248.104819823056
ESP,soyb,4805.3995297551155
ESP,spis,60239.84677348286
ESP,sugb,2563980.2519886494
ESP,sugc,0
ESP,sunf,814404.3792333901
ESP,swpo,22.300000190734863
ESP,teas,0
ESP,tnut,1048748.5634756088
ESP,toba,25918.004249349236
ESP,vege,15247529.7390033
ESP,whea,7584031.326172948
ESP,xcof,0
ESP,xfru,21501878.871847004
ESP,xmil,0
ESP,xoil,209978.68806296587
ESP,xpul,23.600000113248825
ESP,yams,0
EST,bana,0
EST,barl,493366.9405696392
EST,cass,0
EST,cnut,0
EST,coco,0
EST,maiz,0
EST,ocer,247378.07546940446
EST,ofib,0
EST,oilp,0
EST,ooil,142.36705190688372
EST,opul,49727.58317780495
EST,orts,59.50000023841858
EST,othr,0
EST,plnt,0
EST,pota,78464.10108974576
EST,rape,203563.40568459034
EST,rice,0
EST,sorg,0
EST,soyb,0
EST,spis,0
EST,sugb,0
EST,sugc,0
EST,sunf,0
EST,swpo,0
EST,teas,0
EST,tnut,0
EST,toba,0
EST,vege,14109.1771838516
EST,whea,809120.5513057709
EST,xcof,0
EST,xfru,3583.6120828688145
EST,xmil,0
EST,xoil,0
EST,xpul,0.10000000149011612
EST,yams,0
ETH,bana,797993.7414575219
ETH,barl,2180539.350559905
ETH,cass,26.600000381469727
ETH,cnut,0
ETH,coco,0
ETH,maiz,9120574.723877192
ETH,ocer,5971020.38809073
ETH,ofib,22765.628776997328
ETH,oilp,0
ETH,ooil,399027.7831169665
ETH,opul,1861667.3677833825
ETH,orts,11170571.545447156
ETH,othr,38052.38521637954
ETH,plnt,1.2999999523162842
ETH,pota,1069501.8896398544
ETH,rape,28912.969119898975
ETH,rice,186669.64917999506
ETH,sorg,4893115.843746752
ETH,soyb,163497.63532590866
ETH,spis,317964.1713953465
ETH,sugb,0
ETH,sugc,4061894.257460952
ETH,sunf,2799.2405821681023
ETH,swpo,1555508.9926623404
ETH,teas,10564.37018585205
ETH,tnut,55051.84786091931
ETH,toba,2236.678677506745
ETH,vege,1619838.2765503228
ETH,whea,5336021.216643035
ETH,xcof,507707.52850589156
ETH,xfru,597539.1163590848
ETH,xmil,1115157.1857164502
ETH,xoil,590230.5875084996
ETH,xpul,986145.8057014495
ETH,yams,48936.00100187212
FIN,bana,0
FIN,barl,1380328.0389327556
FIN,cass,0
FIN,cnut,0
FIN,coco,0
FIN,maiz,0
FIN,ocer,1030550.9525662139
FIN,ofib,0
FIN,oilp,0
FIN,ooil,0
FIN,opul,24171.775987908244
FIN,orts,0
FIN,othr,0
FIN,plnt,0
FIN,pota,581333.5968473256
FIN,rape,38396.77397423424
FIN,rice,0
FIN,sorg,0
FIN,soyb,0
FIN,spis,0
FIN,sugb,437075.618691504
FIN,sugc,0
FIN,sunf,0
FIN,swpo,0
FIN,teas,0
FIN,tnut,0
FIN,toba,0
FIN,vege,234041.52606868744
FIN,whea,758082.4287012666
FIN,xcof,0
FIN,xfru,11630.514963276684
FIN,xmil,0
FIN,xoil,0
FIN,xpul,0
FIN,yams,0
FJI,bana,5955.831650018692
FJI,barl,0
FJI,cass,80261.33189535141
FJI,cnut,78490.96622591466
FJI,coco,69.92039954662323
FJI,maiz,2284.526426523924
FJI,ocer,0
FJI,ofib,0
FJI,oilp,0
FJI,ooil,0
FJI,opul,2109.6192922592163
FJI,orts,58042.29973420501
FJI,othr,0
FJI,plnt,0
FJI,pota,8.161720395088196
FJI,rape,0
FJI,rice,8609.567217171192
FJI,sorg,24.8355770111084
FJI,soyb,0
FJI,spis,10197.161755919456
FJI,sugb,0
FJI,sugc,1670946.5516967773
FJI,sunf,0
FJI,swpo,10099.999963462353
FJI,teas,0
FJI,tnut,0
FJI,toba,458.5281958952546
FJI,vege,33716.74030214548
FJI,whea,0
FJI,xcof,14.901651658117771
FJI,xfru,23613.712541356683
FJI,xmil,0
FJI,xoil,361.98806155472994
FJI,xpul,0
FJI,yams,4488.3863224983215
FLK,bana,0
FLK,barl,0
FLK,cass,0
FLK,cnut,0
FLK,coco,0
FLK,maiz,0
FLK,ocer,0
FLK,ofib,0
FLK,oilp,0
FLK,ooil,0
FLK,opul,0
FLK,orts,0
FLK,othr,0
FLK,plnt,0
FLK,pota,0
FLK,rape,0
FLK,rice,0
FLK,sorg,0
FLK,soyb,0
FLK,spis,0
FLK,sugb,0
FLK,sugc,0
FLK,sunf,0
FLK,swpo,0
FLK,teas,0
FLK,tnut,0
FLK,toba,0
FLK,vege,0
FLK,whea,0
FLK,xcof,0
FLK,xfru,0
FLK,xmil,0
FLK,xoil,0
FLK,xpul,0
FLK,yams,0
FRA,bana,0
FRA,barl,11677503.025322638
FRA,cass,0
FRA,cnut,0
FRA,coco,0
FRA,maiz,13805814.04027573
FRA,ocer,3262135.610221453
FRA,ofib,134915.08253576607
FRA,oilp,0
FRA,ooil,130074.37556031346
FRA,opul,952161.298549071
FRA,orts,0
FRA,othr,562.6793109271675
FRA,plnt,0
FRA,pota,8790575.785260707
FRA,rape,6743785.527408592
FRA,rice,73631.7853372097
FRA,sorg,432186.2612079382
FRA,soyb,418210.14967659116
FRA,spis,0
FRA,sugb,32883761.171992183
FRA,sugc,0
FRA,sunf,1603348.2416566089
FRA,swpo,0
FRA,teas,0
FRA,tnut,45196.83542253077
FRA,toba,4075.153611149639
FRA,vege,5786228.189031541
FRA,whea,35749812.20426391
FRA,xcof,0
FRA,xfru,10838553.214310586
FRA,xmil,1.7000000476837158
FRA,xoil,0
FRA,xpul,12.800000116229057
FRA,yams,0
FRO,bana,0
FRO,barl,0
FRO,cass,0
FRO,cnut,0
FRO,coco,0
FRO,maiz,0
FRO,ocer,0
FRO,ofib,0
FRO,oilp,0
FRO,ooil,0
FRO,opul,0
FRO,orts,0
FRO,othr,0
FRO,plnt,0
FRO,pota,0
FRO,rape,0
FRO,rice,0
FRO,sorg,0
FRO,soyb,0
FRO,spis,0
FRO,sugb,0
FRO,sugc,0
FRO,sunf,0
FRO,swpo,0
FRO,teas,0
FRO,tnut,0
FRO,toba,0
FRO,vege,0
FRO,whea,0
FRO,xcof,0
FRO,xfru,0
FRO,xmil,0
FRO,xoil,0
FRO,xpul,0
FRO,yams,0
FSM,bana,2035.1692276000977
FSM,barl,0
FSM,cass,10270.706848144531
FSM,cnut,44228.000732421875
FSM,coco,33.05167269706726
FSM,maiz,71.42074346542358
FSM,ocer,0
FSM,ofib,0
FSM,oilp,0
FSM,ooil,0
FSM,opul,0
FSM,orts,0
FSM,othr,0
FSM,plnt,308.8159885406494
FSM,pota,0
FSM,rape,0
FSM,rice,142.7287082672119
FSM,sorg,10.676869451999664
FSM,soyb,0
FSM,spis,0
FSM,sugb,0
FSM,sugc,0
FSM,sunf,0
FSM,swpo,3098.624382019043
FSM,teas,0
FSM,tnut,0
FSM,toba,0
FSM,vege,3394.7954330444336
FSM,whea,0
FSM,xcof,0
FSM,xfru,281.3495411872864
FSM,xmil,0
FSM,xoil,0
FSM,xpul,0
FSM,yams,0
GAB,bana,20599.33228433132
GAB,barl,0
GAB,cass,312380.6326441765
GAB,cnut,6.200000107288361
GAB,coco,206.136255024001
GAB,maiz,45636.59381417185
GAB,ocer,2.800000011920929
GAB,ofib,0.10000000149011612
GAB,oilp,25161.80344387889
GAB,ooil,21.499999940395355
GAB,opul,403.7735008522868
GAB,orts,87542.60626552999
GAB,othr,24306.916207924485
GAB,plnt,319442.6364751905
GAB,pota,0
GAB,rape,0
GAB,rice,1728.3750696778297
GAB,sorg,0
GAB,soyb,4147.215750366449
GAB,spis,0
GAB,sugb,0
GAB,sugc,287739.22734439373
GAB,sunf,0
GAB,swpo,3876.5488191396
GAB,teas,5.5
GAB,tnut,0
GAB,toba,1.600000038743019
GAB,vege,50946.22436993569
GAB,whea,0
GAB,xcof,160.1634193584323
GAB,xfru,23536.017356194556
GAB,xmil,0
GAB,xoil,32518.16375337541
GAB,xpul,4
GAB,yams,220579.61712124944
GBR,bana,0
GBR,barl,7699378.062509149
GBR,cass,0
GBR,cnut,0
GBR,coco,0
GBR,maiz,0
GBR,ocer,1218146.2007531896
GBR,ofib,15625.967650525272
GBR,oilp,0
GBR,ooil,77045.79784166813
GBR,opul,929935.7408297956
GBR,orts,0
GBR,othr,1085.6235608905554
GBR,plnt,0
GBR,pota,5376014.065849215
GBR,rape,1257402.1350673437
GBR,rice,0
GBR,sorg,0
GBR,soyb,0
GBR,spis,0
GBR,sugb,7054251.06192112
GBR,sugc,0
GBR,sunf,0
GBR,swpo,0
GBR,teas,0
GBR,tnut,0
GBR,toba,0
GBR,vege,2516874.194419861
GBR,whea,13290973.069096953
GBR,xcof,0
GBR,xfru,748468.467888236
GBR,xmil,0
GBR,xoil,0
GBR,xpul,0
GBR,yams,0
GEO,bana,0
GEO,barl,52362.59717296064
GEO,cass,0
GEO,cnut,0
GEO,coco,0
GEO,maiz,231652.47835742682
GEO,ocer,10011.6338448897
GEO,ofib,0
GEO,oilp,0
GEO,ooil,0
GEO,opul,90.57197729498148
GEO,orts,0
GEO,othr,0
GEO,plnt,0
GEO,pota,212700.22117639333
GEO,rape,0
GEO,rice,0
GEO,sorg,0
GEO,soyb,4259.477019548416
GEO,spis,6889.395769923925
GEO,sugb,0
GEO,sugc,0
GEO,sunf,2200.0852028615773
GEO,swpo,0
GEO,teas,2433.951650239527
GEO,tnut,40546.65607506037
GEO,toba,250.19377321004868
GEO,vege,155814.37493871897
GEO,whea,112985.61811520159
GEO,xcof,0
GEO,xfru,512190.99535113573
GEO,xmil,0
GEO,xoil,134.2734423726797
GEO,xpul,5106.169867269695
GEO,yams,0
GGY,bana,0
GGY,barl,0
GGY,cass,0
GGY,cnut,0
GGY,coco,0
GGY,maiz,0
GGY,ocer,0
GGY,ofib,0
GGY,oilp,0
GGY,ooil,0
GGY,opul,0
GGY,orts,0
GGY,othr,0
GGY,plnt,0
GGY,pota,0
GGY,rape,0
GGY,rice,0
GGY,sorg,0
GGY,soyb,0
GGY,spis,0
GGY,sugb,0
GGY,sugc,0
GGY,sunf,0
GGY,swpo,0
GGY,teas,0
GGY,tnut,0
GGY,toba,0
GGY,vege,0
GGY,whea,0
GGY,xcof,0
GGY,xfru,0
GGY,xmil,0
GGY,xoil,0
GGY,xpul,0
GGY,yams,0
GHA,bana,107659.45310887694
GHA,barl,0
GHA,cass,22242069.458578944
GHA,cnut,495500.4077548981
GHA,coco,891909.6259120405
GHA,maiz,3127652.3418679833
GHA,ocer,47.51962561905384
GHA,ofib,0
GHA,oilp,2460662.2317742705
GHA,ooil,36752.94759836793
GHA,opul,26577.690300032496
GHA,orts,1271609.7586681396
GHA,othr,23710.585691260174
GHA,plnt,4748250.183768809
GHA,pota,0
GHA,rape,0
GHA,rice,1039403.0808649063
GHA,sorg,342998.15140014887
GHA,soyb,2.997797131538391
GHA,spis,129662.01018542051
GHA,sugb,0
GHA,sugc,153217.76040410995
GHA,sunf,0
GHA,swpo,139852.75689542294
GHA,teas,0
GHA,tnut,121951.86586813629
GHA,toba,2461.344265475869
GHA,vege,783202.0901654065
GHA,whea,0
GHA,xcof,737.2640469297767
GHA,xfru,1167922.1107808948
GHA,xmil,214521.53390845656
GHA,xoil,378812.7016497627
GHA,xpul,207890.85177556425
GHA,yams,8252864.633230746
GIB,bana,0
GIB,barl,0
GIB,cass,0
GIB,cnut,0
GIB,coco,0
GIB,maiz,0
GIB,ocer,0
GIB,ofib,0
GIB,oilp,0
GIB,ooil,0
GIB,opul,0
GIB,orts,0
GIB,othr,0
GIB,plnt,0
GIB,pota,0
GIB,rape,0
GIB,rice,0
GIB,sorg,0
GIB,soyb,0
GIB,spis,0
GIB,sugb,0
GIB,sugc,0
GIB,sunf,0
GIB,swpo,0
GIB,teas,0
GIB,tnut,0
GIB,toba,0
GIB,vege,0
GIB,whea,0
GIB,xcof,0
GIB,xfru,0
GIB,xmil,0
GIB,xoil,0
GIB,xpul,0
GIB,yams,0
GIN,bana,268564.3356716037
GIN,barl,0
GIN,cass,2469587.234660834
GIN,cnut,52795.19155502319
GIN,coco,22428.84199939668
GIN,maiz,787154.364587158
GIN,ocer,472228.5154750645
GIN,ofib,240.62302735447884
GIN,oilp,870622.6080176011
GIN,ooil,127.0918025970459
GIN,opul,57399.97711083293
GIN,orts,116724.2103587389
GIN,othr,26951.83169710636
GIN,plnt,481660.3251285851
GIN,pota,265109.4690055847
GIN,rape,0
GIN,rice,2434074.0576167554
GIN,sorg,64323.23828738928
GIN,soyb,3.100000061094761
GIN,spis,0
GIN,sugb,2.200000047683716
GIN,sugc,316001.6165846586
GIN,sunf,0
GIN,swpo,319878.8755142689
GIN,teas,0
GIN,tnut,17331.576381772757
GIN,toba,2380.51286508888
GIN,vege,563229.0825612247
GIN,whea,0
GIN,xcof,44999.08590332419
GIN,xfru,571057.7800790668
GIN,xmil,213043.32784675807
GIN,xoil,857564.5256739706
GIN,xpul,98.900002874434
GIN,yams,273974.89893615246
GLP,bana,50770.600494384766
GLP,barl,0
GLP,cass,1191.299997329712
GLP,cnut,244.3000024855137
GLP,coco,1.600000023841858
GLP,maiz,0
GLP,ocer,0
GLP,ofib,0
GLP,oilp,0
GLP,ooil,0
GLP,opul,3.5999999046325684
GLP,orts,3893.2999591827393
GLP,othr,0
GLP,plnt,5493.000038146973
GLP,pota,0
GLP,rape,0
GLP,rice,0
GLP,sorg,0
GLP,soyb,0
GLP,spis,2.4062500074505806
GLP,sugb,0
GLP,sugc,720459.396484375
GLP,sunf,0
GLP,swpo,2094.500018119812
GLP,teas,0
GLP,tnut,8.093749925494194
GLP,toba,0
GLP,vege,37811.300048828125
GLP,whea,0
GLP,xcof,29.69999972730875
GLP,xfru,21085.400115966797
GLP,xmil,0
GLP,xoil,0
GLP,xpul,0
GLP,yams,5145.900068283081
GMB,bana,121.9000015258789
GMB,barl,0
GMB,cass,11782.424779891968
GMB,cnut,3.9000000953674316
GMB,coco,0
GMB,maiz,16659.62321662903
GMB,ocer,771.9678302407265
GMB,ofib,0
GMB,oilp,34763.74937438965
GMB,ooil,0.38882681727409363
GMB,opul,2400.85398709774
GMB,orts,0
GMB,othr,0
GMB,plnt,0
GMB,pota,0
GMB,rape,0
GMB,rice,38709.401763916016
GMB,sorg,5966.085707187653
GMB,soyb,0
GMB,spis,0
GMB,sugb,0
GMB,sugc,0
GMB,sunf,0
GMB,swpo,11.600000381469727
GMB,teas,0
GMB,tnut,3165.0708055496216
GMB,toba,0
GMB,vege,12917.591411590576
GMB,whea,0
GMB,xcof,0
GMB,xfru,9588.936817526817
GMB,xmil,41254.307943344116
GMB,xoil,38440.86582415551
GMB,xpul,8.600000381469727
GMB,yams,0
GNB,bana,8242.024638831615
GNB,barl,0
GNB,cass,52011.96164779365
GNB,cnut,40328.346344709396
GNB,coco,0
GNB,maiz,13432.562350310385
GNB,ocer,2248.771731518209
GNB,ofib,0
GNB,oilp,82024.12878894806
GNB,ooil,1.8194458484649658
GNB,opul,3140.656636863947
GNB,orts,83060.30091404915
GNB,othr,0
GNB,plnt,54919.1719301939
GNB,pota,0
GNB,rape,0
GNB,rice,199687.5701842457
GNB,sorg,21774.40088748932
GNB,soyb,0
GNB,spis,0
GNB,sugb,0
GNB,sugc,6816.564958572388
GNB,sunf,0
GNB,swpo,0
GNB,teas,0
GNB,tnut,144549.87385582924
GNB,toba,0
GNB,vege,40255.14514571428
GNB,whea,0
GNB,xcof,0
GNB,xfru,47372.38057665527
GNB,xmil,24283.293617486954
GNB,xoil,125141.94382454455
GNB,xpul,676.2307910770178
GNB,yams,0
GNQ,bana,34890.643127799034
GNQ,barl,0
GNQ,cass,73762.554751470685
GNQ,cnut,9562.051835298538
GNQ,coco,869.42423440516
GNQ,maiz,0
GNQ,ocer,0
GNQ,ofib,232.03661739826202
GNQ,oilp,42404.25304603577
GNQ,ooil,0
GNQ,opul,0
GNQ,orts,38121.74745297432
GNQ,othr,0
GNQ,plnt,40639.10163855553
GNQ,pota,0
GNQ,rape,0
GNQ,rice,0
GNQ,sorg,0
GNQ,soyb,0
GNQ,spis,0
GNQ,sugb,0
GNQ,sugc,0
GNQ,sunf,0
GNQ,swpo,99745.76907038689
GNQ,teas,0
GNQ,tnut,0
GNQ,toba,0
GNQ,vege,0
GNQ,whea,0
GNQ,xcof,4170.199642568827
GNQ,xfru,0
GNQ,xmil,0
GNQ,xoil,0
GNQ,xpul,0
GNQ,yams,0
GRC,bana,4230.15075302124
GRC,barl,346160.1665000543
GRC,cass,0
GRC,cnut,0
GRC,coco,0
GRC,maiz,1162753.800928682
GRC,ocer,209080.39729370922
GRC,ofib,0
GRC,oilp,0
GRC,ooil,1784525.2341040298
GRC,opul,214594.71348936856
GRC,orts,0
GRC,othr,0
GRC,plnt,0
GRC,pota,379339.39312441647
GRC,rape,4689.144967675209
GRC,rice,255998.86148165166
GRC,sorg,39453.83292925358
GRC,soyb,11918.042730987072
GRC,spis,1811.9317628517747
GRC,sugb,64012.550344377756
GRC,sugc,0
GRC,sunf,319962.29670838267
GRC,swpo,40.19999957084656
GRC,teas,0
GRC,tnut,172934.07222862542
GRC,toba,20996.73989032209
GRC,vege,1984726.1035336256
GRC,whea,951484.153011769
GRC,xcof,0
GRC,xfru,4290469.288156033
GRC,xmil,2.0000000298023224
GRC,xoil,895851.0256484225
GRC,xpul,199.20000214874744
GRC,yams,0
GRD,bana,10890.28446239233
GRD,barl,0
GRD,cass,39.40000092983246
GRD,cnut,6033.9126834869385
GRD,coco,657.8764599114656
GRD,maiz,483.35406148433685
GRD,ocer,0
GRD,ofib,0
GRD,oilp,0
GRD,ooil,0
GRD,opul,89.80000305175781
GRD,orts,2963.0547637939453
GRD,othr,0
GRD,plnt,1567.657886147499
GRD,pota,0
GRD,rape,0
GRD,rice,0
GRD,sorg,0
GRD,soyb,0
GRD,spis,795.1043548583984
GRD,sugb,0
GRD,sugc,7588.5479736328125
GRD,sunf,0
GRD,swpo,3693.567999303341
GRD,teas,0
GRD,tnut,0
GRD,toba,15.399999976158142
GRD,vege,7757.625907897949
GRD,whea,0
GRD,xcof,31.5
GRD,xfru,14634.97158575058
GRD,xmil,0
GRD,xoil,90.87443567067385
GRD,xpul,418.04294922947884
GRD,yams,205.40000128746033
GRL,bana,0
GRL,barl,0
GRL,cass,0
GRL,cnut,0
GRL,coco,0
GRL,maiz,0
GRL,ocer,0
GRL,ofib,0
GRL,oilp,0
GRL,ooil,0
GRL,opul,0
GRL,orts,0
GRL,othr,0
GRL,plnt,0
GRL,pota,0
GRL,rape,0
GRL,rice,0
GRL,sorg,0
GRL,soyb,0
GRL,spis,0
GRL,sugb,0
GRL,sugc,0
GRL,sunf,0
GRL,swpo,0
GRL,teas,0
GRL,tnut,0
GRL,toba,0
GRL,vege,0
GRL,whea,0
GRL,xcof,0
GRL,xfru,0
GRL,xmil,0
GRL,xoil,0
GRL,xpul,0
GRL,yams,0
GTM,bana,3950147.1229782104
GTM,barl,1935.4567089676857
GTM,cass,12746.849091976881
GTM,cnut,15190.216461494565
GTM,coco,11438.09608078003
GTM,maiz,1956184.5948862135
GTM,ocer,0
GTM,ofib,484.0551026761532
GTM,oilp,2883088.4158262014
GTM,ooil,232.8763942718506
GTM,opul,52297.96889770031
GTM,orts,258.1000061035156
GTM,othr,138267.2911593467
GTM,plnt,178786.27222296596
GTM,pota,594213.9897761345
GTM,rape,0
GTM,rice,25585.23767093569
GTM,sorg,48610.127378962934
GTM,soyb,38297.00271958113
GTM,spis,17178.361997796223
GTM,sugb,0
GTM,sugc,28440533.00675869
GTM,sunf,0
GTM,swpo,188.58319520950317
GTM,teas,366.041887819767
GTM,tnut,15579.60367223993
GTM,toba,26650.688446991146
GTM,vege,1292108.4576756954
GTM,whea,164.15849724411964
GTM,xcof,231408.67276528478
GTM,xfru,2027740.3119377792
GTM,xmil,0
GTM,xoil,40886.211879208684
GTM,xpul,129098.0223736018
GTM,yams,0
GUF,bana,6963.399984121323
GUF,barl,0
GUF,cass,21485.199791431427
GUF,cnut,264.2999998778105
GUF,coco,0
GUF,maiz,2454.3000101447105
GUF,ocer,0
GUF,ofib,0
GUF,oilp,0
GUF,ooil,0
GUF,opul,0
GUF,orts,4035.599973231554
GUF,othr,0
GUF,plnt,2272.0999996215105
GUF,pota,0
GUF,rape,0
GUF,rice,6881.299987196922
GUF,sorg,0
GUF,soyb,0
GUF,spis,0
GUF,sugb,0
GUF,sugc,5553.5999574661255
GUF,sunf,0
GUF,swpo,0
GUF,teas,0
GUF,tnut,0
GUF,toba,0
GUF,vege,18166.20000177622
GUF,whea,0
GUF,xcof,0
GUF,xfru,14942.20007827878
GUF,xmil,0
GUF,xoil,0
GUF,xpul,0
GUF,yams,0
GUM,bana,287.100004196167
GUM,barl,0
GUM,cass,0
GUM,cnut,36562.10009765625
GUM,coco,0
GUM,maiz,35.200000524520874
GUM,ocer,0
GUM,ofib,0
GUM,oilp,0
GUM,ooil,0
GUM,opul,0
GUM,orts,2244.8999671936035
GUM,othr,0
GUM,plnt,0
GUM,pota,0
GUM,rape,0
GUM,rice,0
GUM,sorg,0
GUM,soyb,0
GUM,spis,0
GUM,sugb,0
GUM,sugc,0
GUM,sunf,0
GUM,swpo,101.4000015258789
GUM,teas,0
GUM,tnut,146.19999885559082
GUM,toba,0
GUM,vege,1866.6999969482422
GUM,whea,0
GUM,xcof,0
GUM,xfru,1223.5999908447266
GUM,xmil,0
GUM,xoil,0
GUM,xpul,0
GUM,yams,0
GUY,bana,16351.404823929071
GUY,barl,0
GUY,cass,62640.95174562931
GUY,cnut,15599.628677003086
GUY,coco,471.8258838355541
GUY,maiz,4057.07644687593
GUY,ocer,0
GUY,ofib,0
GUY,oilp,0
GUY,ooil,0
GUY,opul,1086.6170167922974
GUY,orts,21304.20963025093
GUY,othr,0
GUY,plnt,221051.21260905266
GUY,pota,0
GUY,rape,0
GUY,rice,641167.3017729968
GUY,sorg,0
GUY,soyb,0
GUY,spis,7428.42711853981
GUY,sugb,0
GUY,sugc,1220043.2887601852
GUY,sunf,0
GUY,swpo,19354.26539298147
GUY,teas,0
GUY,tnut,0
GUY,toba,94.30993430316448
GUY,vege,160097.8239209056
GUY,whea,0
GUY,xcof,602.9085679128766
GUY,xfru,166291.56674506515
GUY,xmil,0
GUY,xoil,1514.1169930249453
GUY,xpul,162.8414717912674
GUY,yams,1540.3774515539408
HKG,bana,0
HKG,barl,0
HKG,cass,0
HKG,cnut,0
HKG,coco,0
HKG,maiz,0
HKG,ocer,0
HKG,ofib,0
HKG,oilp,0
HKG,ooil,0
HKG,opul,0
HKG,orts,0
HKG,othr,0
HKG,plnt,0
HKG,pota,0
HKG,rape,0
HKG,rice,0
HKG,sorg,0
HKG,soyb,0
HKG,spis,0
HKG,sugb,0
HKG,sugc,0
HKG,sunf,0
HKG,swpo,0
HKG,teas,0
HKG,tnut,0
HKG,toba,0
HKG,vege,0
HKG,whea,0
HKG,xcof,0
HKG,xfru,0
HKG,xmil,0
HKG,xoil,0
HKG,xpul,0
HKG,yams,0
HND,bana,527491.1989315748
HND,barl,0
HND,cass,26386.574779689312
HND,cnut,13651.780492305756
HND,coco,1002.5094331279397
HND,maiz,644965.3961517513
HND,ocer,0
HND,ofib,58.000000953674316
HND,oilp,2277901.5281396806
HND,ooil,139.7938747406006
HND,opul,0
HND,orts,6100.711524173617
HND,othr,0
HND,plnt,98325.54280553758
HND,pota,27899.34624004364
HND,rape,0
HND,rice,59062.65544432402
HND,sorg,18904.775861263275
HND,soyb,1741.612391859293
HND,spis,1027.0191317014396
HND,sugb,0
HND,sugc,6198934.804535508
HND,sunf,0
HND,swpo,21390.544803917408
HND,teas,8.099999904632568
HND,tnut,2358.045050404966
HND,toba,5887.163667738438
HND,vege,369288.5874762535
HND,whea,1191.905839920044
HND,xcof,412484.1977550462
HND,xfru,857510.8719857633
HND,xmil,0
HND,xoil,6471.557363577187
HND,xpul,130347.82006239891
HND,yams,1.2000000476837158
HRV,bana,0
HRV,barl,305244.8759636134
HRV,cass,0
HRV,cnut,0
HRV,coco,0
HRV,maiz,2339360.688424766
HRV,ocer,137785.6220208481
HRV,ofib,0
HRV,oilp,0
HRV,ooil,44921.53127813339
HRV,opul,2802.980196520686
HRV,orts,387.59999084472656
HRV,othr,0
HRV,plnt,0
HRV,pota,158580.56800161302
HRV,rape,100819.75264519453
HRV,rice,0
HRV,sorg,0
HRV,soyb,241861.89145088196
HRV,spis,0
HRV,sugb,720867.6073609293
HRV,sugc,0
HRV,sunf,118980.87735459208
HRV,swpo,0
HRV,teas,0
HRV,tnut,2823.8305304199457
HRV,toba,7251.799828514457
HRV,vege,192361.6979444027
HRV,whea,884037.8539826795
HRV,xcof,0
HRV,xfru,282473.3286137581
HRV,xmil,0
HRV,xoil,0
HRV,xpul,0
HRV,yams,0
HTI,bana,359736.2683916092
HTI,barl,0
HTI,cass,624842.972709924
HTI,cnut,37176.4403591156
HTI,coco,2605.5992213264108
HTI,maiz,197934.80069947988
HTI,ocer,0
HTI,ofib,10685.125589072704
HTI,oilp,0
HTI,ooil,1616.9295875579119
HTI,opul,0
HTI,orts,59860.95157119632
HTI,othr,0
HTI,plnt,252167.63135242462
HTI,pota,32942.17539834976
HTI,rape,0
HTI,rice,170139.21122956276
HTI,sorg,19755.51206591353
HTI,soyb,0
HTI,spis,0
HTI,sugb,0
HTI,sugc,1472651.307647705
HTI,sunf,0
HTI,swpo,121540.90311062336
HTI,teas,0
HTI,tnut,0
HTI,toba,556.333648070693
HTI,vege,153166.36727163196
HTI,whea,0
HTI,xcof,21128.597126051784
HTI,xfru,724844.0997468233
HTI,xmil,0
HTI,xoil,16919.893042761832
HTI,xpul,148237.03141768277
HTI,yams,79442.86267594993
HUN,bana,0
HUN,barl,1516054.0657754838
HUN,cass,0
HUN,cnut,0
HUN,coco,0
HUN,maiz,7604496.287378073
