SPAM_short_name,iso3c,2021,2010,coef
teas,THA,98715.11,67241,1.4680791481387845
teas,TUR,1450000,1305566,1.1106294128370378
teas,TWN,11883,17467,0.6803114444380832
teas,TZA,120000,144000,0.8333333333333334
teas,UGA,320736.9,214000,1.4987705607476636
teas,VNM,1073000,834600,1.2856458183560988
teas,XMI,0,120.03,0
teas,ZAF,1807.16,1647,1.097243472981178
teas,ZMB,932.2,841.79,1.1074020836550684
teas,ZWE,65384.53,61000,1.0718775409836065
temf,AFG,188734.52777777778,82892.34666666666,2.2768631287123786
temf,AGO,40061.6,32000,1.251925
temf,ALB,38149.53666666667,29779.909090909092,1.281049466947922
temf,ARE,2956.105,5328.94,0.554726643572643
temf,ARG,410561.13111111114,503547.02,0.8153382202740692
temf,ARM,46744.09416666667,33549.27272727273,1.3932967950350728
temf,AUS,164724.77866666668,146995.18333333332,1.1206134441366618
temf,AUT,48121.53846153846,42061.142857142855,1.1440853764953376
temf,AZE,73044.80357142858,45916.57142857143,1.5908157185703264
temf,BDI,130632.59,115000,1.1359355652173913
temf,BEL,47495,63619.86727272727,0.7465435254116017
temf,BEN,135472.14,123151.5,1.1000445792377682
temf,BFA,1199941.63,645125.69,1.860012162901155
temf,BGD,261379.66666666666,297998,0.8771188620952713
temf,BGR,25268.75,21973.713333333333,1.1499535657302042
temf,BHR,2814.79,2442.825,1.1522683778002927
temf,BIH,25507.668461538462,24567.076923076922,1.0382866688375938
temf,BLR,45472.56083333334,67520.08333333333,0.673467190625999
temf,BLZ,6324.37,4500,1.4054155555555556
temf,BOL,10032.7,7555.59,1.3278512995014289
temf,BRA,493980.1871428571,429677,1.149654710731217
temf,BRB,1195.87,1034.54,1.1559437044483538
temf,BRN,4496.21,4068.41,1.1051516440083473
temf,BTN,604.0814285714285,3219.2516666666666,0.18764653749388815
temf,BWA,5712.06,6337.54,0.9013055538899952
temf,CAN,56246.289333333334,46811.18466666667,1.2015566308319734
temf,CHE,21619.430625,25300.4375,0.8545081730306048
temf,CHL,382602.1346666666,369833.01,1.0345267305010621
temf,CHN,8261636.19,6007797.433076923,1.375152255386341
temf,CIV,21181.71,18000,1.1767616666666667
temf,CMR,34182.93,26078,1.3107956898535165
temf,COD,88954.13,70000,1.2707732857142857
temf,COG,30362.02,28000,1.0843578571428572
temf,COK,268.97,308.64,0.8714683773976155
temf,COL,177805.91857142857,140801,1.2628171573456763
temf,COM,4011.36,3849.89,1.0419414580676332
temf,CPV,927.93,1663,0.5579855682501503
temf,CRI,132271.65333333335,73532.19333333333,1.7988264369284424
temf,CUB,36755.325,152896,0.24039428762034323
temf,CYP,3215,4103.181818181818,0.7835382740666889
temf,CZE,17782.30769230769,13559.482142857143,1.3114297068988763
temf,DEU,204356.66666666666,129163.17941176471,1.5821588443188557
temf,DJI,3,3,1
temf,DMA,971.1,880,1.1035227272727273
temf,DNK,3680,6093.909090909091,0.6038816702221294
temf,DOM,17673,39932.2,0.4425751649045132
temf,DZA,177151.9090909091,151243.0909090909,1.1713057966885339
temf,ECU,30545.39,27223.76222222222,1.122012077194327
temf,EGY,326756.94545454544,270608.9509090909,1.2074875733298158
temf,ERI,4846.68,4777.04,1.0145780650779563
temf,ESP,573458.75,522734.9838888889,1.097035338507003
temf,EST,312.14285714285717,461,0.6770994731949179
temf,ETH,42989.683333333334,45042.05333333334,0.9544343597124346
temf,FIN,1748.75,2092.25,0.8358226789341617
temf,FJI,5756.49,6928.46,0.8308469703224093
temf,FRA,559262,511181.68823529413,1.0940571872413685
temf,FSM,279.46,279.7,0.9991419377904898
temf,GAB,20947.11,15676.74,1.3361904324496037
temf,GBR,53913.746666666666,35761.910833333335,1.5075745509776892
temf,GEO,30246.666666666668,16100,1.8786749482401657
temf,GGY,53913.746666666666,35761.910833333335,1.5075745509776892
temf,GHA,35142.435,31412.21,1.1187507978585396
temf,GMB,8220.33,7229.7,1.1370222830822856
temf,GNB,23796.89,20811.33,1.1434583950184827
temf,GRC,147093.125,129731.60687500001,1.1338264324570364
temf,GRD,1232.0133333333333,1257.06,0.9800752019261876
temf,GTM,42177.6,35397.742,1.1915336294614498
temf,GUY,1419.92,599.62,2.3680330876221607
temf,HKG,5155.34,4700,1.0968808510638297
temf,HND,26572.29666666667,22339.82,1.1894588526974106
temf,HRV,16445.833333333332,28040.768333333333,0.5864972435075334
temf,HTI,65314.63,57082.79,1.1442087886734338
temf,HUN,70587.5,66836.25,1.0561259795395463
temf,IDN,1324700.93,1182267,1.1204752648936323
temf,IND,1710108.1139999998,1066594.663,1.603334587471117
temf,IRL,2070.909090909091,4687.33375,0.4418096089080687
temf,IRN,590145.1221428572,522994.8642857143,1.1283956352972109
temf,IRQ,71721.35222222222,45371.6075,1.580754048051355
temf,ISR,28456.996923076924,34254.95615384616,0.830741011469132
temf,ITA,787995,801228.3264705882,0.9834837011705752
temf,JOR,17852.631818181817,10454.283636363636,1.7076858098707166
temf,JPN,109200.315,123989.73,0.8807206451695637
temf,KAZ,36525.92083333334,19505.4625,1.872599577340621
temf,KEN,15531.769999999999,14483.90875,1.0723465790959223
temf,KGZ,13778.79,12344.3125,1.116205540000709
temf,KHM,71316.3,75363.82,0.9462935928672405
temf,KOR,184406.92125,215701.4225,0.8549175017610281
temf,KWT,2328.3866666666668,710.4333333333333,3.2774175385914703
temf,LAO,29152.824999999997,31401.43,0.9283916369413748
temf,LBN,53126.426,41492.175,1.2803962674889904
temf,LBY,18564.6475,17450,1.0638766475644699
temf,LCA,3340.84,2557.62,1.3062300107130849
temf,LKA,64673.74,63831.86,1.0131890250417268
temf,LSO,15368.62,17090.38,0.8992556046149939
temf,LTU,3246.875,3153.1507142857145,1.0297240107457144
temf,LUX,1122.3076923076924,2500.285714285714,0.4488717772913865
temf,LVA,1038.4615384615386,1006.4753846153847,1.0317803637675422
temf,MAR,146441.77785714285,97393.505,1.5036092792547393
temf,MDA,92883.72066666668,52829,1.7581957005937396
temf,MDG,7072.007142857143,6222.911428571429,1.1364466976642535
temf,MDV,2382.59,2369,1.0057365977205572
temf,MEX,222846.09,152454.76076923078,1.4617194561560451
temf,MKD,30508.672142857144,32285.214285714286,0.9449735062268664
temf,MLI,1411.76,1200,1.1764666666666665
temf,MLT,271.875,810.0633333333333,0.3356219061061069
temf,MMR,1382818.16,1350000,1.024309748148148
temf,MNE,2530.25,5778.8,0.4378504187720634
temf,MNG,2357.14,578,4.0780968858131486
temf,MOZ,132904.38,132000,1.0068513636363636
temf,MRT,3085.25,3139.57,0.982698267597155
temf,MUS,5698.96,3897.65,1.4621528356830398
temf,MWI,43936.935,218035.75,0.20151252718877521
temf,MYS,111804.52,100000,1.1180452
temf,NAM,27846.82,20351.58,1.3682878675758834
temf,NCL,5389.4,737,7.312618724559022
temf,NER,325766.7,289570,1.1250015540283869
temf,NGA,1254751.24,1200000,1.0456260333333334
temf,NIC,17175.48,14480.27,1.1861298166401593
temf,NIU,483.03,440.48,1.096599164547766
temf,NLD,54689.230769230766,55848.69666666666,0.9792391592527901
temf,NOR,3158.5,2574.1,1.2270308068839595
temf,NPL,82744.83333333333,134682.33333333334,0.6143703579039071
temf,NZL,95903.42,72528.50176470588,1.3222859657452473
temf,OMN,0,0,0
temf,PAK,400555.7388888889,357445.22222222225,1.12060733781431
temf,PAN,0,0,0
temf,PER,119247.9725,49772.85,2.3958437682391103
temf,PHL,84703.71666666666,97238,0.8710968619949676
temf,PNG,598652.965,528131.03,1.1335311333628701
temf,POL,360864.28571428574,174340.005625,2.0698880008670746
temf,PRI,4834.68,5182.76,0.9328388734959752
temf,PRK,413243.435,374727.635,1.1027834523066333
temf,PRT,112511.875,90211.628125,1.2471992506786385
temf,PRY,4150.825714285715,3184.78,1.3033320085800948
temf,PSE,5803.058,2786.1459999999997,2.082826240979475
temf,PYF,7238.44,6867.59,1.0540000203856084
temf,QAT,130,240.5,0.5405405405405406
temf,ROU,163884.375,142447.92733333333,1.1504862026985103
temf,RUS,294100.2125,153971.25,1.9100982326245972
temf,RWA,81493.67,70036.43,1.1635897203783803
temf,SAU,248833.3,225964.5,1.1012052778201886
temf,SEN,31275,4000,7.81875
temf,SGP,4.79,8.38,0.571599045346062
temf,SLB,27607.57,29120.96,0.9480309028273793
temf,SLE,94349.13,79870.36,1.1812783866255268
temf,SLV,28516.3,17378.265,1.6409175484434149
temf,SOM,144935.3,136456.1,1.0621386658419814
temf,STP,4817.65,3723.06,1.2940027826572764
temf,SUR,1807,260,6.95
temf,SVK,6709.166666666667,7832.960714285714,0.8565301054594239
temf,SVN,7507.333333333333,15590.813125,0.48152288614730815
temf,SWE,3969.230769230769,4304.555555555556,0.9221000212456292
temf,SWZ,3250.9,2925,1.1114188034188035
temf,SYC,488.36,300,1.6278666666666668
temf,SYR,78480.983,102235.21,0.7676512133148647
temf,TCD,69942.36,65000,1.0760363076923076
temf,TGO,25713.3,23500,1.0941829787234043
temf,THA,694302.31,238642.5,2.909382486355113
temf,TJK,97855.42,57599.833333333336,1.698883735195993
temf,TKL,0,0,0
temf,TKM,98892.882,77800,1.2711167352185089
temf,TON,1047.55,1046.79,1.000726029098482
temf,TTO,43965.55,48000,0.9159489583333333
temf,TUN,45761.03857142857,40116.91642857143,1.1406918239318458
temf,TUR,884192.98,657026.0666666667,1.3457502294936852
temf,TWN,43314.77777777778,52644.77777777778,0.8227744442310412
temf,TZA,54114.975,53050,1.0200749293119697
temf,UGA,52511.72,52000,1.0098407692307692
temf,UKR,125544.25210526316,108826.31578947368,1.1536203462784738
temf,URY,27763.384285714284,30923.924285714285,0.8977962832013512
temf,USA,880522.751875,988774.711875,0.8905190851870358
temf,UZB,285839.978125,165756.25,1.724459730025263
temf,VCT,1837.8200000000002,2138.6666666666665,0.8593298004987533
temf,VEN,34833.6475,48874.175,0.7127209308392417
temf,VNM,982558.89,985848.1,0.9966635732218787
temf,VUT,3967.49,4466.15,0.8883467863820069
temf,XMI,112511.875,90211.628125,1.2471992506786385
temf,YEM,29187.77625,29219.6525,0.9989090818242962
temf,ZAF,361029.45454545453,288874.36,1.2497801969875573
temf,ZMB,13290.355,12500,1.0632284
temf,ZWE,1443.6018181818183,1382.3154545454545,1.044336018551219
toba,AGO,2850.79,3099.37,0.9197966038259389
toba,ALB,1620.3,1700,0.9531176470588235
toba,ARE,310.42,464,0.6690086206896552
toba,ARG,102070.94,132869.98,0.7682016660196682
toba,ARM,696.43,1376,0.506126453488372
toba,AUS,2568.14,3401.64,0.75497113157183
toba,AUT,0,0,0
toba,AZE,6417,3243,1.9787234042553192
toba,BDI,1305.93,1300,1.0045615384615385
toba,BEL,0,211,0
toba,BEN,29.07,470,0.06185106382978724
toba,BFA,738.57,688.62,1.0725363771020302
toba,BGD,89002,55288,1.6097887425842858
toba,BGR,6050,41056,0.14735970381917382
toba,BIH,1171,1854,0.6316073354908306
toba,BLR,0,0,0
toba,BOL,1203.32,827.51,1.454145569237834
toba,BRA,744161,787817,0.9445861158111591
toba,BTN,213.06,194.24,1.0968904448105437
toba,CAF,485.43,519.82,0.9338424839367473
toba,CAN,27776.34,34903.59,0.7958018072066513
toba,CHE,857.62,1183,0.7249535080304311
toba,CHL,3924.76,7949.5,0.4937115541857979
toba,CHN,2127600,3004000,0.7082556591211717
toba,CIV,8191.87,9526.91,0.8598664204868105
toba,CMR,6328.54,5516.32,1.1472394639904864
toba,COD,3667.42,3709,0.9887894311135077
toba,COG,474.39,420,1.1295
toba,COL,4017,10760,0.3733271375464684
toba,CRI,33,79,0.4177215189873418
toba,CUB,21927,20500,1.069609756097561
toba,CYP,0,139.45,0
toba,CZE,0,0,0
toba,DEU,0,6120,0
toba,DNK,0,0,0
toba,DOM,9836.39,8066,1.2194879742127447
toba,DZA,9427,7604,1.2397422409258285
toba,ECU,10883.13,7910.58,1.3757689069575176
toba,ESP,26020,33410,0.7788087398982341
toba,EST,0,0,0
toba,ETH,2219.8,2532.33,0.8765840155114066
toba,FIN,0,0,0
toba,FJI,460.69,452,1.0192256637168142
toba,FRA,3320,18428,0.1801606251356631
toba,GEO,272.02,221.04,1.2306369887803112
toba,GHA,2487.28,2339.37,1.0632264242082272
toba,GIN,2364.77,2520,0.9384007936507937
toba,GRC,19370,22000,0.8804545454545455
toba,GTM,29894.76,26907.1,1.11103612057784
toba,GUY,98.78,92.26,1.0706698460871449
toba,HND,5850.33,5855.87,0.9990539407466354
toba,HRV,7380,8491,0.869155576492757
toba,HTI,558.67,564.56,0.9895670964999291
toba,HUN,5640,8972,0.6286223807400803
toba,IDN,237114.98,135700,1.7473469417833456
toba,IND,757513.91,690000,1.0978462463768117
toba,IRL,0,0,0
toba,IRN,20972.95,14145,1.4827112053729234
toba,IRQ,2342.01,2307.54,1.01493798590707
toba,ISR,4.49,5.1,0.8803921568627452
toba,ITA,41010,89112,0.46020737947751145
toba,JAM,1607.46,1765.46,0.9105049109014082
toba,JOR,173.3,13,13.330769230769231
toba,JPN,14237,29300,0.48590443686006823
toba,KAZ,1137.64,3210,0.354404984423676
toba,KEN,10683.62,14156,0.7547061316756146
toba,KGZ,1113,9888,0.11256067961165049
toba,KHM,14139.16,14625,0.9667801709401709
toba,KOR,28610.17,33910.4,0.8436989832027931
toba,LAO,40812.34,83795,0.4870498239751775
toba,LBN,10169.48,9800.31,1.037669216586006
toba,LBY,1273.16,1472.38,0.8646952553009414
toba,LKA,10284.7,4200,2.4487380952380953
toba,LTU,0,0,0
toba,LUX,0,0,0
toba,LVA,0,0,0
toba,MAR,1293.01,2062.74,0.6268409978960024
toba,MDA,500,7610,0.0657030223390276
toba,MDG,1279.12,1765.08,0.7246810342873977
toba,MEX,17823.53,6983,2.5524172991550906
toba,MKD,24329,30280,0.8034676354029062
toba,MLI,1202.34,1255.45,0.9576964435063123
toba,MLT,0,0,0
toba,MMR,34657.36,59600,0.5814993288590604
toba,MNE,229.59,270,0.8503333333333334
toba,MOZ,93130.36,66983,1.3903581505755191
toba,MUS,229.41,282,0.8135106382978723
toba,MWI,105480.49,172922,0.6099888388984629
toba,MYS,172,3143,0.05472478523703468
toba,NER,2951.51,2300,1.2832652173913044
toba,NGA,4721.53,9066.37,0.5207740253265639
toba,NIC,7543,2998.64,2.5154736814022356
toba,NLD,0,0,0
toba,NPL,1441.34,2491,0.5786190285026094
toba,NZL,0,0,0
toba,OMN,1127.94,1197.27,0.9420932621714401
toba,PAK,167862,119323,1.4067866211878681
toba,PAN,2803.1,2623.65,1.068397080403255
toba,PER,2052,1404,1.4615384615384615
toba,PHL,50930.66,40530,1.2566163335800642
toba,POL,20750,34782,0.5965729400264504
toba,PRI,1.03,1.46,0.7054794520547946
toba,PRK,84713.19,72000,1.1765720833333333
toba,PRT,0,936,0
toba,PRY,7459,6340,1.1764984227129338
toba,PSE,280.07,233.71,1.1983654956997989
toba,ROU,970,2971,0.32648939750925615
toba,RUS,6.9,3,2.3000000000000003
toba,RWA,5008.44,5375.11,0.9317837216354642
toba,SEN,0,0,0
toba,SLB,113.88,110.15,1.0338629142078983
toba,SLE,49.66,37,1.342162162162162
toba,SLV,1780.39,1549.45,1.1490464358320696
toba,SOM,142.23,132.9,1.0702031602708801
toba,SVK,0,1,0
toba,SVN,0,0,0
toba,SWE,0,0,0
toba,SWZ,155.59,123.89,1.2558721446444427
toba,SYR,14186.6,20150,0.7040496277915633
toba,TCD,180.17,183.43,0.9822275527449162
toba,TGO,1937.5,1861.64,1.0407490169957672
toba,THA,67059.28,59540,1.1262895532415182
toba,TJK,183.5,497,0.369215291750503
toba,TKM,3280.39,3068.77,1.0689592247056638
toba,TLS,0,0,0
toba,TTO,195.25,228.53,0.8543736052159454
toba,TUN,2236.72,1600,1.3979499999999998
toba,TUR,73000,53018,1.3768908672526312
toba,TWN,1276.57,1928,0.6621213692946057
toba,TZA,58508,60900,0.9607224958949097
toba,UGA,32563.12,27138,1.1999086152258824
toba,UKR,2290,310,7.387096774193548
toba,URY,3314.54,3161.03,1.0485632847521218
toba,USA,216800,325766,0.665508371039335
toba,UZB,3895,10400,0.37451923076923077
toba,VCT,103.4,99.7,1.037111334002006
toba,VEN,2843.12,4374,0.6500045724737082
toba,VNM,29158.49,56530.18,0.5158039475550936
toba,WSM,227.84,207,1.1006763285024155
toba,XMI,0,936,0
toba,YEM,25910.13,23178,1.1178760031063941
toba,ZAF,11500,12300,0.9349593495934959
toba,ZMB,27482.9,31880,0.862073400250941
toba,ZWE,162370,109737,1.4796285664816788
trof,AFG,389196.16599999997,122815.6,3.1689473161389916
trof,AGO,554281.5,280482,1.9761749417074892
trof,ALB,51330.9825,38349.875,1.3384915205069117
trof,ARE,47733.72125,106013.125,0.45026237317313306
trof,ARG,288176.87,252681.31,1.1404756054177494
trof,ARM,49191.89666666667,45035.333333333336,1.0922956049324233
trof,ATG,1393.5516666666665,1989.978,0.7002849612742786
trof,AUS,91343.16214285715,78337.07357142857,1.166027245829773
trof,AUT,253.75,227.5,1.1153846153846154
trof,AZE,90617.96375,75943,1.1932365557062534
trof,BEL,0,0,0
trof,BEN,109525.4225,73545.3825,1.4892222839414833
trof,BFA,4346.235,3702.8199999999997,1.1737635099734798
trof,BGD,396759.55555555556,278175.1111111111,1.4262942287352172
trof,BGR,13668,61967,0.22056901253893202
trof,BHR,4172.5975,3580.1875,1.1654689873086255
trof,BHS,4742.72125,4513.125,1.0508730092784933
trof,BIH,4394.325,2172.1633333333334,2.023017759560745
trof,BLR,0,0,0
trof,BLZ,9504.57142857143,34080.39428571428,0.27888678014959256
trof,BOL,65189.357,41007.188,1.589705614537627
trof,BRA,2110677.6464285715,2255691.4857142856,0.9357120243596636
trof,BRB,933.02,820.1633333333333,1.137602672638377
trof,BRN,504.385,418.94,1.2039552203179453
trof,BTN,1873.6799999999998,6713.0175,0.2791114428049681
trof,BWA,5449.143333333333,324.535,16.790618371927014
trof,CAF,13314.271666666666,10091.666666666666,1.3193332782824112
trof,CAN,22859.5,16309,1.4016493960389969
trof,CHE,4.84,35,0.1382857142857143
trof,CHL,86710.221,60630.907,1.4301323415795182
trof,CHN,8984063.014666667,7170836.066666666,1.2528613025235245
trof,CIV,51817.61375,37087.64875,1.3971663207687168
trof,CMR,50889.691,30412.614,1.6733086804047819
trof,COD,135054.22,129178.85714285714,1.0454823876529993
trof,COG,8416.08625,8097.86625,1.0392967715415158
trof,COK,107.44666666666667,108.97666666666667,0.985960297311351
trof,COL,396546.0369230769,198591.1030769231,1.9967965874557692
trof,CPV,880,2031,0.43328409650418515
trof,CRI,344220.851,297334.15099999995,1.1576902614190459
trof,CUB,41491.5475,77857.615,0.5329157269972885
trof,CYP,9611.111111111111,15103.387,0.6363546872705513
trof,CZE,0,0,0
trof,DEU,0,0,0
trof,DJI,620.81625,518.71125,1.196843619643877
trof,DMA,2958.8562500000003,3042.5,0.9725082169268694
trof,DNK,0,0,0
trof,DOM,307731.815,130837.13666666667,2.3520219323051017
trof,DZA,542885.7877777778,308986.4288888889,1.756989100556901
trof,ECU,59050.446923076925,49362.40923076923,1.1962634693743597
trof,EGY,840720.6709090909,755225.1818181818,1.113205294459437
trof,ESP,944670,675733.5,1.3979919598480761
trof,EST,0,0,0
trof,ETH,50166.71333333333,29190.161111111112,1.718617212915539
trof,FIN,0,0,0
trof,FJI,2716.8757142857144,1334.6485714285714,2.0356487636124654
trof,FRA,48867.77777777778,35376.53,1.3813615348305157
trof,FSM,0,0,0
trof,GAB,1302.605,1113.645,1.1696770514840906
trof,GEO,22616.666666666668,18600,1.2159498207885304
trof,GHA,190687.05375,152048.82875,1.2541172156184728
trof,GIN,117100.68,111444.352,1.050754730037822
trof,GMB,1420.65,1199.05,1.1848129769400777
trof,GNB,4791.96,3998.1859999999997,1.1985335349581037
trof,GRC,163412,216773.40222222224,0.7538378709048468
trof,GRD,976.4045454545454,841.2718181818182,1.1606290908029941
trof,GTM,215544.28555555554,155460.44,1.3864896146926866
trof,GUY,17603.667272727274,3742.64,4.703542759316225
trof,HND,74262.648,68913.864,1.0776154998361434
trof,HRV,7257.777777777777,14966.4,0.4849381132254769
trof,HTI,73773.501,66652.08099999999,1.1068446760124415
trof,HUN,13825,74839.5,0.18472865265000435
trof,IDN,1692742.8499999999,1087163.875,1.5570263958595938
trof,IND,5244566.620909091,3269404.58,1.6041350932802239
trof,IRL,0,0,0
trof,IRN,635172.5284615385,800423.2384615385,0.7935458366780783
trof,IRQ,188866.83625,147574.415,1.2798074534125714
trof,ISR,59566.685333333335,58341.192,1.021005627264752
trof,ITA,458610,496664.1,0.923380610758861
trof,JAM,24712.27,24214.164545454547,1.0205708296732854
trof,JOR,28853.104,31704.5,0.9100633663990916
trof,JPN,144203.523,171933.35,0.8387175786431195
trof,KAZ,926493.3333333333,372863.3333333333,2.4848067656603403
trof,KEN,184666.46916666665,122894.61166666666,1.5026408941959712
trof,KGZ,64631.56,52461.333333333336,1.2319846998424235
trof,KHM,31932.918,30124.021999999997,1.0600482897004924
trof,KIR,1671.42,1479.09,1.1300326552136788
trof,KNA,678.5699999999999,623.6666666666666,1.0880331373597008
trof,KOR,209922.55857142856,270596.14285714284,0.7757780889074017
trof,KWT,16173.091428571428,5086.142857142857,3.1798342836277844
trof,LAO,43973.60555555556,32495.82375,1.353207904309721
trof,LBN,50627.075000000004,43544.24125,1.162658334298109
trof,LBR,6735.136666666666,6434.403333333333,1.04673834041074
trof,LBY,66874.685,63657.63125,1.0505368121123735
trof,LCA,754.5025,758.285,0.995011769980944
trof,LKA,55231.6,31622.154,1.746610936117761
trof,LTU,0,0,0
trof,LUX,0,0,0
trof,LVA,0,0,0
trof,MAR,292453.8707142857,187491.9942857143,1.5598205770248659
trof,MDA,20250,51709,0.391614612543271
trof,MDG,104811.78375,88100.13625,1.1896892355827657
trof,MDV,92.02333333333334,392.01,0.23474741290613338
trof,MEX,1223680.514,864905.838,1.4148135672544737
trof,MKD,42938.43666666667,45485,0.9440131178776886
trof,MLI,205046.781,151553.6,1.3529654260934745
trof,MLT,696,1101.625,0.631793940769318
trof,MMR,10528.965,4150,2.5371
trof,MNE,6764.324,4945.6,1.3677458751213198
trof,MOZ,28744.92375,24265.8575,1.1845830607881878
trof,MRT,12449.39,11316.345000000001,1.1001246427181213
trof,MUS,2396.4533333333334,2355.9066666666668,1.0172106421872966
trof,MWI,244844.482,41933.6275,5.838857656662305
trof,MYS,71554.776,85579,0.8361254045969221
trof,NAM,1364.984,1371.3519999999999,0.9953564073994132
trof,NCL,1053.88,539.475,1.9535288938319664
trof,NER,74995.80500000001,55658.75,1.3474216542771802
trof,NGA,1869120.5075,1721837.5,1.0855382737918067
trof,NIC,58476.3,49586.64,1.1792753047998412
trof,NIU,115.69666666666667,98.95,1.1692437257874349
trof,NLD,1,2276.18,4.3933256596578483e-4
trof,NPL,104155.75,53540.875,1.9453501647106066
trof,NRU,243.065,394.19,0.6166188893680712
trof,NZL,7293.364,6319.269,1.1541467850157985
trof,OMN,82662.66666666667,54289.166666666664,1.5226364989945815
trof,PAK,614869.1825,524743.5,1.1717518797279052
trof,PAN,23686.55285714286,34696.57142857143,0.6826770450765
trof,PER,284594.27428571426,166884.38857142857,1.705337909207154
trof,PHL,609969.75,566298.9575,1.0771161449648263
trof,PNG,13390.89,11291.735,1.185901900815065
trof,POL,230,0,0
trof,PRI,5718.394444444444,5849.6611111111115,0.9775599536155465
trof,PRK,87836.775,103975.065,0.8447869207872098
trof,PRT,70102.5,30147.176,2.325342181304146
trof,PRY,59489.13818181818,56418.39909090909,1.0544279727959152
trof,PSE,5382.91909090909,5708.2527272727275,0.9430064413915544
trof,PYF,1085.7544444444443,1088.638888888889,0.997350412084407
trof,QAT,6036,4830.6,1.2495342193516332
trof,ROU,38221,331431.5,0.11532096375872541
trof,RUS,948625.25,575855,1.6473335301421366
trof,RWA,9175.539999999999,14223.625714285714,0.6450914966627957
trof,SAU,418399.36666666664,425772.75,0.982682350306981
trof,SEN,231398.19625,55557.067142857144,4.165054207325096
trof,SGP,0,0,0
trof,SLB,797.635,826.7850000000001,0.9647429501019006
trof,SLE,67289.69,58375.274999999994,1.1527087452692943
trof,SLV,21516.09888888889,26559.99777777778,0.8100941524509833
trof,SOM,8387.475,7205.8133333333335,1.1639872713882866
trof,SUR,3093.1,2743.4444444444443,1.1274512980438216
trof,SVK,607,569.6666666666666,1.0655354008191926
trof,SVN,102,414,0.2463768115942029
trof,SWE,3,0,0
trof,SWZ,13547.888888888889,15189.5975,0.891918886520126
trof,SYC,80.88833333333334,78.64833333333334,1.028481213842209
trof,SYR,163649.94555555558,196797.66666666666,0.8315644607349117
trof,TCD,28619.114999999998,26133.410000000003,1.095115983715864
trof,TGO,5723.903333333334,5133.333333333333,1.115046103896104
trof,THA,782338.862,833305.184,0.9388383476083115
trof,TJK,196878.21500000003,122435.9925,1.6080093033100544
trof,TKL,60,60,1
trof,TKM,268747.5,273759.5,0.9816919595484358
trof,TLS,2977.1883333333335,2364.335,1.259207486812712
trof,TON,1068.205,1171.58,0.9117644548387648
trof,TTO,2266.82,1867.391111111111,1.2138967495948003
trof,TUN,153097.00916666666,95169.72666666667,1.6086734146341632
trof,TUR,988743.8181818182,831772.3636363636,1.188719247486419
trof,TUV,589.9,526.88,1.1196097783176435
trof,TWN,153896.16666666666,172373.25,0.8928077103997671
trof,TZA,212820.5257142857,146571.42857142858,1.4519918908382063
trof,UGA,15604.84,2800,5.573157142857143
trof,UKR,251565,375400,0.670125199786894
trof,URY,52087.48333333333,54782.915,0.9507979510278584
trof,USA,675015.5346153846,1025263.9076923077,0.6583822268109761
trof,UZB,192745.88714285713,175414.2857142857,1.0988038195292775
trof,VCT,1244.025,954.25,1.3036678019386954
trof,VEN,148794.88333333333,149610.29416666666,0.9945497678627317
trof,VNM,949444.3714285714,464885.35833333334,2.0423193684405057
trof,VUT,1710.95,1526.72,1.120670456927269
trof,WSM,3831.5,3776.47,1.0145718091233349
trof,XMI,70102.5,30147.176,2.325342181304146
trof,YEM,69506.12727272727,80584.48272727273,0.8625249541895225
trof,ZAF,303792.23,212712.16583333333,1.428184555452417
trof,ZMB,19486.666,21625,0.9011175028901734
trof,ZWE,13429.064545454545,10931.038181818181,1.2285259937881639
vege,AFG,802896.3300000001,484881.565,1.655860704871302
vege,AGO,190413.0975,176666.86250000002,1.0778087911081795
vege,ALB,51152.621578947364,30574.621052631577,1.673041883034054
vege,ARE,24369.37846153846,13013.725384615385,1.8725904951358159
vege,ARG,302441.46749999997,264732.7058333333,1.142440887868259
vege,ARM,66216.491,70767.4,0.9356920135542637
vege,ATG,69.46833333333333,211.6511111111111,0.32822097161996155
vege,AUS,112537.041875,113367.281875,0.9926765466520099
vege,AUT,35874.705882352944,31045,1.1555711348801077
vege,AZE,132934.1323076923,101553.87272727273,1.3090011118009515
vege,BDI,484696.03,430000,1.127200069767442
vege,BEL,125791.05263157895,132531.69944444444,0.9491393618196898
vege,BEN,157982.354,60450.6,2.6134125054176467
vege,BFA,217203.805,128549.40333333334,1.689652377746029
vege,BGD,517798.6923076923,315690.63636363635,1.6402092196084417
vege,BGR,18988.88888888889,22645.938421052633,0.8385119015971538
vege,BHR,1752.6363636363637,1262.02,1.38875482451654
vege,BHS,4215.68375,3706.8775,1.1372600659180132
vege,BIH,60028.29538461539,56614.17076923077,1.0603051244767179
vege,BLR,202294.75222222222,260203.33333333334,0.7774487345366657
vege,BLZ,1161.9263636363637,968.7927272727272,1.1993549610011336
vege,BOL,30904.932,22432.446,1.3776889065062277
vege,BRA,2142942.9875,2201623.9275,0.9733465196907475
vege,BRB,722.9891666666666,779.4858333333333,0.9275205985141916
vege,BRN,640.5114285714286,722.5514285714286,0.8864579090761706
vege,BTN,2246.292142857143,2136.930714285714,1.051176871500948
vege,BWA,12833.681666666667,6771.845,1.8951528965395201
