"iso3c_consuming","iso3c_producing","SPAM_super","prop_of_supply","animal_system","diet","source_ingredient","consuming_ingredient_consumed_tonnes","raw_material","FAOSTAT_name","FAO_code","producing_ingredient_consumed_tonnes"
"ARE","NLD","ooil",0.00294251803413592,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.0149185664330691
"ARE","NLD","ooil",0.00294251803413592,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.00145034510697226
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.00173235665555019
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.00100718410206407
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.000564023097155877
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.000805747281651253
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","NLD","opul",0.000103300933545032,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","NLD","rape",8.81817012782792e-05,"salmon_aquaculture_meat","plant-dominant","canola oil",71.76,"rapeseed","Rape or colza seed",270,0.00632791888372932
"ARE","NLD","rape",8.81817012782792e-05,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"ARE","NLD","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0
"ARE","NLD","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0
"ARE","NLD","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","NLD","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","NLD","soyb",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0
"ARE","NLD","sunf",2.75102991682511e-05,"salmon_aquaculture_meat","plant-dominant","sunflower meal",13.26,"sunflower","Sunflower seed",267,0.00036478656697101
"ARE","NLD","sunf",2.75102991682511e-05,"salmon_aquaculture_meat","fish-dominant","sunflower meal",0,"sunflower","Sunflower seed",267,0
"ARE","NLD","whea",0.000203216361112746,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.00515153475420812
"ARE","NLD","whea",0.000203216361112746,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.00776692932172917
"ARE","NLD","whea",0.000203216361112746,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.00554780665837798
"ARE","NLD","whea",0.000203216361112746,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.0103030695084162
"ARE","MKD","whea",6.28413510769826e-09,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,1.59302824980151e-07
"ARE","MKD","whea",6.28413510769826e-09,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,2.40179643816228e-07
"ARE","MKD","whea",6.28413510769826e-09,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,1.71556888440163e-07
"ARE","MKD","whea",6.28413510769826e-09,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,3.18605649960302e-07
"ARE","VUT","cnut",2.70645772993422e-07,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,1.05551851467435e-07
"ARE","VUT","cnut",2.70645772993422e-07,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","NZL","cnut",0,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,0
"ARE","NZL","cnut",0,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","NZL","ooil",8.26218461249558e-06,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,4.18892759853526e-05
"ARE","NZL","ooil",8.26218461249558e-06,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.000790980598401867
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.000944782381424453
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.000549292082223519
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.000307603566045171
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.000439433665778815
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","NZL","opul",5.63376494588225e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","NZL","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0
"ARE","NZL","soyb",0,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0
"ARE","NZL","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","NZL","soyb",0,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","NZL","soyb",0,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0
"ARE","NZL","whea",1.38879385880132e-06,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,3.52059243206133e-05
"ARE","NZL","whea",1.38879385880132e-06,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,5.30797012833863e-05
"ARE","NZL","whea",1.38879385880132e-06,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,3.79140723452759e-05
"ARE","NZL","whea",1.38879385880132e-06,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,7.04118486412267e-05
"ARE","NIC","maiz",2.93972191347793e-08,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,8.02544082379475e-08
"ARE","NIC","maiz",2.93972191347793e-08,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,4.58596618502557e-07
"ARE","NIC","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0
"ARE","NIC","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","NER","ooil",8.26218461249558e-07,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,4.18892759853526e-06
"ARE","NER","ooil",8.26218461249558e-07,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","NGA","cnut",3.38307216241778e-06,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,1.31939814334293e-06
"ARE","NGA","cnut",3.38307216241778e-06,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","NGA","maiz",1.57569094562417e-05,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,4.30163628155398e-05
"ARE","NGA","maiz",1.57569094562417e-05,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,0.00024580778751737
"ARE","NGA","ooil",0.000442144907977263,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.00224167468344472
"ARE","NGA","ooil",0.000442144907977263,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.00043337005188414
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.000517636450861612
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.000300951424919542
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.000168532797954943
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.000240761139935633
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","NGA","opul",3.08668128122607e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","NGA","soyb",0.000278874769644534,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0.000435044640645473
"ARE","NGA","soyb",0.000278874769644534,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0.022731082473726
"ARE","NGA","soyb",0.000278874769644534,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","NGA","soyb",0.000278874769644534,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","NGA","soyb",0.000278874769644534,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0.0184893972274326
"ARE","NGA","whea",3.57127398170492e-05,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.000905317954362198
"ARE","NGA","whea",3.57127398170492e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.00136494091580762
"ARE","NGA","whea",3.57127398170492e-05,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.000974957797005444
"ARE","NGA","whea",3.57127398170492e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.0018106359087244
"ARE","NOR","maiz",0,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,0
"ARE","NOR","maiz",0,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,0
"ARE","NOR","ooil",9.44249669999494e-07,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,4.78734582689744e-06
"ARE","NOR","ooil",9.44249669999494e-07,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PAK","cnut",2.76058688453291e-05,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,1.07662888496783e-05
"ARE","PAK","cnut",2.76058688453291e-05,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","PAK","maiz",0.0323046482030377,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,0.0881916895942928
"ARE","PAK","maiz",0.0323046482030377,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,0.503952511967388
"ARE","PAK","ooil",0.000419246853479775,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.00212558154714246
"ARE","PAK","ooil",0.000419246853479775,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.000503351289892097
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.000601225151815561
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.000349549506869512
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.000195747723846927
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.00027963960549561
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PAK","opul",3.58512314737961e-05,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PAK","rape",0.00032287307230972,"salmon_aquaculture_meat","plant-dominant","canola oil",71.76,"rapeseed","Rape or colza seed",270,0.0231693716689455
"ARE","PAK","rape",0.00032287307230972,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"ARE","PAK","soyb",0.000149201368650801,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0.00023275413509525
"ARE","PAK","soyb",0.000149201368650801,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0.0121614035587268
"ARE","PAK","soyb",0.000149201368650801,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","PAK","soyb",0.000149201368650801,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","PAK","soyb",0.000149201368650801,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0.00989205074154812
"ARE","PAK","whea",0.00609955120717984,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.154623623102009
"ARE","PAK","whea",0.00609955120717984,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.233124847138413
"ARE","PAK","whea",0.00609955120717984,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.16651774795601
"ARE","PAK","whea",0.00609955120717984,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.309247246204018
"ARE","CZE","maiz",1.17588876539117e-07,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,3.2101763295179e-07
"ARE","CZE","maiz",1.17588876539117e-07,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,1.83438647401023e-06
"ARE","CZE","ooil",1.77046813124905e-07,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,8.97627342543269e-07
"ARE","CZE","ooil",1.77046813124905e-07,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","CZE","whea",3.95334939625298e-05,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.00100217407195013
"ARE","CZE","whea",3.95334939625298e-05,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.00151097013924789
"ARE","CZE","whea",3.95334939625298e-05,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.00107926438517706
"ARE","CZE","whea",3.95334939625298e-05,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.00200434814390026
"ARE","PNG","cnut",5.41291545986844e-07,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,2.11103702934869e-07
"ARE","PNG","cnut",5.41291545986844e-07,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","PNG","ooil",0,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0
"ARE","PNG","ooil",0,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PRY","ooil",0.000874965350463281,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.00443607432684884
"ARE","PRY","ooil",0.000874965350463281,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.00644597825321002
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.00769936291355642
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.0044763737869514
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.00250676932069279
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.00358109902956112
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PRY","opul",0.000459115260200144,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PRY","soyb",0.000245302056775979,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0.000382671208570527
"ARE","PRY","soyb",0.000245302056775979,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0.01999457064781
"ARE","PRY","soyb",0.000245302056775979,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","PRY","soyb",0.000245302056775979,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","PRY","soyb",0.000245302056775979,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0.0162635263642474
"ARE","PER","maiz",4.64476062329513e-06,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,1.26801965015957e-05
"ARE","PER","maiz",4.64476062329513e-06,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,7.2458265723404e-05
"ARE","PER","ooil",0.000586851169904686,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.00297533543141676
"ARE","PER","ooil",0.000586851169904686,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.0184198322793421
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.0220014663336587
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.0127915501939876
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.00716326810863305
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.0102332401551901
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PER","opul",0.00131195386605001,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PER","rape",0,"salmon_aquaculture_meat","plant-dominant","canola oil",71.76,"rapeseed","Rape or colza seed",270,0
"ARE","PER","rape",0,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"ARE","PER","whea",9.59587430945524e-06,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.00024325541374469
"ARE","PER","whea",9.59587430945524e-06,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.000366754316107379
"ARE","PER","whea",9.59587430945524e-06,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.000261967368648128
"ARE","PER","whea",9.59587430945524e-06,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.000486510827489381
"ARE","PHL","cnut",0.00770339063671177,"salmon_aquaculture_meat","plant-dominant","coconut oil",0.39,"coconut","Coconuts, in shell",249,0.00300432234831759
"ARE","PHL","cnut",0.00770339063671177,"salmon_aquaculture_meat","fish-dominant","coconut oil",0,"coconut","Coconuts, in shell",249,0
"ARE","PHL","maiz",5.33559527296244e-06,"salmon_aquaculture_meat","plant-dominant","corn gluten meal",2.73,"maize","Maize (corn)",56,1.45661750951875e-05
"ARE","PHL","maiz",5.33559527296244e-06,"salmon_aquaculture_meat","fish-dominant","corn gluten meal",15.6,"maize","Maize (corn)",56,8.32352862582141e-05
"ARE","PHL","ooil",3.98355329531037e-05,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.000201966152072236
"ARE","PHL","ooil",3.98355329531037e-05,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","plant-dominant","faba beans",14.04,"faba beans","Broad beans and horse beans, dry",181,0.00158067713739074
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","plant-dominant","guar meal",16.77,"guar","Other pulses n.e.c.",211,0.00188803102521672
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","plant-dominant","pea flour",9.75,"peas","Peas, dry; Peas, green",187,0.00109769245652135
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","plant-dominant","pea protein concentrate",5.46,"peas","Peas, dry; Peas, green",187,0.000614707775651956
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","fish-dominant","faba beans",7.8,"faba beans","Broad beans and horse beans, dry",181,0.00087815396521708
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","fish-dominant","guar meal",0,"guar","Other pulses n.e.c.",211,0
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","fish-dominant","pea flour",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PHL","opul",0.000112583841694497,"salmon_aquaculture_meat","fish-dominant","pea protein concentrate",0,"peas","Peas, dry; Peas, green",187,0
"ARE","PHL","soyb",0.00551814191483939,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,0.00860830138714945
"ARE","PHL","soyb",0.00551814191483939,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0.449783747478559
"ARE","PHL","soyb",0.00551814191483939,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","PHL","soyb",0.00551814191483939,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","PHL","soyb",0.00551814191483939,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0.365852808953852
"ARE","PHL","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0
"ARE","PHL","whea",0,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0
"ARE","PHL","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0
"ARE","PHL","whea",0,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0
"ARE","POL","ooil",0.000118090224354312,"salmon_aquaculture_meat","plant-dominant","linseed oil",5.07,"flax","Linseed",333,0.00059871743747636
"ARE","POL","ooil",0.000118090224354312,"salmon_aquaculture_meat","fish-dominant","linseed oil",0,"flax","Linseed",333,0
"ARE","POL","rape",1.94544467320712e-07,"salmon_aquaculture_meat","plant-dominant","canola oil",71.76,"rapeseed","Rape or colza seed",270,1.39605109749343e-05
"ARE","POL","rape",1.94544467320712e-07,"salmon_aquaculture_meat","fish-dominant","canola oil",0,"rapeseed","Rape or colza seed",270,0
"ARE","POL","soyb",1.92393770020375e-06,"salmon_aquaculture_meat","plant-dominant","soy oil",1.56,"soybean","Soya beans",236,3.00134281231786e-06
"ARE","POL","soyb",1.92393770020375e-06,"salmon_aquaculture_meat","plant-dominant","soy protein concentrate",81.51,"soybean","Soya beans",236,0.000156820161943608
"ARE","POL","soyb",1.92393770020375e-06,"salmon_aquaculture_meat","fish-dominant","soy oil",0,"soybean","Soya beans",236,0
"ARE","POL","soyb",1.92393770020375e-06,"salmon_aquaculture_meat","fish-dominant","soy protein concentrate",0,"soybean","Soya beans",236,0
"ARE","POL","soyb",1.92393770020375e-06,"salmon_aquaculture_meat","fish-dominant","soybean meal",66.3,"soybean","Soya beans",236,0.000127557069523509
"ARE","POL","whea",0.000936191595939564,"salmon_aquaculture_meat","plant-dominant","wheat",25.35,"wheat","Wheat",15,0.0237324569570679
"ARE","POL","whea",0.000936191595939564,"salmon_aquaculture_meat","plant-dominant","wheat gluten",38.22,"wheat","Wheat",15,0.0357812427968101
"ARE","POL","whea",0.000936191595939564,"salmon_aquaculture_meat","fish-dominant","wheat",27.3,"wheat","Wheat",15,0.0255580305691501
"ARE","POL","whea",0.000936191595939564,"salmon_aquaculture_meat","fish-dominant","wheat gluten",50.7,"wheat","Wheat",15,0.0474649139141359
