"allocation","diet","fcr","spp_type","ingredient_raw_material","med_ad","mean_ad","global_mean","lower_med_ad","upper_med_ad","lower_mean_ad","upper_mean_ad","range_med_ad","range_mean_ad"
"economic","plant-dominant","efficient","elasmobranchs","trimmings fish_fish meal, cut offs",0.00000000421168367531808,0.00000000648267680981459,0.00000000422297197894326,0.0000000000112883036251787,0.00000000843465565426134,-0.00000000225970483087133,0.0000000107056487887578,0.00000000842336735063616,0.0000000129653536196292
"economic","plant-dominant","efficient","elasmobranchs","forage fish_fish oil",0.000000189610196389341,0.000000330853026913721,0.000000189801100792737,0.00000000019090440339653,0.000000379411297182078,-0.000000141051926120984,0.000000520654127706458,0.000000379220392778682,0.000000661706053827442
"economic","plant-dominant","efficient","elasmobranchs","forage fish_fish meal",0.000000138973021523257,0.000000249631859739014,0.000000139076229888722,0.000000000103208365465068,0.000000278049251411978,-0.000000110555629850292,0.000000388708089627735,0.000000277946043046513,0.000000499263719478027
"economic","plant-dominant","efficient","corals","trimmings fish_fish oil, cut offs",0.00000000276596643533088,0.0000000038010538312843,0.00000000276699183731642,0.00000000000102540198554379,0.0000000055329582726473,-0.00000000103406199396787,0.00000000656804566860072,0.00000000553193287066176,0.00000000760210766256859
"economic","plant-dominant","efficient","corals","trimmings fish_fish meal, cut offs",0.000000000133708114107473,0.00000000019962002436826,0.000000000140485914650507,0.00000000000677780054303412,0.00000000027419402875798,-0.0000000000591341097177527,0.000000000340105939018767,0.000000000267416228214946,0.000000000399240048736519
"economic","plant-dominant","efficient","corals","forage fish_fish oil",0.000000416989711521964,0.000000690052276566212,0.000000417649508794337,0.000000000659797272373197,0.000000834639220316301,-0.000000272402767771875,0.00000110770178536055,0.000000833979423043928,0.00000138010455313242
"economic","plant-dominant","efficient","corals","forage fish_fish meal",0.0000000987110215252631,0.000000164599291572889,0.0000000992337485535923,0.000000000522727028329228,0.000000197944770078855,-0.0000000653655430192963,0.000000263833040126481,0.000000197422043050526,0.000000329198583145777
"economic","plant-dominant","efficient","Marine plant","trimmings fish_fish oil, cut offs",0.0000000178690624513407,0.0000000213858756165818,0.0000000183578673923086,0.000000000488804940967924,0.0000000362269298436493,-0.00000000302800822427315,0.0000000397437430088904,0.0000000357381249026814,0.0000000427717512331635
"economic","plant-dominant","efficient","Marine plant","trimmings fish_fish meal, cut offs",0.0000000118507762842325,0.0000000202514097169561,0.0000000120496253325709,0.000000000198849048338445,0.0000000239004016168034,-0.00000000820178438438514,0.000000032301035049527,0.0000000237015525684649,0.0000000405028194339121
"economic","plant-dominant","efficient","Marine plant","forage fish_fish oil",0.00000188060840169334,0.0000028661464223413,0.00000189233254201859,0.0000000117241403252422,0.00000377294094371193,-0.000000973813880322711,0.00000475847896435988,0.00000376121680338669,0.0000057322928446826
"economic","plant-dominant","efficient","Marine plant","forage fish_fish meal",0.000000612220000306811,0.000000972368881041332,0.000000616738615122462,0.00000000451861481565174,0.00000122895861542927,-0.000000355630265918869,0.00000158910749616379,0.00000122444000061362,0.00000194473776208266
"economic","plant-dominant","efficient","echinoderms","trimmings fish_fish oil, cut offs",0.00000000495102928007254,0.00000000678929035529282,0.00000000496577615046403,0.000000000014746870391491,0.00000000991680543053656,-0.00000000182351420482879,0.0000000117550665057568,0.00000000990205856014507,0.0000000135785807105856
"economic","plant-dominant","efficient","echinoderms","trimmings fish_fish meal, cut offs",0.000000000437654501756666,0.000000000553178382693416,0.000000000461075100550344,0.0000000000234205987936775,0.00000000089872960230701,-0.0000000000921032821430727,0.00000000101425348324376,0.000000000875309003513332,0.00000000110635676538683
"economic","plant-dominant","efficient","echinoderms","forage fish_fish oil",0.000000583754547006975,0.00000095218466198455,0.000000584814438070779,0.00000000105989106380378,0.00000116856898507775,-0.000000367370223913771,0.00000153699910005533,0.00000116750909401395,0.0000019043693239691
"economic","plant-dominant","efficient","echinoderms","forage fish_fish meal",0.000000210643601117839,0.000000346261921969651,0.000000211267381922626,0.000000000623780804787089,0.000000421910983040466,-0.000000134994540047024,0.000000557529303892277,0.000000421287202235679,0.000000692523843939301
"economic","plant-dominant","efficient","Reptiles","Sunflower_sunflower meal",0.0000018960982756998,0.00000330953839663534,0.00000190505190287282,0.00000000895362717301396,0.00000380115017857262,-0.00000140448649376252,0.00000521459029950816,0.00000379219655139961,0.00000661907679327068
"economic","plant-dominant","efficient","Reptiles","Rapeseed_canola oil",0.0000189704684494418,0.0000331555536931113,0.0000189746230949583,0.00000000415464551650757,0.0000379450915444001,-0.000014180930598153,0.0000521301767880696,0.0000379409368988836,0.0000663111073862227
"economic","plant-dominant","efficient","Reptiles","Soybean_soy protein concentrate",0.000019195535483364,0.000030264859740299,0.0000192786563855252,0.0000000831209021612267,0.0000384741918688891,-0.0000109862033547738,0.0000495435161258242,0.0000383910709667279,0.000060529719480598
"economic","plant-dominant","efficient","Reptiles","Soybean_soy oil",0.000000573639045985786,0.000000903860454190991,0.00000057617547238803,0.00000000253642640224427,0.00000114981451837382,-0.000000327684981802961,0.00000148003592657902,0.00000114727809197157,0.00000180772090838198
"economic","plant-dominant","efficient","Reptiles","Wheat_wheat gluten",0.00000713066110548772,0.0000116847888259632,0.00000713154809485856,0.000000000886989370840752,0.0000142622092003463,-0.00000455324073110465,0.0000188163369208218,0.0000142613222109754,0.0000233695776519264
"economic","plant-dominant","efficient","Reptiles","Wheat_wheat",0.000001851213111643,0.00000303298971601177,0.00000185144541629074,0.000000000232304647740378,0.00000370265852793375,-0.00000118154429972103,0.00000488443513230252,0.00000370242622328601,0.00000606597943202355
"economic","plant-dominant","efficient","Reptiles","Pulses_pea protein concentrate",0.0000011293340429528,0.00000185444248961299,0.00000113401931157032,0.00000000468526861752139,0.00000226335335452312,-0.000000720423178042671,0.00000298846180118331,0.0000022586680859056,0.00000370888497922598
"economic","plant-dominant","efficient","Reptiles","Pulses_pea flour",0.000000919427029067003,0.00000150973546764248,0.000000923244488748701,0.00000000381745968169867,0.0000018426715178157,-0.000000586490978893781,0.00000243297995639118,0.00000183885405813401,0.00000301947093528497
"economic","plant-dominant","efficient","Reptiles","Pulses_guar meal",0.000000602652115407427,0.000000989552485789663,0.000000605156929541313,0.0000000025048141338857,0.00000120780904494874,-0.000000384395556248351,0.00000159470941533098,0.00000120530423081485,0.00000197910497157933
"economic","plant-dominant","efficient","Reptiles","CropsNES_linseed oil",0.000000655862886535452,0.00000110073431114998,0.000000662448606948907,0.00000000658572041345451,0.00000131831149348436,-0.000000438285704201068,0.00000176318291809888,0.0000013117257730709,0.00000220146862229995
"economic","plant-dominant","efficient","Reptiles","CropsNES_coconut oil",0.000000121967866245422,0.0000002046018298734,0.000000123227752551815,0.00000000125988630639284,0.000000245195618797237,-0.0000000813740773215845,0.000000327829582425215,0.000000243935732490844,0.000000409203659746799
"economic","plant-dominant","efficient","Reptiles","Pulses_faba beans",0.00000112528392154757,0.00000184779148152867,0.00000112995250084849,0.00000000466857930092601,0.00000225523642239606,-0.00000071783898068018,0.00000297774398237716,0.00000225056784309513,0.00000369558296305734
"economic","plant-dominant","efficient","Reptiles","Maize_corn gluten meal",0.0000000366808900753923,0.0000000630629905495329,0.0000000366824095266238,0.00000000000151945123150199,0.0000000733632996020162,-0.0000000263805810229091,0.0000000997454000761567,0.0000000733617801507847,0.000000126125981099066
"economic","plant-dominant","efficient","Reptiles","trimmings fish_fish oil, cut offs",0.00000000755766303833934,0.0000000107382295958786,0.00000000765827042881347,0.000000000100607390474128,0.0000000152159334671528,-0.00000000307995916706517,0.0000000183965000246921,0.0000000151153260766787,0.0000000214764591917573
"economic","plant-dominant","efficient","Reptiles","trimmings fish_fish meal, cut offs",0.00000000758702861124476,0.0000000125301010183138,0.00000000761584319564384,0.0000000000288145843990728,0.0000000152028718068886,-0.00000000491425782266998,0.0000000201459442139577,0.0000000151740572224895,0.0000000250602020366276
"economic","plant-dominant","efficient","Reptiles","forage fish_fish oil",0.000000219710005714411,0.000000354487970042757,0.000000219855583042381,0.000000000145577327970159,0.000000439565588756792,-0.000000134632387000376,0.000000574343553085137,0.000000439420011428821,0.000000708975940085513
"economic","plant-dominant","efficient","Reptiles","forage fish_fish meal",0.000000128155146972886,0.00000021793221808412,0.000000128289463475251,0.00000000013431650236484,0.000000256444610448137,-0.0000000896427546088694,0.000000346221681559371,0.000000256310293945772,0.00000043586443616824
"economic","plant-dominant","efficient","molluscs","trimmings fish_fish oil, cut offs",0.00000000429180569433704,0.00000000628305489161194,0.00000000429948355268613,0.00000000000767785834909773,0.00000000859128924702317,-0.0000000019835713389258,0.0000000105825384442981,0.00000000858361138867407,0.0000000125661097832239
"economic","plant-dominant","efficient","molluscs","trimmings fish_fish meal, cut offs",0.00000000355262869239088,0.00000000543708573384524,0.00000000356311597010379,0.0000000000104872777129117,0.00000000711574466249467,-0.00000000187396976374145,0.00000000900020170394903,0.00000000710525738478176,0.0000000108741714676905
"economic","plant-dominant","efficient","molluscs","forage fish_fish oil",0.000000224335358375643,0.00000039539533206515,0.000000224514467214514,0.0000000001791088388714,0.000000448849825590157,-0.000000170880864850636,0.000000619909799279665,0.000000448670716751286,0.000000790790664130301
"economic","plant-dominant","efficient","molluscs","forage fish_fish meal",0.000000136386909705508,0.000000244557232443448,0.000000136472191542656,0.0000000000852818371477326,0.000000272859101248165,-0.000000108085040900791,0.000000381029423986104,0.000000272773819411017,0.000000489114464886895
"economic","plant-dominant","efficient","cnidaria","trimmings fish_fish oil, cut offs",0.0000000121903117091998,0.0000000176695147565737,0.0000000122300898899491,0.0000000000397781807492947,0.0000000244204015991488,-0.00000000543942486662462,0.0000000298996046465227,0.0000000243806234183995,0.0000000353390295131474
"economic","plant-dominant","efficient","cnidaria","trimmings fish_fish meal, cut offs",0.0000000122732698617376,0.0000000194349279719487,0.0000000122932252142122,0.000000000019955352474621,0.0000000245664950759498,-0.0000000071417027577365,0.0000000317281531861609,0.0000000245465397234752,0.0000000388698559438974
"economic","plant-dominant","efficient","cnidaria","forage fish_fish oil",0.00000027132451802948,0.000000445130974651597,0.000000271726756882817,0.000000000402238853336456,0.000000543051274912297,-0.00000017340421776878,0.000000716857731534414,0.000000542649036058961,0.000000890261949303194
"economic","plant-dominant","efficient","cnidaria","forage fish_fish meal",0.000000250647313768926,0.000000432043264714237,0.000000250804183286302,0.000000000156869517375924,0.000000501451497055229,-0.000000181239081427934,0.000000682847448000539,0.000000501294627537853,0.000000864086529428474
"economic","plant-dominant","efficient","cephalopods","trimmings fish_fish oil, cut offs",0.00000000453941281336231,0.00000000670061249064709,0.00000000454667689159013,0.00000000000726407822781994,0.00000000908608970495243,-0.00000000215393559905696,0.0000000112472893822372,0.00000000907882562672461,0.0000000134012249812942
"economic","plant-dominant","efficient","cephalopods","trimmings fish_fish meal, cut offs",0.00000000436293108309689,0.00000000689440468399229,0.00000000437398102183869,0.0000000000110499387417917,0.00000000873691210493558,-0.0000000025204236621536,0.000000011268385705831,0.00000000872586216619379,0.0000000137888093679846
"economic","plant-dominant","efficient","cephalopods","forage fish_fish oil",0.000000144403364336776,0.00000025290787720679,0.000000144548080214946,0.000000000144715878169777,0.000000288951444551723,-0.000000108359796991844,0.000000397455957421736,0.000000288806728673553,0.00000050581575441358
"economic","plant-dominant","efficient","cephalopods","forage fish_fish meal",0.000000135139850182773,0.000000246027460497624,0.000000135226483272364,0.0000000000866330895910039,0.000000270366333455137,-0.00000011080097722526,0.000000381253943769988,0.000000270279700365546,0.000000492054920995248
"economic","plant-dominant","efficient","fish","trimmings fish_fish oil, cut offs",0.0000000108961773924866,0.0000000169922824968876,0.0000000109187471944168,0.0000000000225698019301612,0.0000000218149245869034,-0.00000000607353530247081,0.0000000279110296913044,0.0000000217923547849732,0.0000000339845649937752
"economic","plant-dominant","efficient","fish","trimmings fish_fish meal, cut offs",0.0000000153461950314307,0.0000000263635784249118,0.0000000153770209808627,0.0000000000308259494319341,0.0000000307232160122934,-0.0000000109865574440491,0.0000000417405994057744,0.0000000306923900628615,0.0000000527271568498235
"economic","plant-dominant","efficient","fish","forage fish_fish oil",0.000000449066068856265,0.000000797412852162375,0.000000449318705615,0.000000000252636758735214,0.000000898384774471264,-0.000000348094146547375,0.00000124673155777737,0.000000898132137712529,0.00000159482570432475
"economic","plant-dominant","efficient","fish","forage fish_fish meal",0.00000056132809280957,0.00000104144599692724,0.000000561480695427612,0.000000000152602618042064,0.00000112280878823718,-0.000000479965301499625,0.00000160292669235485,0.00000112265618561914,0.00000208289199385447
"economic","plant-dominant","efficient","arthropods","trimmings fish_fish oil, cut offs",0.00000000439121615234707,0.00000000643316327951682,0.00000000439852502807393,0.00000000000730887572686356,0.00000000878974118042099,-0.00000000203463825144289,0.0000000108316883075907,0.00000000878243230469413,0.0000000128663265590336
"economic","plant-dominant","efficient","arthropods","trimmings fish_fish meal, cut offs",0.00000000390073634534779,0.00000000604201748604082,0.00000000391133953034447,0.0000000000106031849966826,0.00000000781207587569226,-0.00000000213067795569635,0.00000000995335701638529,0.00000000780147269069558,0.0000000120840349720816
"economic","plant-dominant","efficient","arthropods","forage fish_fish oil",0.000000219868095676425,0.000000386523672682353,0.000000220037148170651,0.000000000169052494225497,0.000000439905243847076,-0.000000166486524511702,0.000000606560820853004,0.000000439736191352851,0.000000773047345364706
"economic","plant-dominant","efficient","arthropods","forage fish_fish meal",0.000000147212411166503,0.000000265019493541314,0.000000147297655755668,0.0000000000852445891652565,0.000000294510066922171,-0.000000117721837785646,0.000000412317149296982,0.000000294424822333005,0.000000530038987082627
"economic","plant-dominant","efficient","sponges","trimmings fish_fish oil, cut offs",0.00000000503801518721079,0.0000000067132604736973,0.00000000507198423700604,0.0000000000339690497952461,0.0000000101099994242168,-0.00000000164127623669126,0.0000000117852447107033,0.0000000100760303744216,0.0000000134265209473946
"economic","plant-dominant","efficient","sponges","trimmings fish_fish meal, cut offs",0.000000000885458440944009,0.0000000011945287740534,0.000000000921729739152236,0.0000000000362712982082265,0.00000000180718818009624,-0.000000000272799034901169,0.00000000211625851320564,0.00000000177091688188802,0.00000000238905754810681
"economic","plant-dominant","efficient","sponges","forage fish_fish oil",0.000000633275049462362,0.00000102249457105617,0.000000635102541953031,0.00000000182749249066916,0.00000126837759141539,-0.00000038739202910314,0.0000016575971130092,0.00000126655009892472,0.00000204498914211234
"economic","plant-dominant","efficient","sponges","forage fish_fish meal",0.000000225778275083258,0.000000366968121892542,0.000000226666125765121,0.000000000887850681863256,0.00000045244440084838,-0.00000014030199612742,0.000000593634247657663,0.000000451556550166516,0.000000733936243785083
"economic","fish-dominant","regular","Terrestrial mammal","Wheat_wheat gluten",0.0000107536139448183,0.0000175516668781785,0.0000107559663200018,0.00000000235237518353415,0.0000215095802648201,-0.00000679570055817661,0.0000283076331981803,0.0000215072278896366,0.0000351033337563569
"economic","fish-dominant","regular","Terrestrial mammal","Wheat_wheat",0.00000226529987398714,0.00000369660325866208,0.00000226579952486336,0.000000000499650876228941,0.0000045310993988505,-0.00000143080373379872,0.00000596240278352545,0.00000453059974797427,0.00000739320651732416
"economic","fish-dominant","regular","Terrestrial mammal","Soybean_soybean meal",0.0000143011420049587,0.0000223710164173403,0.0000143982336729974,0.000000097091668038729,0.0000286993756779562,-0.00000797278274434289,0.0000367692500903378,0.0000286022840099174,0.0000447420328346807
"economic","fish-dominant","regular","Terrestrial mammal","Pulses_faba beans",0.000000826874434230723,0.00000134701939239786,0.000000830715518348163,0.00000000384108411743966,0.00000165758995257889,-0.000000516303874049696,0.00000217773491074602,0.00000165374886846145,0.00000269403878479572
"economic","fish-dominant","regular","Terrestrial mammal","Maize_corn gluten meal",0.000000233469722823965,0.000000397359738861525,0.00000023348499496689,0.0000000000152721429252933,0.000000466954717790855,-0.000000163874743894634,0.000000630844733828415,0.00000046693944564793,0.000000794719477723049
"economic","fish-dominant","regular","Amphibians","Wheat_wheat gluten",0.00000809853979877537,0.0000128590629085592,0.00000811190159133665,0.0000000133617925612839,0.000016210441390112,-0.00000474716131722259,0.0000209709644998959,0.0000161970795975507,0.0000257181258171185
"economic","fish-dominant","regular","Amphibians","Wheat_wheat",0.00000170718892916709,0.00000271024793421624,0.00000171003366328203,0.00000000284473411493735,0.00000341722259244912,-0.00000100021427093421,0.00000442028159749827,0.00000341437785833419,0.00000542049586843248
"economic","fish-dominant","regular","Amphibians","Soybean_soybean meal",0.0000100400960053197,0.0000155113006839455,0.0000101126317036563,0.000000072535698336651,0.000020152727708976,-0.00000539866898028915,0.0000256239323876018,0.0000200801920106393,0.0000310226013678909
"economic","fish-dominant","regular","Amphibians","Pulses_faba beans",0.000000624016098085858,0.00000100546226178196,0.000000627676417466785,0.00000000366031938092704,0.00000125169251555264,-0.000000377785844315179,0.00000163313867924875,0.00000124803219617172,0.00000201092452356393
"economic","fish-dominant","regular","Amphibians","Maize_corn gluten meal",0.000000179445333676418,0.000000301291547949197,0.000000179461833144876,0.0000000000164994684581643,0.000000358907166821295,-0.000000121829714804321,0.000000480753381094073,0.000000358890667352836,0.000000602583095898394
"economic","fish-dominant","regular","Amphibians","trimmings fish_fish oil, cut offs",0.0000000013880422271711,0.00000000204109155823431,0.00000000157948875247055,0.000000000191446525299455,0.00000000296753097964165,-0.000000000461602805763762,0.00000000362058031070486,0.00000000277608445434219,0.00000000408218311646863
"economic","fish-dominant","regular","Amphibians","trimmings fish_fish meal, cut offs",0.000000000632628214696517,0.000000000755222428631513,0.000000000763396499785805,0.000000000130768285089289,0.00000000139602471448232,0.00000000000817407115429231,0.00000000151861892841732,0.00000000126525642939303,0.00000000151044485726303
"economic","fish-dominant","regular","Amphibians","forage fish_fish oil",0.000000205271800983229,0.000000256476670926736,0.000000230253200154738,0.0000000249813991715087,0.000000435525001137967,-0.0000000262234707719978,0.000000486729871081474,0.000000410543601966459,0.000000512953341853472
"economic","fish-dominant","regular","Amphibians","forage fish_fish meal",0.0000000759449606457495,0.0000000970550335292614,0.000000103970089529973,0.0000000280251288842237,0.000000179915050175723,0.00000000691505600071184,0.000000201025123059235,0.000000151889921291499,0.000000194110067058523
"economic","fish-dominant","regular","Bird","Wheat_wheat gluten",0.0000107053758841924,0.0000175540359956414,0.0000107078896471679,0.00000000251376297555339,0.0000214132655313603,-0.00000684614634847351,0.0000282619256428093,0.0000214107517683847,0.0000351080719912828
"economic","fish-dominant","regular","Bird","Wheat_wheat",0.00000225346581007405,0.0000036941024454095,0.00000225400104654031,0.000000000535236466259192,0.00000450746685661436,-0.00000144010139886919,0.00000594810349194981,0.0000045069316201481,0.00000738820489081901
"economic","fish-dominant","regular","Bird","Soybean_soybean meal",0.00000981935434419243,0.0000153356410476217,0.00000988511916711318,0.0000000657648229207553,0.0000197044735113056,-0.00000545052188050854,0.0000252207602147349,0.0000196387086883849,0.0000306712820952434
"economic","fish-dominant","regular","Bird","Pulses_faba beans",0.000000792221775180397,0.00000130441675801635,0.000000795738648861562,0.00000000351687368116416,0.00000158796042404196,-0.000000508678109154789,0.00000210015540687791,0.00000158444355036079,0.0000026088335160327
"economic","fish-dominant","regular","Bird","Maize_corn gluten meal",0.000000241569409446411,0.000000413647132184079,0.000000241579657137996,0.0000000000102476915841976,0.000000483149066584407,-0.000000172067475046083,0.000000655226789322075,0.000000483138818892823,0.000000827294264368158
"economic","fish-dominant","regular","Bird","trimmings fish_fish oil, cut offs",0.0000000187902351133625,0.0000000325265249558299,0.0000000188005315714931,0.0000000000102964581305542,0.0000000375907666848556,-0.0000000137259933843368,0.000000051327056527323,0.0000000375804702267251,0.0000000650530499116598
"economic","fish-dominant","regular","Bird","trimmings fish_fish meal, cut offs",0.00000000892832771075312,0.0000000157102012320373,0.00000000895378567981929,0.0000000000254579690661672,0.0000000178821133905724,-0.00000000675641555221805,0.0000000246639869118566,0.0000000178566554215062,0.0000000314204024640747
"economic","fish-dominant","regular","Bird","forage fish_fish oil",0.0000000678238105998102,0.000000103782966791319,0.0000000680707086018534,0.000000000246898002043139,0.000000135894519201664,-0.0000000357122581894652,0.000000171853675393172,0.00000013564762119962,0.000000207565933582637
"economic","fish-dominant","regular","Bird","forage fish_fish meal",0.0000000319186985805406,0.0000000516974004242121,0.0000000322402358773285,0.000000000321537296787966,0.0000000641589344578691,-0.0000000194571645468836,0.0000000839376363015407,0.0000000638373971610811,0.000000103394800848424
"economic","fish-dominant","regular","Marine mammal","trimmings fish_fish oil, cut offs",0.0000000250618013294493,0.0000000373123216706517,0.0000000251095802005866,0.0000000000477788711372718,0.0000000501713815300359,-0.0000000122027414700651,0.0000000624219018712383,0.0000000501236026588986,0.0000000746246433413034
"economic","fish-dominant","regular","Marine mammal","trimmings fish_fish meal, cut offs",0.0000000270437364923466,0.0000000434195019178843,0.0000000271118078950279,0.0000000000680714026812801,0.0000000541555443873745,-0.0000000163076940228564,0.0000000705313098129122,0.0000000540874729846932,0.0000000868390038357686
"economic","fish-dominant","regular","Marine mammal","forage fish_fish oil",0.000000551670309738698,0.000000987764232501233,0.000000552312283823701,0.000000000641974085002772,0.0000011039825935624,-0.000000435451948677533,0.00000154007651632493,0.0000011033406194774,0.00000197552846500247
"economic","fish-dominant","regular","Marine mammal","forage fish_fish meal",0.00000070476252188595,0.00000131514652780089,0.000000705075676776858,0.000000000313154890907441,0.00000140983819866281,-0.000000610070851024027,0.00000202022220457774,0.0000014095250437719,0.00000263029305560177
"economic","fish-dominant","regular","elasmobranchs","trimmings fish_fish oil, cut offs",0.0000000136822339702996,0.0000000200507629305661,0.0000000137044823427148,0.0000000000222483724152123,0.0000000273867163130144,-0.0000000063462805878513,0.0000000337552452732809,0.0000000273644679405991,0.0000000401015258611322
"economic","fish-dominant","regular","elasmobranchs","trimmings fish_fish meal, cut offs",0.0000000114803314259893,0.0000000176725316922513,0.0000000115109976906559,0.0000000000306662646665234,0.0000000229913291166452,-0.00000000616153400159545,0.0000000291835293829072,0.0000000229606628519787,0.0000000353450633845026
"economic","fish-dominant","regular","elasmobranchs","forage fish_fish oil",0.000000421521782277356,0.000000735480002900032,0.000000421931580750289,0.000000000409798472933431,0.000000843453363027645,-0.000000313548422149743,0.00000115741158365032,0.000000843043564554712,0.00000147096000580006
"economic","fish-dominant","regular","elasmobranchs","forage fish_fish meal",0.00000032905112168932,0.000000593266669864985,0.000000329266125197372,0.000000000215003508052813,0.000000658317246886692,-0.000000264000544667613,0.000000922532795062357,0.000000658102243378639,0.00000118653333972997
"economic","fish-dominant","regular","corals","trimmings fish_fish oil, cut offs",0.00000000735266832961823,0.0000000101968856978237,0.00000000735499102720805,0.00000000000232269758981829,0.0000000147076593568263,-0.00000000284189467061563,0.0000000175518767250317,0.0000000147053366592365,0.0000000203937713956474
"economic","fish-dominant","regular","corals","trimmings fish_fish meal, cut offs",0.000000000364204829255812,0.000000000543901284152089,0.000000000382646854940163,0.0000000000184420256843509,0.000000000746851684195974,-0.000000000161254429211926,0.000000000926548139092252,0.000000000728409658511624,0.00000000108780256830418
"economic","fish-dominant","regular","corals","forage fish_fish oil",0.000000852151676822908,0.00000140389277361461,0.000000853598745065918,0.00000000144706824301011,0.00000170575042188883,-0.000000550294028548694,0.00000225749151868053,0.00000170430335364582,0.00000280778554722922
"economic","fish-dominant","regular","corals","forage fish_fish meal",0.000000197002360724114,0.000000328073366964828,0.000000198051662980309,0.00000000104930225619526,0.000000395054023704423,-0.000000130021703984518,0.000000526125029945137,0.000000394004721448228,0.000000656146733929656
"economic","fish-dominant","regular","Marine plant","trimmings fish_fish oil, cut offs",0.0000000485879786096381,0.0000000582259886138545,0.0000000498734611078637,0.00000000128548249822558,0.0000000984614397175018,-0.00000000835252750599083,0.000000108099449721718,0.0000000971759572192762,0.000000116451977227709
"economic","fish-dominant","regular","Marine plant","trimmings fish_fish meal, cut offs",0.0000000323276974043776,0.0000000552440802216346,0.0000000328700128191753,0.000000000542315414797656,0.0000000651977102235529,-0.0000000223740674024593,0.0000000881140930408098,0.0000000646553948087552,0.000000110488160443269
"economic","fish-dominant","regular","Marine plant","forage fish_fish oil",0.00000390591474808931,0.00000591795354667354,0.00000393224018947168,0.0000000263254413823688,0.00000783815493756098,-0.00000198571335720187,0.00000985019373614522,0.00000781182949617862,0.0000118359070933471
"economic","fish-dominant","regular","Marine plant","forage fish_fish meal",0.00000134736789653731,0.00000215044333118312,0.00000135727113743131,0.00000000990324089400474,0.00000270463903396862,-0.000000793172193751809,0.00000350771446861443,0.00000269473579307461,0.00000430088666236624
"economic","fish-dominant","regular","echinoderms","trimmings fish_fish oil, cut offs",0.0000000133502055181276,0.0000000183783781353073,0.0000000133834535335795,0.0000000000332480154519033,0.0000000267336590517071,-0.00000000499492460172778,0.0000000317618316688868,0.0000000267004110362552,0.0000000367567562706146
"economic","fish-dominant","regular","echinoderms","trimmings fish_fish meal, cut offs",0.00000000119334524739632,0.00000000150850671292758,0.00000000125689641172731,0.0000000000635511643309883,0.00000000245024165912362,-0.00000000025161030120027,0.00000000276540312465488,0.00000000238669049479264,0.00000000301701342585515
"economic","fish-dominant","regular","echinoderms","forage fish_fish oil",0.00000121196680461593,0.00000196987039750096,0.00000121423701818861,0.00000000227021357268598,0.00000242620382280454,-0.000000755633379312342,0.00000318410741568957,0.00000242393360923186,0.00000393974079500191
"economic","fish-dominant","regular","echinoderms","forage fish_fish meal",0.000000459454135733043,0.00000075815357824406,0.000000460765825378832,0.00000000131168964578876,0.000000920219961111875,-0.000000297387752865228,0.00000121891940362289,0.000000918908271466086,0.00000151630715648812
"economic","fish-dominant","regular","Reptiles","Wheat_wheat gluten",0.0000105143765878781,0.0000172307469914419,0.0000105156819912746,0.00000000130540339648988,0.0000210300585791526,-0.00000671506500016731,0.0000277464289827164,0.0000210287531757562,0.0000344614939828838
"economic","fish-dominant","regular","Reptiles","Wheat_wheat",0.00000221500137205817,0.00000362908834271925,0.00000221527894052638,0.000000000277568468209921,0.00000443028031258455,-0.00000141380940219287,0.00000584436728324563,0.00000443000274411634,0.0000072581766854385
"economic","fish-dominant","regular","Reptiles","Soybean_soybean meal",0.0000135564965671706,0.0000213732370655332,0.0000136152496797679,0.0000000587531125972873,0.0000271717462469385,-0.00000775798738576525,0.0000349884867453011,0.0000271129931343413,0.0000427464741310663
"economic","fish-dominant","regular","Reptiles","Pulses_faba beans",0.00000069474319237848,0.00000114077396082769,0.000000697629674209812,0.00000000288648183133233,0.00000139237286658829,-0.000000443144286617876,0.0000018384036350375,0.00000138948638475696,0.00000228154792165538
"economic","fish-dominant","regular","Reptiles","Maize_corn gluten meal",0.000000230133865127949,0.000000396140075277493,0.000000230142321530194,0.00000000000845640224511612,0.000000460276186658143,-0.000000165997753747299,0.000000626282396807686,0.000000460267730255898,0.000000792280150554985
"economic","fish-dominant","regular","Reptiles","trimmings fish_fish oil, cut offs",0.0000000205811672809205,0.0000000292551261668795,0.0000000208532899247834,0.000000000272122643862893,0.0000000414344572057039,-0.00000000840183624209607,0.0000000501084160916628,0.000000041162334561841,0.0000000585102523337589
"economic","fish-dominant","regular","Reptiles","trimmings fish_fish meal, cut offs",0.0000000206936121770422,0.0000000341770683898466,0.0000000207721548008359,0.0000000000785426237936981,0.0000000414657669778782,-0.0000000134049135890107,0.0000000549492231906826,0.0000000413872243540845,0.0000000683541367796933
"economic","fish-dominant","regular","Reptiles","forage fish_fish oil",0.000000478900768550701,0.000000773295279677106,0.000000479216963648584,0.000000000316195097882499,0.000000958117732199285,-0.000000294078316028523,0.00000125251224332569,0.000000957801537101402,0.00000154659055935421
"economic","fish-dominant","regular","Reptiles","forage fish_fish meal",0.000000295505289969789,0.000000505902595992891,0.000000295787402095116,0.000000000282112125327139,0.000000591292692064905,-0.000000210115193897775,0.000000801689998088007,0.000000591010579939578,0.00000101180519198578
