iso3c_producing,SPAM_super,tonnes_producing_crop
FRA,toba,3001.759648181498
FRA,vege,6364722.570039809
FRA,whea,35874479.44740335
FRA,xcof,0
FRA,xfru,10449626.62502113
FRA,xmil,1.7000000476837158
FRA,xoil,9265875.109814985
FRA,xpul,760795.3072551936
FRA,yams,0
FRO,bana,0
FRO,barl,0
FRO,cass,0
FRO,cnut,0
FRO,coco,0
FRO,maiz,0
FRO,ocer,0
FRO,ofib,0
FRO,oilp,0
FRO,orts,0
FRO,othr,0
FRO,plnt,0
FRO,pota,0
FRO,rice,0
FRO,sorg,0
FRO,soyb,0
FRO,spis,0
FRO,sugb,0
FRO,sugc,0
FRO,swpo,0
FRO,teas,0
FRO,tnut,0
FRO,toba,0
FRO,vege,0
FRO,whea,0
FRO,xcof,0
FRO,xfru,0
FRO,xmil,0
FRO,xoil,0
FRO,xpul,0
FRO,yams,0
FSM,bana,2035.2020950317383
FSM,barl,0
FSM,cass,10269.215209960938
FSM,cnut,46408.59423828125
FSM,coco,33.032824754714966
FSM,maiz,71.57421588897705
FSM,ocer,0
FSM,ofib,0
FSM,oilp,0
FSM,orts,0
FSM,othr,0
FSM,plnt,308.8059825897217
FSM,pota,0
FSM,rice,142.6685209274292
FSM,sorg,10.680813014507294
FSM,soyb,0
FSM,spis,0
FSM,sugb,0
FSM,sugc,0
FSM,swpo,3098.804084777832
FSM,teas,0
FSM,tnut,0
FSM,toba,0
FSM,vege,3398.5173416137695
FSM,whea,0
FSM,xcof,0
FSM,xfru,281.35401153564453
FSM,xmil,0
FSM,xoil,0
FSM,xpul,0
FSM,yams,0
GAB,bana,20286.374702602625
GAB,barl,0
GAB,cass,313888.38356745243
GAB,cnut,6.200000107288361
GAB,coco,445.42631037533283
GAB,maiz,46040.71358128637
GAB,ocer,2.800000011920929
GAB,ofib,0.10000000149011612
GAB,oilp,24894.84908208996
GAB,orts,87474.34944206476
GAB,othr,24008.875
GAB,plnt,327714.7344327867
GAB,pota,0
GAB,rice,1728.2710357308388
GAB,sorg,0
GAB,soyb,4158.044589355588
GAB,spis,0
GAB,sugb,0
GAB,sugc,295861.71741759777
GAB,swpo,3890.1700408011675
GAB,teas,5.5
GAB,tnut,0
GAB,toba,1.600000038743019
GAB,vege,51008.50298016518
GAB,whea,0
GAB,xcof,160.04394291341305
GAB,xfru,23574.810286730528
GAB,xmil,0
GAB,xoil,34395.90493272245
GAB,xpul,417.0591196641326
GAB,yams,221408.65455764532
GBR,bana,0
GBR,barl,7684264.964437544
GBR,cass,0
GBR,cnut,0
GBR,coco,0
GBR,maiz,0
GBR,ocer,1324059.0873643085
GBR,ofib,16232.542419075966
GBR,oilp,0
GBR,orts,0
GBR,othr,969.6719703301787
GBR,plnt,0
GBR,pota,5480661.110551268
GBR,rice,0
GBR,sorg,0
GBR,soyb,0
GBR,spis,0
GBR,sugb,8899713.246309876
GBR,sugc,0
GBR,swpo,0
GBR,teas,0
GBR,tnut,0
GBR,toba,0
GBR,vege,2530012.339076042
GBR,whea,13855517.044160485
GBR,xcof,0
GBR,xfru,620483.4248822927
GBR,xmil,0
GBR,xoil,1041442.6584786996
GBR,xpul,925677.5044736564
GBR,yams,0
GEO,bana,0
GEO,barl,61126.43608726561
GEO,cass,0
GEO,cnut,0
GEO,coco,0
GEO,maiz,386118.3672527373
GEO,ocer,12226.478760451078
GEO,ofib,0
GEO,oilp,0
GEO,orts,0
GEO,othr,0
GEO,plnt,0
GEO,pota,246054.61041489244
GEO,rice,0
GEO,sorg,0
GEO,soyb,6332.434698224068
GEO,spis,8281.627193257213
GEO,sugb,0
GEO,sugc,0
GEO,swpo,0
GEO,teas,3370.380001798272
GEO,tnut,48740.4560123086
GEO,toba,257.9416868686676
GEO,vege,143772.27600539476
GEO,whea,186378.98778012395
GEO,xcof,0
GEO,xfru,648490.9600760639
GEO,xmil,0
GEO,xoil,3588.6638104319572
GEO,xpul,6105.777493305504
GEO,yams,0
GGY,bana,0
GGY,barl,0
GGY,cass,0
GGY,cnut,0
GGY,coco,0
GGY,maiz,0
GGY,ocer,0
GGY,ofib,0
GGY,oilp,0
GGY,orts,0
GGY,othr,0
GGY,plnt,0
GGY,pota,0
GGY,rice,0
GGY,sorg,0
GGY,soyb,0
GGY,spis,0
GGY,sugb,0
GGY,sugc,0
GGY,swpo,0
GGY,teas,0
GGY,tnut,0
GGY,toba,0
GGY,vege,0
GGY,whea,0
GGY,xcof,0
GGY,xfru,0
GGY,xmil,0
GGY,xoil,0
GGY,xpul,0
GGY,yams,0
GHA,bana,108299.08948397636
GHA,barl,0
GHA,cass,22328905.86720133
GHA,cnut,526843.5153672099
GHA,coco,883904.3820135891
GHA,maiz,3209078.668739021
GHA,ocer,48.012687891721725
GHA,ofib,0
GHA,oilp,2549125.235806048
GHA,orts,1128674.9259220064
GHA,othr,27044.105859793723
GHA,plnt,4764288.470400453
GHA,pota,0
GHA,rice,1115611.134961158
GHA,sorg,339042.2402639389
GHA,soyb,2.9931507110595703
GHA,spis,147891.4596465081
GHA,sugb,0
GHA,sugc,153744.31273269653
GHA,swpo,142743.94860875607
GHA,teas,0
GHA,tnut,139097.3306107521
GHA,toba,2461.6881263256073
GHA,vege,791449.8282739073
GHA,whea,0
GHA,xcof,739.3120025545359
GHA,xfru,1167053.050539285
GHA,xmil,220591.3963419199
GHA,xoil,450724.1908720359
GHA,xpul,242331.55088029057
GHA,yams,8322303.138518155
GIB,bana,0
GIB,barl,0
GIB,cass,0
GIB,cnut,0
GIB,coco,0
GIB,maiz,0
GIB,ocer,0
GIB,ofib,0
GIB,oilp,0
GIB,orts,0
GIB,othr,0
GIB,plnt,0
GIB,pota,0
GIB,rice,0
GIB,sorg,0
GIB,soyb,0
GIB,spis,0
GIB,sugb,0
GIB,sugc,0
GIB,swpo,0
GIB,teas,0
GIB,tnut,0
GIB,toba,0
GIB,vege,0
GIB,whea,0
GIB,xcof,0
GIB,xfru,0
GIB,xmil,0
GIB,xoil,0
GIB,xpul,0
GIB,yams,0
GIN,bana,270266.93978232145
GIN,barl,0
GIN,cass,2775587.2582200766
GIN,cnut,56242.29535198212
GIN,coco,35515.02524937689
GIN,maiz,801307.16737139225
GIN,ocer,475297.6891955137
GIN,ofib,228.40607145428658
GIN,oilp,873220.192029357
GIN,orts,121871.9966814518
GIN,othr,25296.89917936921
GIN,plnt,483379.71161812544
GIN,pota,287614.9951572418
GIN,rice,2479787.8578235805
GIN,sorg,57672.33925271034
GIN,soyb,3.100000061094761
GIN,spis,0
GIN,sugb,2.200000047683716
GIN,sugc,315452.9890745878
GIN,swpo,292649.1226115227
GIN,teas,0
GIN,tnut,16267.359827145934
GIN,toba,2319.0721028000116
GIN,vege,548293.8785297051
GIN,whea,0
GIN,xcof,40409.05211404711
GIN,xfru,584450.4766191244
GIN,xmil,189747.58694848418
GIN,xoil,939797.6901763976
GIN,xpul,57098.23771900684
GIN,yams,282871.76050412655
GLP,bana,50770.600494384766
GLP,barl,0
GLP,cass,1191.299997329712
GLP,cnut,244.3000024855137
GLP,coco,1.600000023841858
GLP,maiz,0
GLP,ocer,0
GLP,ofib,0
GLP,oilp,0
GLP,orts,3893.2999591827393
GLP,othr,0
GLP,plnt,5493.000038146973
GLP,pota,0
GLP,rice,0
GLP,sorg,0
GLP,soyb,0
GLP,spis,2.4062500074505806
GLP,sugb,0
GLP,sugc,720459.396484375
GLP,swpo,2094.500018119812
GLP,teas,0
GLP,tnut,8.093749925494194
GLP,toba,0
GLP,vege,37811.300048828125
GLP,whea,0
GLP,xcof,29.69999972730875
GLP,xfru,21085.400115966797
GLP,xmil,0
GLP,xoil,0
GLP,xpul,3.5999999046325684
GLP,yams,5145.900068283081
GMB,bana,121.9000015258789
GMB,barl,0
GMB,cass,11777.83648967743
GMB,cnut,3.9000000953674316
GMB,coco,0
GMB,maiz,14589.636371612549
GMB,ocer,768.8453343510628
GMB,ofib,0
GMB,oilp,34764.79505157471
GMB,orts,0
GMB,othr,0
GMB,plnt,0
GMB,pota,0
GMB,rice,32945.19032287598
GMB,sorg,4669.330715894699
GMB,soyb,0
GMB,spis,0
GMB,sugb,0
GMB,sugc,0
GMB,swpo,11.600000381469727
GMB,teas,0
GMB,tnut,3303.679715871811
GMB,toba,0
GMB,vege,12983.419387817383
GMB,whea,0
GMB,xcof,0
GMB,xfru,9633.26163816452
GMB,xmil,30290.291368484497
GMB,xoil,32858.09803738445
GMB,xpul,2242.1591098308563
GMB,yams,0
GNB,bana,8272.067191839218
GNB,barl,0
GNB,cass,37632.52782187611
GNB,cnut,39753.501838326454
GNB,coco,0
GNB,maiz,17030.817217238247
GNB,ocer,2238.6756389960647
GNB,ofib,0
GNB,oilp,82484.35327386856
GNB,orts,90727.71933054924
GNB,othr,0
GNB,plnt,54830.739168673754
GNB,pota,0
GNB,rice,193017.44822006673
GNB,sorg,22100.321029663086
GNB,soyb,0
GNB,spis,0
GNB,sugb,0
GNB,sugc,6731.728965759277
GNB,swpo,0
GNB,teas,0
GNB,tnut,198588.7359853983
GNB,toba,0
GNB,vege,40215.23007684946
GNB,whea,0
GNB,xcof,0
GNB,xfru,47488.16917832196
GNB,xmil,24529.66796925664
GNB,xoil,122777.4019857794
GNB,xpul,3820.2202885225415
GNB,yams,0
GNQ,bana,34422.88634634018
GNQ,barl,0
GNQ,cass,73774.09170083702
GNQ,cnut,9476.324195623398
GNQ,coco,551.7499968670309
GNQ,maiz,0
GNQ,ocer,0
GNQ,ofib,222.94818806648254
GNQ,oilp,42977.038469314575
GNQ,orts,38179.26376795769
GNQ,othr,0
GNQ,plnt,40336.494213819504
GNQ,pota,0
GNQ,rice,0
GNQ,sorg,0
GNQ,soyb,0
GNQ,spis,0
GNQ,sugb,0
GNQ,sugc,0
GNQ,swpo,100550.73689764738
GNQ,teas,0
GNQ,tnut,0
GNQ,toba,0
GNQ,vege,0
GNQ,whea,0
GNQ,xcof,4098.4306744635105
GNQ,xfru,0
GNQ,xmil,0
GNQ,xoil,0
GNQ,xpul,0
GNQ,yams,0
GRC,bana,4297.098968744278
GRC,barl,327010.0891144201
GRC,cass,0
GRC,cnut,0
GRC,coco,0
GRC,maiz,1316640.190565586
GRC,ocer,200544.62425102293
GRC,ofib,0
GRC,oilp,0
GRC,orts,0
GRC,othr,0
GRC,plnt,0
GRC,pota,333918.3002780974
GRC,rice,266929.0020553544
GRC,sorg,32855.39781534672
GRC,soyb,3681.2743920087814
GRC,spis,712.7674132437096
GRC,sugb,31791.11779458821
GRC,sugc,0
GRC,swpo,40.19999957084656
GRC,teas,0
GRC,tnut,68027.82172957808
GRC,toba,21399.934159345925
GRC,vege,1978554.4668556899
GRC,whea,990197.6334471703
GRC,xcof,0
GRC,xfru,4030810.3026982546
GRC,xmil,2.0000000298023224
GRC,xoil,391080.78019974014
GRC,xpul,220802.1305989325
GRC,yams,0
GRD,bana,12321.835853993893
GRD,barl,0
GRD,cass,39.40000092983246
GRD,cnut,5374.8667850494385
GRD,coco,832.6807926446199
GRD,maiz,485.72767293453217
GRD,ocer,0
GRD,ofib,0
GRD,oilp,0
GRD,orts,3100.250747680664
GRD,othr,0
GRD,plnt,1862.3105655908585
GRD,pota,0
GRD,rice,0
GRD,sorg,0
GRD,soyb,0
GRD,spis,882.7804107666016
GRD,sugb,0
GRD,sugc,8641.374267578125
GRD,swpo,2748.745764195919
GRD,teas,0
GRD,tnut,0
GRD,toba,15.399999976158142
GRD,vege,7362.582389831543
GRD,whea,0
GRD,xcof,31.5
GRD,xfru,14170.672147274017
GRD,xmil,0
GRD,xoil,91.0292589738965
GRD,xpul,504.3613295853138
GRD,yams,205.40000128746033
GRL,bana,0
GRL,barl,0
GRL,cass,0
GRL,cnut,0
GRL,coco,0
GRL,maiz,0
GRL,ocer,0
GRL,ofib,0
GRL,oilp,0
GRL,orts,0
GRL,othr,0
GRL,plnt,0
GRL,pota,0
GRL,rice,0
GRL,sorg,0
GRL,soyb,0
GRL,spis,0
GRL,sugb,0
GRL,sugc,0
GRL,swpo,0
GRL,teas,0
GRL,tnut,0
GRL,toba,0
GRL,vege,0
GRL,whea,0
GRL,xcof,0
GRL,xfru,0
GRL,xmil,0
GRL,xoil,0
GRL,xpul,0
GRL,yams,0
GTM,bana,4372505.879608154
GTM,barl,2024.0878651440144
GTM,cass,12902.878015309572
GTM,cnut,12811.615192368627
GTM,coco,11686.746276721358
GTM,maiz,1997735.2441717684
GTM,ocer,0
GTM,ofib,476.0220473110676
GTM,oilp,3287689.436610222
GTM,orts,258.1000061035156
GTM,othr,163979.65905214846
GTM,plnt,179436.10968205333
GTM,pota,603689.0625759363
GTM,rice,31866.971866846085
GTM,sorg,43663.40176283568
GTM,soyb,35138.85670718551
GTM,spis,20372.872844852507
GTM,sugb,0
GTM,sugc,26722186.281083107
GTM,swpo,205.70828294754028
GTM,teas,330.25214271247387
GTM,tnut,18476.80718019232
GTM,toba,26799.74682944268
GTM,vege,1345173.3337669373
GTM,whea,310.673349365592
GTM,xcof,233348.7869875282
GTM,xfru,2145820.299649924
GTM,xmil,0
GTM,xoil,32940.96605165303
GTM,xpul,173270.65620529652
GTM,yams,0
GUF,bana,6963.399984121323
GUF,barl,0
GUF,cass,21485.199791431427
GUF,cnut,264.2999998778105
GUF,coco,0
GUF,maiz,2454.3000101447105
GUF,ocer,0
GUF,ofib,0
GUF,oilp,0
GUF,orts,4035.599973231554
GUF,othr,0
GUF,plnt,2272.0999996215105
GUF,pota,0
GUF,rice,6881.299987196922
GUF,sorg,0
GUF,soyb,0
GUF,spis,0
GUF,sugb,0
GUF,sugc,5553.5999574661255
GUF,swpo,0
GUF,teas,0
GUF,tnut,0
GUF,toba,0
GUF,vege,18166.20000177622
GUF,whea,0
GUF,xcof,0
GUF,xfru,14942.20007827878
GUF,xmil,0
GUF,xoil,0
GUF,xpul,0
GUF,yams,0
GUM,bana,287.100004196167
GUM,barl,0
GUM,cass,0
GUM,cnut,36562.10009765625
GUM,coco,0
GUM,maiz,35.200000524520874
GUM,ocer,0
GUM,ofib,0
GUM,oilp,0
GUM,orts,2244.8999671936035
GUM,othr,0
GUM,plnt,0
GUM,pota,0
GUM,rice,0
GUM,sorg,0
GUM,soyb,0
GUM,spis,0
GUM,sugb,0
GUM,sugc,0
GUM,swpo,101.4000015258789
GUM,teas,0
GUM,tnut,146.19999885559082
GUM,toba,0
GUM,vege,1866.6999969482422
GUM,whea,0
GUM,xcof,0
GUM,xfru,1223.5999908447266
GUM,xmil,0
GUM,xoil,0
GUM,xpul,0
GUM,yams,0
GUY,bana,17750.481057167053
GUY,barl,0
GUY,cass,49999.889033436775
GUY,cnut,17780.046861207113
GUY,coco,472.35920429974794
GUY,maiz,4248.3341058939695
GUY,ocer,0
GUY,ofib,0
GUY,oilp,0
GUY,orts,21016.19242069125
GUY,othr,0
GUY,plnt,209786.29269313812
GUY,pota,0
GUY,rice,578703.656138584
GUY,sorg,0
GUY,soyb,0
GUY,spis,8066.422981739044
GUY,sugb,0
GUY,sugc,1361437.6616268158
GUY,swpo,16685.837842307985
GUY,teas,0
GUY,tnut,0
GUY,toba,94.86135071516037
GUY,vege,127034.39157244563
GUY,whea,0
GUY,xcof,585.3714316859841
GUY,xfru,126437.20784444362
GUY,xmil,0
GUY,xoil,1933.1489926278591
GUY,xpul,1290.0135460793972
GUY,yams,1499.1826675534248
HKG,bana,0
HKG,barl,0
HKG,cass,0
HKG,cnut,0
HKG,coco,0
HKG,maiz,0
HKG,ocer,0
HKG,ofib,0
HKG,oilp,0
HKG,orts,0
HKG,othr,0
HKG,plnt,0
HKG,pota,0
HKG,rice,0
HKG,sorg,0
HKG,soyb,0
HKG,spis,0
HKG,sugb,0
HKG,sugc,0
HKG,swpo,0
HKG,teas,0
HKG,tnut,0
HKG,toba,0
HKG,vege,0
HKG,whea,0
HKG,xcof,0
HKG,xfru,0
HKG,xmil,0
HKG,xoil,0
HKG,xpul,0
HKG,yams,0
HND,bana,337762.2742909193
HND,barl,0
HND,cass,25530.61252474785
HND,cnut,13594.843178749084
HND,coco,1179.507991425693
HND,maiz,690175.3436995745
HND,ocer,0
HND,ofib,58.000000953674316
HND,oilp,2104257.4711059034
HND,orts,6243.959756150842
HND,othr,0
HND,plnt,95892.40201544762
HND,pota,29110.01750278473
HND,rice,58358.865560263395
HND,sorg,18454.104451179504
HND,soyb,1616.6726328134537
HND,spis,1068.2611988149583
HND,sugb,0
HND,sugc,6859368.286759853
HND,swpo,23208.797398090363
HND,teas,8.099999904632568
HND,tnut,2452.73720099777
HND,toba,5892.719829373062
HND,vege,372631.2339272499
HND,whea,1197.8366193771362
HND,xcof,415322.6480759457
HND,xfru,916328.2951336801
HND,xmil,0
HND,xoil,6481.882358588278
HND,xpul,125792.42728957534
HND,yams,1.2000000476837158
HRV,bana,0
HRV,barl,366133.1766757816
HRV,cass,0
HRV,cnut,0
HRV,coco,0
HRV,maiz,2177401.631725192
HRV,ocer,129548.64725679904
HRV,ofib,0
HRV,oilp,0
HRV,orts,387.59999084472656
HRV,othr,0
HRV,plnt,0
HRV,pota,147196.05344223976
HRV,rice,0
HRV,sorg,0
HRV,soyb,202242.85901007056
HRV,spis,0
HRV,sugb,677085.2876577079
HRV,sugc,0
HRV,swpo,0
HRV,teas,0
HRV,tnut,1506.0919292196631
HRV,toba,9164.376426264644
HRV,vege,30175.41487084329
HRV,whea,1156713.4716084972
HRV,xcof,0
HRV,xfru,267871.9030866921
HRV,xmil,0
HRV,xoil,323432.1297418475
HRV,xpul,2929.645933814347
HRV,yams,0
HTI,bana,378356.7216193676
HTI,barl,0
HTI,cass,547856.8222781867
HTI,cnut,32700.415969371796
HTI,coco,1965.5337270982563
HTI,maiz,202972.00507309288
HTI,ocer,0
HTI,ofib,10760.985205829144
HTI,oilp,0
HTI,orts,58421.05981686711
HTI,othr,0
HTI,plnt,304401.7839753628
HTI,pota,26702.122375011444
HTI,rice,151272.1804100275
HTI,sorg,20251.381423160434
HTI,soyb,0
HTI,spis,0
HTI,sugb,0
HTI,sugc,1454281.0993881226
HTI,swpo,85721.95911610126
HTI,teas,0
HTI,tnut,0
HTI,toba,550.5972221419215
HTI,vege,152993.82475042343
HTI,whea,0
HTI,xcof,20964.02100676298
HTI,xfru,810441.4249564111
HTI,xmil,0
HTI,xoil,18966.858373120427
HTI,xpul,143088.93235316314
HTI,yams,65380.50352063775
HUN,bana,0
HUN,barl,1798785.3616238236
HUN,cass,0
HUN,cnut,0
HUN,coco,0
HUN,maiz,6838225.201677859
HUN,ocer,529298.2411894202
HUN,ofib,0
HUN,oilp,0
HUN,orts,0
HUN,othr,0
HUN,plnt,0
HUN,pota,289488.80075255036
HUN,rice,14258.83715724945
HUN,sorg,227083.1810488701
HUN,soyb,156184.884419024
HUN,spis,11689.69236587733
HUN,sugb,669615.1529532671
HUN,sugc,0
HUN,swpo,0
HUN,teas,0
HUN,tnut,3240.571178620681
HUN,toba,5562.4279864653945
HUN,vege,887841.611562252
HUN,whea,5740051.983435273
HUN,xcof,0
HUN,xfru,1259052.0918821692
HUN,xmil,0
HUN,xoil,3668017.7969631255
HUN,xpul,40500.93698191643
HUN,yams,0
IDN,bana,9229862.62904054
IDN,barl,0
IDN,cass,17395237.817072287
IDN,cnut,17341818.45937846
IDN,coco,681066.971505478
IDN,maiz,19486208.78270775
IDN,ocer,0
IDN,ofib,58988.71292109415
IDN,oilp,172393775.41429925
IDN,orts,387797.6816694066
IDN,othr,3662704.1706258357
IDN,plnt,0
IDN,pota,1349040.6174420565
IDN,rice,60205751.236174665
IDN,sorg,0
IDN,soyb,351948.8390123248
IDN,spis,664898.6369060595
IDN,sugb,0
IDN,sugc,30972982.533316135
IDN,swpo,1694973.5985487998
IDN,teas,131260.46727740765
IDN,tnut,379513.91614668537
IDN,toba,304176.3084686324
IDN,vege,12837193.021503165
IDN,whea,0
IDN,xcof,747571.6632837504
IDN,xfru,16031387.371692576
IDN,xmil,0
IDN,xoil,681393.8286262546
IDN,xpul,219452.99572694302
IDN,yams,0
IMN,bana,0
IMN,barl,0
IMN,cass,0
IMN,cnut,0
IMN,coco,0
IMN,maiz,0
IMN,ocer,0
IMN,ofib,0
IMN,oilp,0
IMN,orts,0
IMN,othr,0
IMN,plnt,0
IMN,pota,0
IMN,rice,0
IMN,sorg,0
IMN,soyb,0
IMN,spis,0
IMN,sugb,0
IMN,sugc,0
IMN,swpo,0
IMN,teas,0
IMN,tnut,0
IMN,toba,0
IMN,vege,0
IMN,whea,0
IMN,xcof,0
IMN,xfru,0
IMN,xmil,0
IMN,xoil,0
IMN,xpul,0
IMN,yams,0
IND,bana,31316601.380695403
IND,barl,1922647.41583319
IND,cass,7396808.510973349
IND,cnut,13975360.491712108
IND,coco,27225.060541450977
IND,maiz,29277358.177579522
IND,ocer,3.1000000536441803
IND,ofib,1975830.835457459
IND,oilp,0
IND,orts,2719.999981701374
IND,othr,693771.5450635068
IND,plnt,32.10000038146973
IND,pota,55982496.68425353
IND,rice,197861983.82346117
IND,sorg,5015568.218023993
IND,soyb,11524456.603424042
IND,spis,4213731.354998708
IND,sugb,0
IND,sugc,425292611.34345305
IND,swpo,1112551.5354250371
IND,teas,1289516.9799306393
IND,tnut,1077496.9366826601
IND,toba,783949.6804848909
IND,vege,138562245.70224792
IND,whea,111970217.18690926
IND,xcof,328032.9340134412
IND,xfru,73199921.77437167
IND,xmil,11505115.840730384
IND,xoil,37359286.80144054
IND,xpul,24590974.6331124
IND,yams,0
IOT,bana,0
IOT,barl,0
IOT,cass,0
IOT,cnut,0
IOT,coco,0
IOT,maiz,0
IOT,ocer,0
IOT,ofib,0
IOT,oilp,0
IOT,orts,0
IOT,othr,0
IOT,plnt,0
IOT,pota,0
IOT,rice,0
IOT,sorg,0
IOT,soyb,0
IOT,spis,0
IOT,sugb,0
IOT,sugc,0
IOT,swpo,0
IOT,teas,0
IOT,tnut,0
IOT,toba,0
IOT,vege,0
IOT,whea,0
IOT,xcof,0
IOT,xfru,0
IOT,xmil,0
IOT,xoil,0
IOT,xpul,0
IOT,yams,0
IRL,bana,0
IRL,barl,1589048.2673143148
IRL,cass,0
IRL,cnut,0
IRL,coco,0
IRL,maiz,0
IRL,ocer,229887.18733863533
IRL,ofib,0
IRL,oilp,0
IRL,orts,0
IRL,othr,0
IRL,plnt,0
IRL,pota,368090.8253428936
IRL,rice,0
IRL,sorg,0
IRL,soyb,0
IRL,spis,0
IRL,sugb,0
IRL,sugc,0
IRL,swpo,0
IRL,teas,0
IRL,tnut,0
IRL,toba,0
IRL,vege,171098.89734649658
IRL,whea,717683.4128397405
IRL,xcof,0
IRL,xfru,32750.925900042057
IRL,xmil,0
IRL,xoil,65713.46492215991
IRL,xpul,21086.50448793173
IRL,yams,0
IRN,bana,128740.37748193741
IRN,barl,2720898.9432078227
IRN,cass,0
IRN,cnut,0
IRN,coco,0
IRN,maiz,365339.8163941894
IRN,ocer,97.80683135986328
IRN,ofib,0
IRN,oilp,0
IRN,orts,0
IRN,othr,0
IRN,plnt,0
IRN,pota,2645582.3235854805
IRN,rice,1392453.9588528574
IRN,sorg,0
IRN,soyb,228762.55127745867
IRN,spis,51171.91910713352
IRN,sugb,4789018.854461491
IRN,sugc,6895913.156925082
IRN,swpo,0
IRN,teas,100074.02953281999
IRN,tnut,897513.6700201929
IRN,toba,20867.67771190405
IRN,vege,9871781.186338037
IRN,whea,9876177.526088178
IRN,xcof,0
IRN,xfru,16470559.143743917
IRN,xmil,8308.496077127755
IRN,xoil,843473.0661266893
IRN,xpul,661271.2033931687
IRN,yams,0
IRQ,bana,500.9000062942505
IRQ,barl,192609.08537892252
IRQ,cass,0
IRQ,cnut,0
IRQ,coco,0
IRQ,maiz,394406.25852814317
IRQ,ocer,0
IRQ,ofib,0
IRQ,oilp,0
IRQ,orts,0
IRQ,othr,0
IRQ,plnt,0
IRQ,pota,748200.6212549806
IRQ,rice,509052.1631026268
IRQ,sorg,1586.5115473680198
IRQ,soyb,20.405948102474213
IRQ,spis,0
IRQ,sugb,19350.880154907703
IRQ,sugc,0
IRQ,swpo,0
IRQ,teas,0
IRQ,tnut,996.6787005662918
IRQ,toba,2327.1512885540724
IRQ,vege,1632777.5443885922
IRQ,whea,3743099.945005089
IRQ,xcof,0
IRQ,xfru,2086599.0884649158
IRQ,xmil,3492.47832877934
IRQ,xoil,42920.21946762307
IRQ,xpul,14724.317973735044
IRQ,yams,0
ISL,bana,0
ISL,barl,0
ISL,cass,0
ISL,cnut,0
ISL,coco,0
ISL,maiz,0
ISL,ocer,0
ISL,ofib,0
ISL,oilp,0
ISL,orts,0
ISL,othr,0
ISL,plnt,0
ISL,pota,5670.344571113586
ISL,rice,0
ISL,sorg,0
ISL,soyb,0
ISL,spis,0
ISL,sugb,0
ISL,sugc,0
ISL,swpo,0
ISL,teas,0
ISL,tnut,0
ISL,toba,0
ISL,vege,5268.327084541321
ISL,whea,0
ISL,xcof,0
ISL,xfru,0
ISL,xmil,0
ISL,xoil,0
ISL,xpul,0
ISL,yams,0
ISR,bana,153708.19219589233
ISR,barl,15977.775233983994
ISR,cass,0
ISR,cnut,0
ISR,coco,0
ISR,maiz,70107.91076672077
ISR,ocer,263.5293007045984
ISR,ofib,0
ISR,oilp,0
ISR,orts,0
ISR,othr,0
ISR,plnt,0
ISR,pota,561038.9339487553
ISR,rice,0
ISR,sorg,37377.06664544344
ISR,soyb,102.09999966621399
ISR,spis,0
ISR,sugb,0
ISR,sugc,0
ISR,swpo,48048.06299686432
ISR,teas,0
ISR,tnut,13611.543980062008
ISR,toba,233.92019534111023
ISR,vege,1308559.5036341846
ISR,whea,172430.1993290186
ISR,xcof,0
ISR,xfru,1459105.156159401
ISR,xmil,56.6000000461936
ISR,xoil,193798.5038165804
ISR,xpul,78982.46763715893
ISR,yams,0
ITA,bana,0
ITA,barl,1098194.2910514325
ITA,cass,0
ITA,cnut,0
ITA,coco,0
ITA,maiz,6233639.571365416
ITA,ocer,333046.5537254736
ITA,ofib,22645.88654537499
ITA,oilp,0
ITA,orts,106.19999694824219
ITA,othr,402.1559107352805
ITA,plnt,0
ITA,pota,1416305.3274650723
ITA,rice,1484257.665357262
ITA,sorg,231021.00016385317
ITA,soyb,882966.1078028828
ITA,spis,0
ITA,sugb,1484242.36572811
ITA,sugc,0
ITA,swpo,74.39999902248383
ITA,teas,0
ITA,tnut,374940.70649929345
ITA,toba,39535.97264761478
ITA,vege,12242930.82111989
ITA,whea,7107811.699198723
ITA,xcof,0
ITA,xfru,18231882.52211971
ITA,xmil,0
ITA,xoil,12582245.445956163
ITA,xpul,235715.9719370678
ITA,yams,0
JAM,bana,60955.24979805946
JAM,barl,0
JAM,cass,22995.986908197403
JAM,cnut,375850.0737915039
JAM,coco,225.64320158213377
JAM,maiz,2226.2064458057284
JAM,ocer,0
JAM,ofib,513.9523370563984
JAM,oilp,0
JAM,orts,27318.38856589794
JAM,othr,0
JAM,plnt,49717.73575544357
JAM,pota,16863.315937042236
JAM,rice,0.20000000298023224
JAM,sorg,0
JAM,soyb,0
JAM,spis,22456.84375
JAM,sugb,0
JAM,sugc,515951.5615119934
JAM,swpo,61509.970670223236
JAM,teas,0
JAM,tnut,0
JAM,toba,1602.244299247861
JAM,vege,325245.5761566162
JAM,whea,0
JAM,xcof,8666.29627609253
JAM,xfru,276867.7026424408
JAM,xmil,0
JAM,xoil,2400.423162803054
JAM,xpul,2727.0001972317696
JAM,yams,179030.70649909973
JEY,bana,0
JEY,barl,0
JEY,cass,0
JEY,cnut,0
JEY,coco,0
JEY,maiz,0
JEY,ocer,0
JEY,ofib,0
JEY,oilp,0
JEY,orts,0
JEY,othr,0
JEY,plnt,0
JEY,pota,0
JEY,rice,0
JEY,sorg,0
JEY,soyb,0
JEY,spis,0
