BINOMIAL,AOH_name,excluded,ORDER,Red_List_Category_2019,Model_prevalence,Point_prevalence,Number_of_Validation_Points,Point_validation
Neovison vison,Neovison_vison,no,CARNIVORA,LC,0.79336237973587,0.99403578528827,503,Yes
Paguma larvata,Paguma_larvata,no,CARNIVORA,LC,0.813242443586863,0.916666666666667,12,Yes
Paracynictis selousi,Paracynictis_selousi,no,CARNIVORA,LC,0.852321953133306,0,0,No
Paradoxurus hermaphroditus,Paradoxurus_hermaphroditus,no,CARNIVORA,LC,0.940687404337952,0,0,No
Paradoxurus jerdoni,Paradoxurus_jerdoni,no,CARNIVORA,LC,0.685087839317986,0,0,No
Paradoxurus zeylonensis,Paradoxurus_zeylonensis,no,CARNIVORA,LC,0.959060487198991,0,0,No
Potos flavus,Potos_flavus,no,CARNIVORA,LC,0.681246449373099,1,19,Yes
Prionodon linsang,Prionodon_linsang,no,CARNIVORA,LC,0.90881088774027,0,0,No
Prionodon pardicolor,Prionodon_pardicolor,no,CARNIVORA,LC,0.79216210691327,0,0,No
Spilogale gracilis,Spilogale_gracilis,no,CARNIVORA,LC,0.942222248283278,0.939393939393939,33,Yes
Spilogale putorius,Spilogale_putorius,no,CARNIVORA,LC,0.950756357156126,0,0,No
Spilogale pygmaea,Spilogale_pygmaea,no,CARNIVORA,VU,0.699932812672074,0,0,No
Viverra civettina,Viverra_civettina,no,CARNIVORA,CR,0.92992555363703,0,0,No
Viverra megaspila,Viverra_megaspila,no,CARNIVORA,EN,0.928785542324739,0,0,No
Viverra tangalunga,Viverra_tangalunga,no,CARNIVORA,LC,0.927259545562523,0,0,No
Viverra zibetha,Viverra_zibetha,no,CARNIVORA,LC,0.63976619974047,0,0,No
Vormela peregusna,Vormela_peregusna,no,CARNIVORA,VU,0.882019531598221,0,0,No
Spilogale angustifrons,Spilogale_angustifrons,no,CARNIVORA,LC,0.828594229365189,0,0,No
Cryptoprocta ferox,Cryptoprocta_ferox,no,CARNIVORA,VU,0.434360679183872,0,0,No
Martes martes,Martes_martes,no,CARNIVORA,LC,0.539847926697501,0.977955911823647,499,Yes
Salanoia concolor,Salanoia_concolor,no,CARNIVORA,VU,0.628994609183051,0,0,No
Galidictis fasciata,Galidictis_fasciata,no,CARNIVORA,VU,0.740308496876128,0,0,No
Babyrousa celebensis,Babyrousa_celebensis,no,CETARTIODACTYLA,VU,0.970271334343608,0,0,No
Hylochoerus meinertzhageni,Hylochoerus_meinertzhageni,no,CETARTIODACTYLA,LC,0.815829157929477,0,0,No
Babyrousa togeanensis,Babyrousa_togeanensis,no,CETARTIODACTYLA,EN,0.986545067578753,0,0,No
Phacochoerus aethiopicus,Phacochoerus_aethiopicus,no,CETARTIODACTYLA,LC,0.870080461248034,0,0,No
Potamochoerus larvatus,Potamochoerus_larvatus,no,CETARTIODACTYLA,LC,0.736107562614878,0,0,No
Potamochoerus porcus,Potamochoerus_porcus,no,CETARTIODACTYLA,LC,0.796378057187785,0,0,No
Chodsigoa caovansunga,Chodsigoa_caovansunga,no,EULIPOTYPHLA,DD,0.799100403564194,0,0,No
Chodsigoa sodalis,Chodsigoa_sodalis,no,EULIPOTYPHLA,DD,0.6189758235926,0,0,No
Crocidura horsfieldii,Crocidura_horsfieldii,no,EULIPOTYPHLA,DD,0.521335719591091,0,0,No
Crocidura phanluongi,Crocidura_phanluongi,no,EULIPOTYPHLA,LC,0.676309672899522,0,0,No
Crocidura phuquocensis,Crocidura_phuquocensis,no,EULIPOTYPHLA,DD,0.116013613319451,0,0,No
Crocidura sokolovi,Crocidura_sokolovi,no,EULIPOTYPHLA,DD,0.0278761184377546,0,0,No
Sorex mirabilis,Sorex_mirabilis,no,EULIPOTYPHLA,DD,0.697946341777824,0,0,No
Sorex shinto,Sorex_shinto,no,EULIPOTYPHLA,LC,0.946813760639203,0,0,No
Suncus hututsi,Suncus_hututsi,no,EULIPOTYPHLA,DD,0.555890573970964,0,0,No
Surdisorex schlitteri,Surdisorex_schlitteri,no,EULIPOTYPHLA,DD,0.0320519062039626,0,0,No
Sylvisorex akaibei,Sylvisorex_akaibei,no,EULIPOTYPHLA,DD,0.971498187682431,0,0,No
Sylvisorex silvanorum,Sylvisorex_silvanorum,no,EULIPOTYPHLA,DD,0.372790132386311,0,0,No
Euroscaptor subanura,Euroscaptor_subanura,no,EULIPOTYPHLA,DD,0.157648482318695,0,0,No
Euroscaptor parvidens,Euroscaptor_parvidens,no,EULIPOTYPHLA,DD,0.935686518099815,0,0,No
Myodes rex,Myodes_rex,no,RODENTIA,LC,0.983000936662871,0,0,No
Grammomys selousi,Grammomys_selousi,no,RODENTIA,LC,0.947429915873669,0,0,No
Leopoldamys neilli,Leopoldamys_neilli,no,RODENTIA,LC,0.333861992540455,0,0,No
Leptomys ernstmayri,Leptomys_ernstmayri,no,RODENTIA,LC,0.306236861275862,0,0,No
Melomys bougainville,Melomys_bougainville,no,RODENTIA,DD,0.000250357098457022,0,0,No
Melomys capensis,Melomys_capensis,no,RODENTIA,LC,0.924139540984979,0,0,No
Melomys matambuai,Melomys_matambuai,no,RODENTIA,EN,0.994140346868245,0,0,No
Mus fragilicauda,Mus_fragilicauda,no,RODENTIA,LC,0.27846656087803,0,0,No
Pseudoberylmys muongbangensis,Pseudoberylmys_muongbangensis,no,RODENTIA,DD,0.0659626947742791,0,0,No
Pseudomys pilligaensis,Pseudomys_pilligaensis,no,RODENTIA,DD,0.883274470037295,0,0,No
Rattus novaeguineae,Rattus_novaeguineae,no,RODENTIA,LC,0.420319198638177,0,0,No
Saxatilomys paulinae,Saxatilomys_paulinae,no,RODENTIA,DD,0.952406348477407,0,0,No
Dendromus lachaisei,Dendromus_lachaisei,no,RODENTIA,DD,0.964165097955043,0,0,No
Dendromus ruppi,Dendromus_ruppi,no,RODENTIA,DD,1,0,0,No
Aeromys tephromelas,Aeromys_tephromelas,no,RODENTIA,DD,0.929313773097378,0,0,No
Belomys pearsonii,Belomys_pearsonii,no,RODENTIA,DD,0.382706778704332,0,0,No
Abeomelomys sevia,Abeomelomys_sevia,no,RODENTIA,LC,0.877130333176336,0,0,No
Crocidura negligens,Crocidura_negligens,no,EULIPOTYPHLA,LC,0.893191139539624,0,0,No
Dacnomys millardi,Dacnomys_millardi,no,RODENTIA,DD,0.496727094624811,0,0,No
Euroscaptor grandis,Euroscaptor_grandis,no,EULIPOTYPHLA,LC,0.566377746600456,0,0,No
Pseudohydromys musseri,Pseudohydromys_musseri,no,RODENTIA,DD,0.998324348275287,0,0,No
Pseudomys higginsi,Pseudomys_higginsi,no,RODENTIA,LC,0.694842898481094,0,0,No
Rattus colletti,Rattus_colletti,no,RODENTIA,LC,0.066720707000612,0,0,No
Sicista caudata,Sicista_caudata,no,RODENTIA,DD,0.968603581551745,0,0,No
Suncus malayanus,Suncus_malayanus,no,EULIPOTYPHLA,LC,0.362577165677359,0,0,No
Lycalopex culpaeus,Lycalopex_culpaeus,no,CARNIVORA,LC,0.959595417594651,0.975609756097561,41,Yes
Lycalopex fulvipes,Lycalopex_fulvipes,no,CARNIVORA,EN,0.955236236433955,0,0,No
Lycalopex griseus,Lycalopex_griseus,no,CARNIVORA,LC,0.968381822037862,0,0,No
Lycalopex gymnocercus,Lycalopex_gymnocercus,no,CARNIVORA,LC,0.708316356580363,1,21,Yes
Nyctereutes procyonoides,Nyctereutes_procyonoides,no,CARNIVORA,LC,0.952078104738301,0,0,No
Urocyon cinereoargenteus,Urocyon_cinereoargenteus,no,CARNIVORA,LC,0.836885761120296,0.997572815533981,824,Yes
Vulpes vulpes,Vulpes_vulpes,no,CARNIVORA,LC,0.952783910206002,0.99921660791226,2553,Yes
Crocidura orii,Crocidura_orii,no,EULIPOTYPHLA,EN,0.756936995299242,0,0,No
Myosorex gnoskei,Myosorex_gnoskei,no,EULIPOTYPHLA,EN,0.126828857308358,0,0,No
Conilurus penicillatus,Conilurus_penicillatus,no,RODENTIA,VU,0.696323725847141,0,0,No
Tokudaia muenninki,Tokudaia_muenninki,no,RODENTIA,CR,0.197196133101196,0,0,No
Zyzomys palatalis,Zyzomys_palatalis,no,RODENTIA,CR,0.269984402684117,0,0,No
Tapirus bairdii,Tapirus_bairdii,no,PERISSODACTYLA,EN,0.997962930603441,0,0,No
Aproteles bulmerae,Aproteles_bulmerae,no,CHIROPTERA,CR,0.945324852235155,0,0,No
Hyladelphys kalinowskii,Hyladelphys_kalinowskii,no,DIDELPHIMORPHIA,LC,0.941541197077688,0,0,No
Marmosa constantiae,Marmosa_constantiae,no,DIDELPHIMORPHIA,LC,0.714140379979586,0,0,No
Marmosops bishopi,Marmosops_bishopi,no,DIDELPHIMORPHIA,LC,0.783624798804522,0,0,No
Blastocerus dichotomus,Blastocerus_dichotomus,no,CETARTIODACTYLA,VU,0.279307932500124,0,0,No
Dorcatragus megalotis,Dorcatragus_megalotis,no,CETARTIODACTYLA,VU,0.899795390222921,0,0,No
Rhynchocyon petersi,Rhynchocyon_petersi,no,MACROSCELIDEA,LC,0.829155690722645,0,0,No
Anoura caudifer,Anoura_caudifer,no,CHIROPTERA,LC,0.426532424504326,0,0,No
Platyrrhinus dorsalis,Platyrrhinus_dorsalis,no,CHIROPTERA,LC,0.442510245285188,0,0,No
Platyrrhinus helleri,Platyrrhinus_helleri,no,CHIROPTERA,LC,0.743387537625202,0,0,No
Sturnira ludovici,Sturnira_ludovici,no,CHIROPTERA,LC,0.227671644597646,0,0,No
Rhogeessa io,Rhogeessa_io,no,CHIROPTERA,LC,0.687402097861477,0,0,No
Anoura geoffroyi,Anoura_geoffroyi,no,CHIROPTERA,LC,0.263621296443337,0,0,No
Carollia castanea,Carollia_castanea,no,CHIROPTERA,LC,0.591619414783476,0,0,No
Cynomops paranus,Cynomops_paranus,no,CHIROPTERA,DD,0.822286454270302,0,0,No
Lasiurus blossevillii,Lasiurus_blossevillii,no,CHIROPTERA,LC,0.42433912720157,0.454545454545455,11,Yes
Nasua narica,Nasua_narica,no,CARNIVORA,LC,0.688240862397974,0.963333333333333,300,Yes
Galictis cuja,Galictis_cuja,no,CARNIVORA,LC,0.929354476535646,0,0,No
Conepatus chinga,Conepatus_chinga,no,CARNIVORA,LC,0.703669572138829,0,0,No
Bassaricyon alleni,Bassaricyon_alleni,no,CARNIVORA,LC,0.903241339754758,0,0,No
Bassaricyon gabbii,Bassaricyon_gabbii,no,CARNIVORA,LC,0.569120241043113,0,0,No
Bassaricyon medius,Bassaricyon_medius,no,CARNIVORA,LC,0.821968204825296,0,0,No
Bassaricyon neblina,Bassaricyon_neblina,no,CARNIVORA,NT,0.474325420557372,0,0,No
Nasuella meridensis,Nasuella_meridensis,no,CARNIVORA,EN,0.442284180700434,0,0,No
Nasuella olivacea,Nasuella_olivacea,no,CARNIVORA,NT,0.735678057270929,0,0,No
Pongo pygmaeus,Pongo_pygmaeus,no,PRIMATES,CR,0.868334167009472,0,0,No
Martes pennanti,Martes_pennanti,no,CARNIVORA,LC,0.777546592677377,0.992481203007519,133,Yes
Gorilla beringei,Gorilla_beringei,no,PRIMATES,CR,0.944120424463785,0,0,No
Gorilla gorilla,Gorilla_gorilla,no,PRIMATES,CR,0.959175277479794,0,0,No
Pan paniscus,Pan_paniscus,no,PRIMATES,EN,0.971406466148151,0,0,No
Phacochoerus africanus,Phacochoerus_africanus,no,CETARTIODACTYLA,LC,0.97468209385747,1,143,Yes
Lynx canadensis,Lynx_canadensis,no,CARNIVORA,LC,0.886126872038225,1,32,Yes
Bubalus depressicornis,Bubalus_depressicornis,no,CETARTIODACTYLA,EN,0.653897126674592,0,0,No
Bos gaurus,Bos_gaurus,no,CETARTIODACTYLA,VU,0.970962892124703,0,0,No
Bubalus mindorensis,Bubalus_mindorensis,no,CETARTIODACTYLA,CR,0.999836043395773,0,0,No
Sus oliveri,Sus_oliveri,no,CETARTIODACTYLA,VU,0.426800973753578,0,0,No
Sus ahoenobarbus,Sus_ahoenobarbus,no,CETARTIODACTYLA,NT,0.935542580795382,0,0,No
Sus celebensis,Sus_celebensis,no,CETARTIODACTYLA,NT,0.994670190371236,0,0,No
Sus philippensis,Sus_philippensis,no,CETARTIODACTYLA,VU,0.98971985879775,0,0,No
Hapalomys delacouri,Hapalomys_delacouri,no,RODENTIA,VU,0.764263492141299,0,0,No
Crocidura zaitsevi,Crocidura_zaitsevi,no,EULIPOTYPHLA,DD,0.0935088550381665,0,0,No
Neodon linzhiensis,Neodon_linzhiensis,no,RODENTIA,DD,0.000875249508768829,0,0,No
Laonastes aenigmamus,Laonastes_aenigmamus,no,RODENTIA,LC,0.91552369116315,0,0,No
Diplothrix legata,Diplothrix_legata,no,RODENTIA,EN,0.965652434433403,0,0,No
Eothenomys cachinus,Eothenomys_cachinus,no,RODENTIA,LC,0.302506044123081,0,0,No
Myosorex jejei,Myosorex_jejei,no,EULIPOTYPHLA,VU,0.93882833731805,0,0,No
Hippopotamus amphibius,Hippopotamus_amphibius,no,CETARTIODACTYLA,VU,0.997610863320003,0,0,No
Pogonomys fergussoniensis,Pogonomys_fergussoniensis,no,RODENTIA,EN,0.537229731094101,0,0,No
Pseudohydromys berniceae,Pseudohydromys_berniceae,no,RODENTIA,LC,0.358923595124814,0,0,No
Pseudohydromys sandrae,Pseudohydromys_sandrae,no,RODENTIA,DD,0.0182581280892279,0,0,No
Myosorex bururiensis,Myosorex_bururiensis,no,EULIPOTYPHLA,VU,0.00883375676079357,0,0,No
Crocidura tanakae,Crocidura_tanakae,no,EULIPOTYPHLA,LC,0.945005938699379,0,0,No
Redunca arundinum,Redunca_arundinum,no,CETARTIODACTYLA,LC,0.726555830689825,0.952380952380952,21,Yes
Felis margarita,Felis_margarita,no,CARNIVORA,LC,0.983920140826918,0,0,No
Felis chaus,Felis_chaus,no,CARNIVORA,LC,0.965912437757013,0,0,No
Caracal caracal,Caracal_caracal,no,CARNIVORA,LC,0.98552299661722,1,21,Yes
Muntiacus vuquangensis,Muntiacus_vuquangensis,no,CETARTIODACTYLA,CR,0.912442330575924,0,0,No
Cryptonanus agricolai,Cryptonanus_agricolai,no,DIDELPHIMORPHIA,DD,0.396555893807393,0,0,No
Cryptonanus guahybae,Cryptonanus_guahybae,no,DIDELPHIMORPHIA,DD,0.876544060389369,0,0,No
Lutreolina crassicaudata,Lutreolina_crassicaudata,no,DIDELPHIMORPHIA,LC,0.948285626215612,0,0,No
Lutreolina massoia,Lutreolina_massoia,no,DIDELPHIMORPHIA,LC,0.704678839546887,0,0,No
Monodelphis domestica,Monodelphis_domestica,no,DIDELPHIMORPHIA,LC,0.984663948811994,0,0,No
Philander frenatus,Philander_frenatus,no,DIDELPHIMORPHIA,LC,0.553910712275494,0,0,No
Philander opossum,Philander_opossum,no,DIDELPHIMORPHIA,LC,0.81710506806185,1,16,Yes
Thylamys cinderella,Thylamys_cinderella,no,DIDELPHIMORPHIA,LC,0.133858639897831,0,0,No
Thylamys karimii,Thylamys_karimii,no,DIDELPHIMORPHIA,VU,0.551500009005806,0,0,No
Rousettus aegyptiacus,Rousettus_aegyptiacus,no,CHIROPTERA,LC,0.966676489747349,0,0,No
Aepyceros melampus,Aepyceros_melampus,no,CETARTIODACTYLA,LC,0.795920258321809,0.957627118644068,118,Yes
Alcelaphus buselaphus,Alcelaphus_buselaphus,no,CETARTIODACTYLA,LC,0.982488691709497,1,56,Yes
Ammodorcas clarkei,Ammodorcas_clarkei,no,CETARTIODACTYLA,VU,0.7644977710737,0,0,No
Damaliscus lunatus,Damaliscus_lunatus,no,CETARTIODACTYLA,LC,0.80868779085953,0.64,25,Yes
Gazella leptoceros,Gazella_leptoceros,no,CETARTIODACTYLA,EN,0.99415640412659,0,0,No
Gazella spekei,Gazella_spekei,no,CETARTIODACTYLA,EN,0.999218091400724,0,0,No
Nanger dama,Nanger_dama,no,CETARTIODACTYLA,CR,0.903727320164429,0,0,No
Callosciurus baluensis,Callosciurus_baluensis,no,RODENTIA,LC,0.859155873346339,0,0,No
Murina leucogaster,Murina_leucogaster,no,CHIROPTERA,LC,0.218443987272015,0,0,No
Myotis rufopictus,Myotis_rufopictus,no,CHIROPTERA,DD,0.808408824712759,0,0,No
Murina harrisoni,Murina_harrisoni,no,CHIROPTERA,LC,0.892584319579877,0,0,No
Hipposideros halophyllus,Hipposideros_halophyllus,no,CHIROPTERA,VU,0.322743135729013,0,0,No
Hipposideros orbiculus,Hipposideros_orbiculus,no,CHIROPTERA,VU,0.880152549317422,0,0,No
Rhinolophus subrufus,Rhinolophus_subrufus,no,CHIROPTERA,DD,0.68936054364999,0,0,No
Hipposideros durgadasi,Hipposideros_durgadasi,no,CHIROPTERA,VU,0.278521104299913,0,0,No
Harpiola grisea,Harpiola_grisea,no,CHIROPTERA,DD,0.0530454687344621,0,0,No
Rhinolophus cognatus,Rhinolophus_cognatus,no,CHIROPTERA,EN,0.887421439282896,0,0,No
Eudiscopus denticulus,Eudiscopus_denticulus,no,CHIROPTERA,LC,0.934358711902716,0,0,No
Rhinolophus madurensis,Rhinolophus_madurensis,no,CHIROPTERA,VU,0.294432706433957,0,0,No
Arielulus cuprosus,Arielulus_cuprosus,no,CHIROPTERA,VU,0.967150531926767,0,0,No
Otomops wroughtoni,Otomops_wroughtoni,no,CHIROPTERA,DD,0.351081069856582,0,0,No
Addax nasomaculatus,Addax_nasomaculatus,no,CETARTIODACTYLA,CR,1,0,0,No
Bubalus quarlesi,Bubalus_quarlesi,no,CETARTIODACTYLA,EN,0.938409406497901,0,0,No
Ailurops ursinus,Ailurops_ursinus,no,DIPROTODONTIA,VU,0.538827432055775,0,0,No
Dendrolagus inustus,Dendrolagus_inustus,no,DIPROTODONTIA,VU,0.622051773196685,0,0,No
Dendrolagus pulcherrimus,Dendrolagus_pulcherrimus,no,DIPROTODONTIA,CR,0.614300199774726,0,0,No
Echymipera kalubu,Echymipera_kalubu,no,PERAMELEMORPHIA,LC,0.895545179434364,0,0,No
Macropus agilis,Macropus_agilis,no,DIPROTODONTIA,LC,0.67956763116168,0.857142857142857,35,Yes
Petaurus norfolcensis,Petaurus_norfolcensis,no,DIPROTODONTIA,LC,0.507140065557573,0.929133858267717,127,Yes
Petrogale burbidgei,Petrogale_burbidgei,no,DIPROTODONTIA,NT,0.475352198505472,0,0,No
Phalanger lullulae,Phalanger_lullulae,no,DIPROTODONTIA,EN,0.960338236931988,0,0,No
Phalanger mimicus,Phalanger_mimicus,no,DIPROTODONTIA,LC,0.931109887766778,0,0,No
Phalanger orientalis,Phalanger_orientalis,no,DIPROTODONTIA,LC,0.966067476266146,0,0,No
Pseudantechinus macdonnellensis,Pseudantechinus_macdonnellensis,no,DASYUROMORPHIA,LC,0.404092745243378,0,0,No
Spilocuscus kraemeri,Spilocuscus_kraemeri,no,DIPROTODONTIA,NT,0.992015367956548,0,0,No
Spilocuscus maculatus,Spilocuscus_maculatus,no,DIPROTODONTIA,LC,0.806085249868107,0,0,No
Vulpes velox,Vulpes_velox,no,CARNIVORA,LC,0.885746916174194,0,0,No
Hipposideros coronatus,Hipposideros_coronatus,no,CHIROPTERA,DD,0.895623340972799,0,0,No
Taphozous achates,Taphozous_achates,no,CHIROPTERA,DD,0.901170957311519,0,0,No
Stylodipus sungorus,Stylodipus_sungorus,no,RODENTIA,LC,0.999553170905229,0,0,No
Talpa stankovici,Talpa_stankovici,no,EULIPOTYPHLA,LC,0.166244986249738,0,0,No
Talpa caucasica,Talpa_caucasica,no,EULIPOTYPHLA,LC,0.879892929245758,0,0,No
Notocitellus adocetus,Notocitellus_adocetus,no,RODENTIA,LC,0.604066454830675,0,0,No
Rheomys raptor,Rheomys_raptor,no,RODENTIA,LC,0.232239586137475,0,0,No
Praomys rostratus,Praomys_rostratus,no,RODENTIA,LC,0.786852629953203,0,0,No
Peromyscus gymnotis,Peromyscus_gymnotis,no,RODENTIA,LC,0.374625974127762,0,0,No
Mus musculoides,Mus_musculoides,no,RODENTIA,LC,0.990188248689388,0,0,No
Mus baoulei,Mus_baoulei,no,RODENTIA,LC,0.534638058490723,0,0,No
Massoutiera mzabi,Massoutiera_mzabi,no,RODENTIA,LC,0.696949016125594,0,0,No
Gerbillus nanus,Gerbillus_nanus,no,RODENTIA,LC,0.942957974347388,0,0,No
Euroscaptor longirostris,Euroscaptor_longirostris,no,EULIPOTYPHLA,LC,0.21994707920645,0,0,No
Deltamys kempi,Deltamys_kempi,no,RODENTIA,LC,0.747480217144239,0,0,No
Crocidura vorax,Crocidura_vorax,no,EULIPOTYPHLA,LC,0.621847003905295,0,0,No
Crocidura theresae,Crocidura_theresae,no,EULIPOTYPHLA,LC,0.935691588763509,0,0,No
Crocidura grayi,Crocidura_grayi,no,EULIPOTYPHLA,LC,0.698464510650711,0,0,No
Crocidura attenuata,Crocidura_attenuata,no,EULIPOTYPHLA,LC,0.945808403111913,0,0,No
Calomys boliviae,Calomys_boliviae,no,RODENTIA,LC,0.6460843803709,0,0,No
Crocidura orientalis,Crocidura_orientalis,no,EULIPOTYPHLA,LC,0.402204777109299,0,0,No
Sicista kazbegica,Sicista_kazbegica,no,RODENTIA,EN,0.328084847255887,0,0,No
Crunomys celebensis,Crunomys_celebensis,no,RODENTIA,DD,0.491595554593204,0,0,No
Leopoldamys diwangkarai,Leopoldamys_diwangkarai,no,RODENTIA,DD,0.0393153247336998,0,0,No
Maxomys tajuddinii,Maxomys_tajuddinii,no,RODENTIA,LC,0.422775023398463,0,0,No
Paucidentomys vermidax,Paucidentomys_vermidax,no,RODENTIA,DD,0.366703128337284,0,0,No
Rattus nikenii,Rattus_nikenii,no,RODENTIA,VU,0.789440656469974,0,0,No
Callosciurus adamsi,Callosciurus_adamsi,no,RODENTIA,NT,0.892431893903223,0,0,No
Petinomys lugens,Petinomys_lugens,no,RODENTIA,VU,0.98272139264585,0,0,No
Spalax giganteus,Spalax_giganteus,no,RODENTIA,LC,0.437480963961556,0,0,No
Eliurus myoxinus,Eliurus_myoxinus,no,RODENTIA,LC,0.336927983008059,0,0,No
Eliurus majori,Eliurus_majori,no,RODENTIA,LC,0.234079034276594,0,0,No
Eliurus minor,Eliurus_minor,no,RODENTIA,LC,0.615192147521186,0,0,No
Brachyuromys ramirohitra,Brachyuromys_ramirohitra,no,RODENTIA,LC,0.296700133730441,0,0,No
Crocidura baluensis,Crocidura_baluensis,no,EULIPOTYPHLA,LC,0.644920266441931,0,0,No
Crocidura fumosa,Crocidura_fumosa,no,EULIPOTYPHLA,LC,0.286385077130286,0,0,No
Crocidura glassi,Crocidura_glassi,no,EULIPOTYPHLA,NT,0.390344678908088,0,0,No
Crocidura tarella,Crocidura_tarella,no,EULIPOTYPHLA,EN,0.139498424794587,0,0,No
Crocidura virgata,Crocidura_virgata,no,EULIPOTYPHLA,LC,0.86190335957618,0,0,No
Crocidura wimmeri,Crocidura_wimmeri,no,EULIPOTYPHLA,CR,0.969241681832865,0,0,No
Myosorex eisentrauti,Myosorex_eisentrauti,no,EULIPOTYPHLA,CR,0.874785896422207,0,0,No
Suncus aequatorius,Suncus_aequatorius,no,EULIPOTYPHLA,EN,0.0213748730948527,0,0,No
Sylvisorex howelli,Sylvisorex_howelli,no,EULIPOTYPHLA,LC,0.391250163933594,0,0,No
Microtus qazvinensis,Microtus_qazvinensis,no,RODENTIA,LC,0.426720187996469,0,0,No
Microtus schelkovnikovi,Microtus_schelkovnikovi,no,RODENTIA,LC,0.298221605844125,0,0,No
Allactaga firouzi,Allactaga_firouzi,no,RODENTIA,DD,0.931884320588859,0,0,No
Apodemus avicennicus,Apodemus_avicennicus,no,RODENTIA,DD,0.268184816726318,0,0,No
Apodemus gurkha,Apodemus_gurkha,no,RODENTIA,LC,0.286301004845168,0,0,No
Bunomys fratrorum,Bunomys_fratrorum,no,RODENTIA,VU,0.817986555123404,0,0,No
Echiothrix centrosa,Echiothrix_centrosa,no,RODENTIA,VU,0.670687506403356,0,0,No
Echiothrix leucura,Echiothrix_leucura,no,RODENTIA,EN,0.893186298363463,0,0,No
Hylomyscus walterverheyeni,Hylomyscus_walterverheyeni,no,RODENTIA,LC,0.885311761712267,0,0,No
Lophuromys eisentrauti,Lophuromys_eisentrauti,no,RODENTIA,CR,0.494615858904659,0,0,No
Lophuromys medicaudatus,Lophuromys_medicaudatus,no,RODENTIA,VU,0.29263619608471,0,0,No
Lophuromys melanonyx,Lophuromys_melanonyx,no,RODENTIA,VU,0.305751540238177,0,0,No
Lophuromys rahmi,Lophuromys_rahmi,no,RODENTIA,NT,0.320823522665196,0,0,No
Mastomys awashensis,Mastomys_awashensis,no,RODENTIA,LC,0.419000847215797,0,0,No
Pelomys isseli,Pelomys_isseli,no,RODENTIA,NT,0.620656177071154,0,0,No
Rattus burrus,Rattus_burrus,no,RODENTIA,EN,0.919213082643656,0,0,No
Taeromys arcuatus,Taeromys_arcuatus,no,RODENTIA,LC,0.96640588923144,0,0,No
Taeromys taerae,Taeromys_taerae,no,RODENTIA,VU,0.22507648535375,0,0,No
Thamnomys kempi,Thamnomys_kempi,no,RODENTIA,VU,0.530503928870032,0,0,No
Thamnomys venustus,Thamnomys_venustus,no,RODENTIA,LC,0.226876893330142,0,0,No
Brachytarsomys villosa,Brachytarsomys_villosa,no,RODENTIA,VU,0.324866817865291,0,0,No
Eliurus antsingy,Eliurus_antsingy,no,RODENTIA,DD,0.676212567878326,0,0,No
Eliurus carletoni,Eliurus_carletoni,no,RODENTIA,LC,0.574832431667572,0,0,No
Eliurus grandidieri,Eliurus_grandidieri,no,RODENTIA,LC,0.620258064078198,0,0,No
Eliurus penicillatus,Eliurus_penicillatus,no,RODENTIA,EN,0.840840071715394,0,0,No
Hypogeomys antimena,Hypogeomys_antimena,no,RODENTIA,EN,0.795291869123987,0,0,No
Monticolomys koopmani,Monticolomys_koopmani,no,RODENTIA,LC,0.532552279949196,0,0,No
Funambulus layardi,Funambulus_layardi,no,RODENTIA,VU,0.976920718550435,0,0,No
Petaurista mechukaensis,Petaurista_mechukaensis,no,RODENTIA,DD,0.325613332217204,0,0,No
Petaurista mishmiensis,Petaurista_mishmiensis,no,RODENTIA,NT,0.130291887712175,0,0,No
Petaurista nobilis,Petaurista_nobilis,no,RODENTIA,NT,0.509933280891226,0,0,No
Petinomys fuscocapillus,Petinomys_fuscocapillus,no,RODENTIA,LC,0.400079275840452,0,0,No
Kobus vardonii,Kobus_vardonii,no,CETARTIODACTYLA,NT,0.609882438795016,0,0,No
Dermanura rosenbergi,Dermanura_rosenbergi,no,CHIROPTERA,DD,0.855696338714898,0,0,No
Pteropus chrysoproctus,Pteropus_chrysoproctus,no,CHIROPTERA,VU,0.414549824889409,0,0,No
Pteropus melanopogon,Pteropus_melanopogon,no,CHIROPTERA,EN,0.96238146295587,0,0,No
Caenolestes sangay,Caenolestes_sangay,no,PAUCITUBERCULATA,VU,0.852585941745439,0,0,No
Amblysomus robustus,Amblysomus_robustus,no,AFROSORICIDA,VU,0.725997521431855,0,0,No
Dobsonia moluccensis,Dobsonia_moluccensis,no,CHIROPTERA,LC,0.956948349143617,0,0,No
Pteropus caniceps,Pteropus_caniceps,no,CHIROPTERA,VU,0.966343516876479,0,0,No
Furipterus horrens,Furipterus_horrens,no,CHIROPTERA,LC,0.699303236610889,0,0,No
Dermanura watsoni,Dermanura_watsoni,no,CHIROPTERA,LC,0.568997142189348,0,0,No
Tragelaphus strepsiceros,Tragelaphus_strepsiceros,no,CETARTIODACTYLA,LC,0.764557366278447,0.990990990990991,111,Yes
Procapra przewalskii,Procapra_przewalskii,no,CETARTIODACTYLA,EN,0.963627702906258,0,0,No
Marmosops pakaraimae,Marmosops_pakaraimae,no,DIDELPHIMORPHIA,VU,0.844431243792377,0,0,No
Marmosops parvidens,Marmosops_parvidens,no,DIDELPHIMORPHIA,LC,0.902918429522752,0,0,No
