"TypeCode","FreqCode","RefPeriodId","RefYear","RefMonth","Period","ReporterCode","ReporterISO","ReporterDesc","FlowCode","FlowDesc","PartnerCode","PartnerISO","PartnerDesc","Partner2Code","Partner2ISO","Partner2Desc","ClassificationCode","ClassificationSearchCode","IsOriginalClassification","CmdCode","CmdDesc","AggrLevel","IsLeaf","CustomsCode","CustomsDesc","MosCode","MotCode","MotDesc","QtyUnitCode","QtyUnitAbbr","Qty","IsQtyEstimated","AltQtyUnitCode","AltQtyUnitAbbr","AtlQty","IsAltQtyEstimated","NetWgt","IsNetWgtEstimated","GrossWgt","IsGrossWgtEstimated","Cifvalue","Fobvalue","PrimaryValue","LegacyEstimationFlag","IsReported","IsAggregate",
"C","A","20220101","2022","52","2022","36","AUS","Australia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","803098.04","true","-1","N/A","0","false","803098.04","true","0","false","2465333.202","2347458.006","2465333.202","6","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","0","W00","World","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1664991.099","true","-1","N/A","0","false","1664991.099","true","0","false","17340716.066",,"17340716.066","6","false","true",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","114","false","8","kg","114","false","114","false","0","false","3296.042",,"3296.042","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1632","false","8","kg","1632","false","1632","false","0","false","15531.414",,"15531.414","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","251","FRA","France","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","207100","false","8","kg","207100","false","207100","false","0","false","1074935.193",,"1074935.193","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","510481","false","8","kg","510481","false","510481","false","0","false","12640096.53",,"12640096.53","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","501","false","8","kg","501","false","501","false","0","false","7374.5",,"7374.5","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","372","IRL","Ireland","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29062","false","8","kg","29062","false","29062","false","0","false","85053.685",,"85053.685","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2809","false","8","kg","2809","false","2809","false","0","false","8827.707",,"8827.707","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","690949","false","8","kg","690949","false","690949","false","0","false","2256051.385",,"2256051.385","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10.515","true","-1","N/A","0","false","10.515","true","0","false","109.517",,"109.517","6","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1641","false","8","kg","1641","false","1641","false","0","false","28750.334",,"28750.334","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","703","SVK","Slovakia","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1812","false","8","kg","1812","false","1812","false","0","false","13814.945",,"13814.945","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","153377","false","8","kg","153377","false","153377","false","0","false","259853.439",,"259853.439","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","65495","false","8","kg","65495","false","65495","false","0","false","946942.397",,"946942.397","0","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.506","true","-1","N/A","0","false","0.506","true","0","false","5.265",,"5.265","6","true","false",
"C","A","20220101","2022","52","2022","40","AUT","Austria","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.078","true","-1","N/A","0","false","7.078","true","0","false","73.713",,"73.713","6","true","false",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","0","W00","World","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1228311.695","false","8","kg","1228311.695","false","1228311.695","false","0","false","2376205.28","0","2376205.28","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","48","false","8","kg","48","false","48","false","0","false","477.43","0","477.43","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.16","false","8","kg","2.16","false","2.16","false","0","false","62.32","0","62.32","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","268","GEO","Georgia","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","603710","false","8","kg","603710","false","603710","false","0","false","1380208.14","0","1380208.14","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","554.24","false","8","kg","554.24","false","554.24","false","0","false","14116.04","0","14116.04","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","622720","false","8","kg","622720","false","622720","false","0","false","944901.05","0","944901.05","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","642","ROU","Romania","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11.45","false","8","kg","11.45","false","11.45","false","0","false","558.77","0","558.77","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","643","RUS","Russian Federation","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","568.345","false","8","kg","568.345","false","568.345","false","0","false","10264.17","0","10264.17","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","673","false","8","kg","673","false","673","false","0","false","23308.88","0","23308.88","0","false","true",
"C","A","20220101","2022","52","2022","51","ARM","Armenia","M","Import","842","USA","USA","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24.5","false","8","kg","24.5","false","24.5","false","0","false","2308.48","0","2308.48","0","false","true",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","0","W00","World","0","W00","World","H5","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9293","false","8","kg","9293","false","9293","false","0","false","11110","0","11110","0","false","true",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","670","VCT","Saint Vincent and the Grenadines","0","W00","World","H5","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6968","false","8","kg","6968","false","6968","false","0","false","48","0","48","0","true","false",
"C","A","20220101","2022","52","2022","52","BRB","Barbados","M","Import","826","GBR","United Kingdom","0","W00","World","H5","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2325","false","8","kg","2325","false","2325","false","0","false","11062","0","11062","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","0","W00","World","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3017636.75","false","8","kg","3017636.75","false","3017636.75","false","0","false","12825662.085",,"12825662.085","0","false","true",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1.26","false","8","kg","1.26","false","1.26","false","0","false","21.914",,"21.914","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","156","CHN","China","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2941.2","false","8","kg","2941.2","false","2941.2","false","0","false","68136.501",,"68136.501","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2150.23","false","8","kg","2150.23","false","2150.23","false","0","false","127623.313",,"127623.313","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","218","ECU","Ecuador","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","1.064",,"1.064","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","251","FRA","France","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","154493.77","false","8","kg","154493.77","false","154493.77","false","0","false","414077.371",,"414077.371","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32761.56","false","8","kg","32761.56","false","32761.56","false","0","false","269037.782",,"269037.782","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","352","ISL","Iceland","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7.05","false","8","kg","7.05","false","7.05","false","0","false","526.293",,"526.293","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","440","LTU","Lithuania","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.14","false","8","kg","2.14","false","2.14","false","0","false","9.004",,"9.004","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","442","LUX","Luxembourg","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5.29","false","8","kg","5.29","false","5.29","false","0","false","97.997",,"97.997","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22200","false","8","kg","22200","false","22200","false","0","false","44440.032",,"44440.032","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","528","NLD","Netherlands","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2793942.3","false","8","kg","2793942.3","false","2793942.3","false","0","false","11829895.646",,"11829895.646","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","554","NZL","New Zealand","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.83","false","8","kg","2.83","false","2.83","false","0","false","190.928",,"190.928","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","579","NOR","Norway","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13.43","false","8","kg","13.43","false","13.43","false","0","false","277.247",,"277.247","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","604","PER","Peru","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2.97","false","8","kg","2.97","false","2.97","false","0","false","3.296",,"3.296","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","616","POL","Poland","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","811.22","false","8","kg","811.22","false","811.22","false","0","false","11951.07",,"11951.07","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","699","IND","India","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.5","false","8","kg","0.5","false","0.5","false","0","false","31.613",,"31.613","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2283.22","false","8","kg","2283.22","false","2283.22","false","0","false","8594.983",,"8594.983","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","752","SWE","Sweden","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5719.3","false","8","kg","5719.3","false","5719.3","false","0","false","43761.468",,"43761.468","0","true","false",
"C","A","20220101","2022","52","2022","56","BEL","Belgium","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","150420","Fats and oils and their fractions; of fish, (excluding liver-oils)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","248.47","false","8","kg","248.47","false","248.47","false","0","false","5430.509",,"5430.509","0","true","false",
