GAEZ_category,iso3c,late,early,coef
Groundnut,GNB,116346.66666666667,73577.09333333332,1.5812892490815078
Groundnut,GRC,0,3175.213333333333,0
Groundnut,GTM,10137.716666666667,10385.753333333334,0.9761176046930956
Groundnut,GUY,626.0933333333334,253,2.47467720685112
Groundnut,HND,81.93,82.56666666666666,0.9922890593459832
Groundnut,HTI,11899.74,27060.23,0.439750142552373
Groundnut,HUN,0,1.6666666666666667,0
Groundnut,IDN,733000,1045333.3333333334,0.7012117346938775
Groundnut,IND,8974400,7199000,1.2466175857758022
Groundnut,IRN,12184.61,10789.633333333333,1.1292886072742665
Groundnut,IRQ,5404.406666666667,5492.203333333333,0.9840143087686121
Groundnut,ISR,15079,15606.666666666666,0.9661896625373773
Groundnut,ITA,0,0,1
Groundnut,JAM,2045.6666666666667,2548.7,0.8026314068610142
Groundnut,JOR,0,0,1
Groundnut,JPN,13466.666666666666,14633.333333333334,0.9202733485193622
Groundnut,KAZ,16.026666666666667,14.293333333333333,1.121268656716418
Groundnut,KEN,14654.733333333334,31803.4,0.4607914038540952
Groundnut,KGZ,429.3333333333333,210.43333333333334,2.040234436876287
Groundnut,KHM,20000,27680.666666666668,0.7225259507237302
Groundnut,KNA,24.759999999999998,23.89,1.0364169108413561
Groundnut,KOR,8243.666666666666,13194.333333333334,0.624788419270899
Groundnut,LAO,43268.46666666667,61486.666666666664,0.7037048682641224
Groundnut,LBN,9179.353333333334,9502.023333333334,0.966041969306888
Groundnut,LBR,6678.213333333333,6482.673333333333,1.030163481938007
Groundnut,LBY,16414.516666666666,16766.713333333333,0.9789942930576336
Groundnut,LKA,34119.86666666667,24701.963333333333,1.3812613275409014
Groundnut,LUX,0,0,1
Groundnut,MAR,37727.8,36166,1.0431842061604824
Groundnut,MDG,60388.29,58485,1.0325432162092845
Groundnut,MEX,95147.68666666666,99777.18666666668,0.9536016182189407
Groundnut,MLI,401536.6666666667,468383.6666666667,0.8572815305970675
Groundnut,MMR,1604227.5433333332,1530635.6666666667,1.0480792903689033
Groundnut,MOZ,128073.33333333333,117973.66666666667,1.085609500425236
Groundnut,MRT,870.3233333333334,890.6666666666666,0.9771594311377246
Groundnut,MUS,356.3333333333333,318.6666666666667,1.1182008368200835
Groundnut,MWI,350000,315816.3333333333,1.1082390714434234
Groundnut,MYS,217.93,725.6,0.30034454244762954
Groundnut,NAM,346.0466666666667,350,0.988704761904762
Groundnut,NER,552365.0833333334,428088.62,1.2903054590269962
Groundnut,NGA,4547024.99,3742368,1.2150127913663222
Groundnut,NIC,180894.33333333334,176274.83,1.0262062560680578
Groundnut,PAK,120407.66666666667,83156,1.4479732871550661
Groundnut,PER,5011.333333333333,6426.6466666666665,0.7797742109155941
Groundnut,PHL,29751.496666666666,28770.503333333334,1.0340971905137564
Groundnut,PNG,1493.9533333333334,1456.7,1.0255737854968994
Groundnut,PRT,0,0,1
Groundnut,PRY,23797,26070.666666666668,0.9127883189280417
Groundnut,PSE,15.463333333333333,15.413333333333332,1.0032439446366783
Groundnut,RWA,17647.016666666666,10862.786666666667,1.6245386389496126
Groundnut,SAU,2017.3866666666668,1987.8433333333335,1.0148620028741366
Groundnut,SDN,2652029.1266666665,1579666.6666666667,1.6788536357881407
Groundnut,SEN,1632192.5933333335,812790.3333333334,2.0081348490447106
Groundnut,SLE,95580.34666666666,55850.03,1.7113750282079825
Groundnut,SLV,0,0,1
Groundnut,SOM,8188.92,8196.036666666667,0.9991316941399725
Groundnut,SSD,177317.33333333334,95578,1.8552107528231743
Groundnut,SUR,22.333333333333332,26,0.8589743589743589
Groundnut,SWZ,2267.9333333333334,2300.99,0.9856337199785021
Groundnut,SYR,24212.656666666666,17465.666666666668,1.3863001698570527
Groundnut,TCD,837071.9633333334,794158.3333333334,1.0540366173831834
Groundnut,TGO,43860.666666666664,40743,1.0765203020559768
Groundnut,THA,27465.333333333332,37411.666666666664,0.7341381921860383
Groundnut,TJK,15523.906666666668,7546.566666666667,2.057082028472109
Groundnut,TLS,2751.246666666667,4234.84,0.6496695664220293
Groundnut,TON,1258.0233333333333,1264.59,0.9948072761395657
Groundnut,TUR,206474,145107.66666666666,1.4229020750109689
Groundnut,TWN,52200,63284.333333333336,0.82484869873007
Groundnut,TZA,693333.3333333334,1370422.6666666667,0.505926638691518
Groundnut,UGA,169985.26333333334,288780.7233333333,0.5886309216599719
Groundnut,URY,1764.56,1723.0633333333333,1.0240830768456954
Groundnut,USA,2723693.3333333335,2567460,1.0608513212799162
Groundnut,UZB,30832.333333333332,7647.333333333333,4.031775782407811
Groundnut,VCT,251.24,251.33333333333334,0.9996286472148541
Groundnut,VEN,2884.4133333333334,4242.7733333333335,0.6798414873290426
Groundnut,VNM,432776.37,444825.43333333335,0.9729128273016163
Groundnut,VUT,2712,2607.233333333333,1.0401830804045158
Groundnut,XMI,0,0,1
Groundnut,YEM,1506.4133333333334,1560.6666666666667,0.9652370781717214
Groundnut,ZAF,44593.333333333336,51493.333333333336,0.8660020714655619
Groundnut,ZMB,144442.03666666665,146891.62666666665,0.9833238282154863
Groundnut,ZWE,72923.16666666667,51990.2,1.402632932103871
Maize,AFG,212149,314548.6666666667,0.6744552512276849
Maize,AGO,2920356.3333333335,1934543.3333333333,1.5095843463487508
Maize,ALB,400782.26666666666,379904.6666666667,1.0549548395474653
Maize,ARE,25371.926666666666,4087.6666666666665,6.206946098018429
Maize,ARG,58594106.666666664,35565921,1.6474789635467801
Maize,ARM,5741.6,20968,0.27382678367035485
Maize,ATG,15.393333333333334,70.45333333333333,0.21848978046934142
Maize,AUS,300137.86333333334,428328.3333333333,0.7007191445814543
Maize,AUT,2381903.3333333335,2050625.7266666666,1.1615495223524603
Maize,AZE,292443.43333333335,213892.33333333334,1.3672459820127572
Maize,BDI,270271,177427.33333333334,1.523277135052472
Maize,BEL,433373.3333333333,580121.6666666666,0.7470386959057439
Maize,BEN,1606838.0033333332,1339028.79,1.2000025804772525
Maize,BFA,1847999.52,1501740.6666666667,1.230571669942125
Maize,BGD,3900355,2280524.6666666665,1.7102884511663545
Maize,BGR,3500396.6666666665,2686831.6666666665,1.3027971607202784
Maize,BHS,664.6433333333333,647.78,1.0260325007461382
Maize,BIH,1185025.3333333333,921203.6666666666,1.286387990205568
Maize,BLR,1106388,520985.6666666667,2.1236438366506563
Maize,BLZ,83377,64210.863333333335,1.298487447009875
Maize,BOL,1055685.22,1015935.6666666666,1.039126053585414
Maize,BRA,97850657.33333333,76451000.66666667,1.2799133625466999
Maize,BRB,59.3,99.52333333333333,0.5958401714840741
Maize,BTN,39379.53666666667,80997.33333333333,0.4861831253703826
Maize,BWA,45553.44,15812.483333333334,2.8808529969465053
Maize,CAF,100401,84134.93333333333,1.1933330903374262
Maize,CAN,13650353,13058300,1.0453392095448872
Maize,CHE,164178.33333333334,142135.33333333334,1.1550845907421565
Maize,CHL,786662.46,1299789.7333333334,0.6052228601487645
Maize,CHN,264666966.66666666,248083766.66666666,1.0668451637235972
Maize,CIV,1139382.6666666667,891000,1.2787684249906472
Maize,CMR,2100286.0566666666,2064612.3333333333,1.017278654572279
Maize,COD,2189497,2051720.1466666667,1.0671518742734836
Maize,COG,13333.333333333334,10323.873333333333,1.291504932580214
Maize,COL,1488424.33,1523051.33,0.9772647189770026
Maize,COM,6290.776666666667,6269.323333333334,1.0034219535654298
Maize,CPV,507,5128,0.09886895475819032
Maize,CRI,11244.233333333334,9348,1.2028490942804164
Maize,CUB,267645.8,398727.6666666667,0.6712496332082967
Maize,CZE,811266.6666666666,706903,1.1476350597842513
Maize,DEU,4049066.6666666665,4377633.333333333,0.9249442240480016
Maize,DJI,16.939999999999998,17.05666666666667,0.993160054719562
Maize,DMA,192.79,190.36333333333334,1.012747552925108
Maize,DNK,41610,56466.666666666664,0.7368949232585597
Maize,DOM,51898.67333333333,37231.77333333333,1.3939350368484553
Maize,DZA,9360,3017.5,3.1019055509527753
Maize,ECU,1494674.5,1544112.2166666666,0.9679830804179572
Maize,EGY,7562105,7893576.333333333,0.9580074583007981
Maize,ERI,20000,19333.333333333332,1.0344827586206897
Maize,ESP,4332073.333333333,4470038,0.9691356837085799
Maize,EST,0,0,1
Maize,ETH,10126673.46,8262687.166666667,1.2255908103181041
Maize,FIN,0,0,1
Maize,FJI,1513.9,971.86,1.5577346531393412
Maize,FRA,13874153.333333334,14633032.466666667,0.9481393118574689
Maize,FSM,90.98666666666666,90.47666666666666,1.0056368124378294
Maize,GAB,45033.793333333335,43706.74333333333,1.0303625916458505
Maize,GEO,231700,239966.66666666666,0.9655507709404084
Maize,GHA,3144000,1725184.6733333333,1.8224135935112895
Maize,GIN,788096,724863,1.087234415330897
Maize,GMB,16666.666666666668,32429.666666666668,0.5139327159288306
Maize,GNB,13373,6333.333333333333,2.1115263157894737
Maize,GRC,1244870,1695349,0.7342853890260943
Maize,GRD,380.8066666666667,384.30333333333334,0.9909012845755523
Maize,GTM,1928820.6666666667,1856166.5066666666,1.0391420488081502
Maize,GUY,4000,4000,1
Maize,HND,643136.8933333333,604074.5,1.0646648605980442
Maize,HRV,2323680,1970196,1.1794156520468015
Maize,HTI,191532.33333333334,279088.37333333335,0.6862784394983514
Maize,HUN,7673250,8225932.666666667,0.9328121577135853
Maize,IDN,21449000,20733091.333333332,1.0345297599454297
Maize,IND,29376986.666666668,23666503.333333332,1.2412896934077433
Maize,IRL,0,0,1
Maize,IRN,719349.5533333333,1332696.8666666667,0.5397698241255463
Maize,IRQ,422269.6666666667,243724.66666666666,1.7325684447204086
Maize,ISR,73500.66666666667,110951.66666666667,0.6624566252572441
Maize,ITA,6384070,7717646.7,0.8272042305331235
Maize,JAM,2066,2392.3333333333335,0.8635920300961404
Maize,JOR,21661.666666666668,0,1
Maize,JPN,167.79,166.85666666666665,1.0055936232694729
Maize,KAZ,994531.0266666666,720148.8766666667,1.3810075373164852
Maize,KEN,3558000,3559057,0.999703011218983
Maize,KGZ,705670.6,615610.0333333333,1.1462948324266535
Maize,KHM,905000,537666.6666666666,1.6831990080595165
Maize,KOR,82034,77977.33333333333,1.0520236649966657
Maize,KWT,19603.81,19240.666666666668,1.018873739648661
Maize,LAO,842541.6666666666,1493683.3333333333,0.5640698050680086
Maize,LBN,3000,3049.65,0.9837194432147951
Maize,LBY,3447.1433333333334,3416.8966666666665,1.008852087030239
Maize,LCA,0,0,1
Maize,LKA,343870.4666666667,237362.51666666666,1.4487142767767813
Maize,LSO,45467.666666666664,58296.333333333336,0.779940419351703
Maize,LTU,114780,85877.66666666667,1.3365523826528434
Maize,LUX,593.3333333333334,1146.6666666666667,0.5174418604651163
Maize,LVA,0,0,1
Maize,MAR,39671.96666666667,107057.75,0.37056604184813025
Maize,MDA,1902586.3333333333,1341817,1.4179178929267802
Maize,MDG,225376.33333333334,337290,0.6681974957257355
Maize,MDV,143.81333333333333,142.66666666666666,1.0080373831775702
Maize,MEX,27385415.93,25405820.93,1.077918954300053
Maize,MKD,143926.33333333334,141413.66666666666,1.0177682025075372
Maize,MLI,3645467,2277149,1.6008908507963246
Maize,MLT,0,0,1
Maize,MMR,2119415.6666666665,1757510.3333333333,1.2059193203415968
Maize,MNE,2634.6766666666667,2884.9666666666667,0.9132433650302141
Maize,MOZ,1728002.3333333333,1278752.6666666667,1.3513186547932907
Maize,MRT,14744,9713.666666666666,1.517861432346179
Maize,MUS,793,497,1.595573440643863
Maize,MWI,3888263.3333333335,3041297.6666666665,1.2784882505746178
Maize,MYS,67807.96333333333,62171.666666666664,1.0906569980966678
Maize,NAM,66956.33333333333,51822.293333333335,1.2920372493485428
Maize,NCL,8776.666666666666,6607,1.3283890822864637
Maize,NER,30059.396666666664,43335.39666666667,0.6936453564249517
Maize,NGA,12581315,10287710,1.2229461172603038
Maize,NIC,382340,354169.45999999996,1.0795397209008366
Maize,NLD,161836.66666666666,126273.66666666667,1.2816343338938443
Maize,NPL,2828883.3333333335,2220010,1.2742660318346914
Maize,NZL,198444.66666666666,224589.33333333334,0.8835890098668977
Maize,OMN,17072,10803.666666666666,1.5802042516429609
Maize,PAK,9152539.666666666,5447311.666666667,1.6801938693306513
Maize,PAN,130535,123650.66666666667,1.055675666932649
Maize,PER,1535491,1617339.7233333334,0.9493929926084772
Maize,PHL,8132570.743333333,7502725.153333333,1.0839489088468302
Maize,PNG,12627.42,12442.906666666668,1.0148287967013065
Maize,POL,5893610,3989175,1.4774007156868274
Maize,PRI,24.37666666666667,19.71,1.236766446812109
Maize,PRK,2360230.7666666666,2277381.2666666666,1.0363792840542965
Maize,PRT,729903.3333333334,811724.3333333334,0.8992010013251626
Maize,PRY,5166528.666666667,4446067,1.1620447165251147
Maize,QAT,1458.3333333333333,1059.6,1.3763055240971436
Maize,ROU,14116533.333333334,10585447.666666666,1.3335792474593187
Maize,RUS,14467142.4,13262342.566666666,1.0908436671181647
Maize,RWA,450844.25666666665,442500.92333333334,1.018854951240516
Maize,SAU,55278.666666666664,80000,0.6909833333333333
Maize,SDN,20650.316666666666,48666.666666666664,0.42432157534246573
Maize,SEN,682402.9466666667,294496.6666666667,2.317183940961414
Maize,SLE,29259.55,18661.666666666668,1.5678958649638295
Maize,SLV,815906.91,817742.3333333334,0.9977554991853587
Maize,SOM,69000,94333.33333333333,0.7314487632508835
Maize,SSD,175294.66666666666,205400.66666666666,0.8534279343462047
Maize,STP,744.2233333333334,806.95,0.9222669723444245
Maize,SUR,69,86,0.8023255813953488
Maize,SVK,1555533.3333333333,1484508.0333333334,1.0478443352310587
Maize,SVN,393013.3333333333,345168.6666666667,1.138612427161214
Maize,SWE,12900,0,1
Maize,SWZ,94000,78000,1.205128205128205
Maize,SYR,250712.58333333334,78518.6,3.1930343043983633
Maize,TCD,395536.04333333333,375389.3333333333,1.0536688398178602
Maize,TGO,908695.3333333334,818200.3333333334,1.1106024971064543
Maize,THA,4880300.666666667,4641460.666666667,1.0514579390309746
Maize,TJK,218299.5,200941.66666666666,1.0863824493012069
Maize,TKM,11810.56,50333.333333333336,0.2346468874172185
Maize,TLS,69784.66666666667,113799.72,0.6132235357579673
Maize,TTO,5000,3581.846666666667,1.3959279850058721
Maize,TUR,6416666.666666667,6250000,1.0266666666666666
Maize,TWN,198454.11,165285.66666666666,1.2006734401248746
Maize,TZA,6467335,6262991,1.03262722236069
Maize,UGA,3373333.3333333335,2721238,1.2396318636346153
Maize,UKR,36093413.333333336,26632996.666666668,1.3552141272374032
Maize,URY,782900,510166.6666666667,1.5345965370793857
Maize,USA,362784140,372946553.3333333,0.9727510195696853
Maize,UZB,495543.3333333333,447700,1.106864715955625
Maize,VCT,849.9266666666666,832.6666666666666,1.020728582866293
Maize,VEN,1400335.9566666668,1763327.01,0.7941442221013031
Maize,VNM,4578879.643333334,5244637.466666667,0.8730593243928318
Maize,VUT,916.98,883.6233333333333,1.0377498707971347
Maize,XMI,729903.3333333334,811724.3333333334,0.8992010013251626
Maize,YEM,41096.666666666664,48229.333333333336,0.8521093663607209
Maize,ZAF,14846143.333333334,11031013.333333334,1.3458548987944292
Maize,ZMB,3004034.2766666664,2947314.6666666665,1.0192445043759608
Maize,ZWE,1148662.3333333333,709854.9266666666,1.61816490973334
Millet,AFG,2408.46,5843.566666666667,0.4121558180791412
Millet,AGO,48896.00666666667,42934,1.138864458626419
Millet,ARG,6363,4725.666666666667,1.3464766875925795
Millet,AUS,36523.916666666664,36421.35333333333,1.0028160220295677
Millet,AUT,0,10170.52,0
Millet,AZE,4064,200.9,20.228969636635142
Millet,BDI,10731.53,10010.633333333333,1.072013092744715
Millet,BEN,25666.36666666667,23496.87,1.0923313048362047
Millet,BFA,881809.6266666667,941264.6666666666,0.9368349390925826
Millet,BGD,9423.976666666667,11633.333333333334,0.8100839541547278
Millet,BGR,0,5320.666666666667,0
Millet,BHS,0,0,1
Millet,BLR,17034.923333333332,15955.333333333334,1.0676632682906446
Millet,BTN,1325.2233333333334,2468.6666666666665,0.5368174453146098
Millet,BWA,3348.18,1876.1333333333334,1.7846172979887711
Millet,CAF,10000,10000,1
Millet,CHE,1060.6666666666667,137,7.7420924574209256
Millet,CHN,2602333.3333333335,1901430,1.3686190568852565
Millet,CIV,67571,55258.333333333336,1.2228200874679536
Millet,CMR,97983.86666666667,95675.48,1.0241272546180764
Millet,COD,39662.666666666664,45051.09,0.8803930530130718
Millet,COG,13999.333333333334,13756.413333333332,1.0176586726578924
Millet,CZE,0,1023.5866666666667,0
Millet,ERI,25000,23333.333333333332,1.0714285714285714
Millet,ESP,0,858.3333333333334,0
Millet,EST,0,0,1
Millet,ETH,1114846.47,989605.96,1.126555937476367
Millet,FRA,0,39602.33,0
Millet,GHA,216000,157128.82666666666,1.3746681915866574
Millet,GIN,213434,227884.33333333334,0.9365891760878691
Millet,GMB,40666.666666666664,71605.33333333333,0.5679279010874423
Millet,GNB,22921.666666666668,12666.666666666666,1.809605263157895
Millet,GRC,0,119.99333333333334,0
Millet,HRV,0,262,0
Millet,HUN,0,5128.333333333333,0
Millet,IND,11978100,11110000,1.078136813681368
Millet,IRN,12212.413333333334,12076.996666666668,1.0112127766864774
Millet,IRQ,2852,3240.6666666666665,0.880065830076116
Millet,JOR,0,0,1
Millet,JPN,250.26,249.15,1.004455147501505
Millet,KAZ,39431.3,41028.73333333334,0.9610654971881494
Millet,KEN,117000,93000,1.2580645161290323
Millet,KGZ,192.26666666666665,75.4,2.549955791335101
Millet,KOR,1000,1506.3033333333333,0.6638769083694962
Millet,LBY,6000,6000,1
Millet,LKA,174.4,5671.3533333333335,0.030751037671196645
Millet,MAR,5163.74,5308.85,0.9726663966772464
Millet,MDA,82.66666666666667,10,8.266666666666667
Millet,MDV,5.26,5.056666666666667,1.040210942649967
Millet,MEX,277.0933333333333,121.85333333333334,2.273990589780063
Millet,MKD,32.89,32.68333333333334,1.0063233044365119
Millet,MLI,1762460.3333333333,1795301.3333333333,0.981707249145176
Millet,MMR,179236.33333333334,240824.66666666666,0.7442606931183683
Millet,MOZ,29214.666666666668,20416,1.4309691745036572
Millet,MRT,2333.3333333333335,2538.0466666666666,0.9193421712760733
Millet,MWI,46678.17333333333,31741.333333333332,1.4705801058556667
Millet,NAM,66233.33333333333,32973.89,2.008659983196806
Millet,NER,2975353.8466666667,3537548.0566666666,0.8410780006393073
Millet,NGA,1917358.3333333333,1713743.3333333333,1.1188130077821845
Millet,NPL,320540.17333333334,304996.61666666664,1.0509630462020974
Millet,PAK,292257,299579.6666666667,0.9755568635610561
Millet,POL,0,42865.666666666664,0
Millet,PRK,76036.92666666667,73303.78333333333,1.0372851605885736
Millet,PRT,0,0,1
Millet,ROU,0,0,1
Millet,RUS,401455.3,564692.4666666667,0.7109273165440965
Millet,RWA,5081.006666666667,4958.793333333333,1.02464578076118
Millet,SAU,12204,7623.333333333333,1.6008745080892
Millet,SDN,1018369,1060000,0.9607254716981132
Millet,SEN,997252.9133333333,619170,1.610628604960404
Millet,SLE,33383.38,40666.666666666664,0.8209027868852459
Millet,SSD,39086.666666666664,42345.333333333336,0.9230454359394187
Millet,SVK,0,1030.6666666666667,0
Millet,SVN,0,593,0
Millet,SYR,94.66666666666667,698.3333333333334,0.13556085918854416
Millet,TCD,675190.8833333333,670850.6666666666,1.0064697210308107
Millet,TGO,27268.666666666668,26681.333333333332,1.0220128929089003
Millet,TJK,143.53333333333333,77.73333333333333,1.846483704974271
Millet,TKM,0,0,1
Millet,TUR,4932,6096.666666666667,0.8089666484417715
Millet,TWN,499.29333333333335,500.15,0.998287180512513
Millet,TZA,348654,335926.32,1.0378883083647628
Millet,UGA,73416.66,222143.66666666666,0.3304917988508938
Millet,UKR,210256.66666666666,193640,1.085812160022034
Millet,USA,314163.3333333333,322893.3333333333,0.9729632076640377
Millet,UZB,101066.66666666667,10259.643333333333,9.850894751701896
Millet,VNM,2684.0833333333335,2322.4533333333334,1.1557103407890508
Millet,XMI,0,0,1
Millet,YEM,40131,55867,0.7183310362110011
Millet,ZAF,6333.846666666666,6309.883333333333,1.0037977458642922
Millet,ZMB,34849.83666666667,30814.333333333332,1.130961890029532
Millet,ZWE,39263,33215.863333333335,1.1820556824304531
Oilpalmfruit,AGO,281193.08666666667,280066.56,1.0040223533529553
Oilpalmfruit,BDI,88856.48333333334,85922.02,1.0341526343693193
Oilpalmfruit,BEN,590331.61,590269.8366666667,1.000104652702029
Oilpalmfruit,BRA,2779658.3333333335,1533326,1.8128293222271934
Oilpalmfruit,CAF,4339.996666666667,5906.506666666667,0.7347823191598869
Oilpalmfruit,CHN,665701.65,668325.0233333333,0.9960747043104132
Oilpalmfruit,CIV,2389018.85,1847255.3566666667,1.293280239452619
Oilpalmfruit,CMR,2496836.743333333,2166666.6666666665,1.1523861892307692
Oilpalmfruit,COD,2086230.3533333333,1836666.6666666667,1.1358785952813066
Oilpalmfruit,COG,153022.14666666667,148539.54333333333,1.0301778451228576
Oilpalmfruit,COL,7815259.026666666,5797847.263333334,1.3479587632623269
Oilpalmfruit,CRI,1133265,929951.3333333334,1.2186282866415232
Oilpalmfruit,DOM,291739.54333333333,261183.54333333333,1.1169905255516162
Oilpalmfruit,ECU,2380371.8633333333,3589412.5666666664,0.6631647432894242
Oilpalmfruit,GAB,19951.146666666667,21000,0.9500546031746032
Oilpalmfruit,GHA,2464190.946666667,2443090,1.0086369911328141
Oilpalmfruit,GIN,877058.7733333333,844301.59,1.0387979647572776
Oilpalmfruit,GMB,35069.48,35069.25666666667,1.0000063683509308
Oilpalmfruit,GNB,80753.21333333333,80500,1.0031455072463769
Oilpalmfruit,GNQ,42403.89,35699.80333333333,1.1877905769975765
Oilpalmfruit,GTM,2901478.08,2059362.84,1.4089202852664857
Oilpalmfruit,HND,2279163.5466666664,1952916.9066666667,1.1670560784671855
Oilpalmfruit,IDN,251659732.96333334,185219221.94333333,1.3587128286303194
Oilpalmfruit,KHM,500490.67,197967.57666666666,2.5281446508925796
Oilpalmfruit,LBR,184959.6,177000,1.0449694915254237
Oilpalmfruit,MDG,21007.283333333333,20996.573333333334,1.000510083232629
Oilpalmfruit,MEX,1455333.3066666666,700131.4533333334,2.078657228921525
Oilpalmfruit,MYS,95809448.66666667,93349940,1.0263471906534345
Oilpalmfruit,NGA,9899011.09,8333333.333333333,1.1878813308
Oilpalmfruit,NIC,436211.62333333335,272666.6666666667,1.599798129584352
Oilpalmfruit,PAN,161573.08333333334,50548,3.1964288069425764
Oilpalmfruit,PER,1001092.7266666667,679426.6666666666,1.473437496320427
Oilpalmfruit,PHL,505076.76666666666,436488.02999999997,1.1571377264725144
Oilpalmfruit,PNG,2877150.3433333333,2466666.6666666665,1.1664123013513514
Oilpalmfruit,PRY,149997.80666666667,151686.89333333334,0.9888646498748255
Oilpalmfruit,SEN,124823.19666666667,124395.72333333333,1.0034363989523005
Oilpalmfruit,SLB,310470.3933333333,265947.13333333336,1.1674139496897502
Oilpalmfruit,SLE,357825.44,252666.66666666666,1.416195672823219
Oilpalmfruit,STP,16566.433333333334,16830.73,0.9842967793633036
Oilpalmfruit,SUR,1116.4866666666667,1213.5733333333333,0.919999340789734
Oilpalmfruit,TGO,578436.74,471400,1.2270613915994908
Oilpalmfruit,THA,16099835.753333334,11650481.666666666,1.3819030160269483
Oilpalmfruit,TZA,76703.66,73638.50333333333,1.041624374857157
Oilpalmfruit,VEN,568383.0533333333,446519.3433333333,1.2729192179901307
Olives,AFG,7652.49,7463.04,1.02538509776177
Olives,ALB,113482.83333333333,97691.68333333333,1.1616427259843511
Olives,ARG,327678.92,308089.3333333333,1.0635841119675247
Olives,AUS,83452.60666666666,79050.33333333333,1.0556894974088238
Olives,AUT,0,0,1
Olives,AZE,1213.9,1166.4,1.0407235939643347
Olives,BEL,0,0,1
Olives,BGR,0,0,1
Olives,BIH,866.6666666666666,284,3.051643192488263
Olives,BRA,2854.6666666666665,531.3333333333334,5.372647427854454
Olives,CHL,129153.19,112590,1.147110667021938
Olives,CYP,21386.666666666668,13581,1.5747490366443315
Olives,CZE,0,0,1
Olives,DEU,0,0,1
Olives,DNK,0,0,1
Olives,DZA,884293.6666666666,611005.4933333333,1.4472761314180875
Olives,EGY,975154.2533333333,713114.6666666666,1.3674578562400437
Olives,ESP,7453146.666666667,5863550,1.2710979980842096
Olives,EST,0,0,1
Olives,FIN,0,0,1
Olives,FRA,27106.666666666668,22004.666666666668,1.2318599085042568
Olives,GRC,3240063,2751890.65,1.17739525732972
Olives,HRV,30106.666666666668,22763.333333333332,1.3225948162249233
Olives,HUN,0,0,1
Olives,IRL,0,0,1
Olives,IRN,108496.17666666667,74430.47333333333,1.4576848944755694
Olives,IRQ,33909,14122.666666666666,2.4010337990936557
Olives,ISR,87000,93000,0.9354838709677419
Olives,ITA,2223963.3333333335,2244957.6333333333,0.9906482422259224
Olives,JOR,185440.10666666666,157490.66666666666,1.1774672784842277
Olives,KWT,745.8366666666667,60.96666666666667,12.233515582285403
Olives,LBN,149775.72666666665,134615.33333333334,1.1126201076648028
Olives,LBY,173838.33,173267.77333333335,1.003292918560043
Olives,LTU,0,0,1
Olives,LUX,0,0,1
Olives,LVA,0,0,1
Olives,MAR,1637336.0533333332,1377850.3166666667,1.1883265065355006
Olives,MEX,28169.106666666667,14897.61,1.8908473685823877
Olives,MKD,12046.206666666667,12338.806666666667,0.9762861994758002
Olives,MLT,25,60,0.4166666666666667
Olives,MNE,309.00666666666666,303.43333333333334,1.0183675711303966
Olives,NLD,0,0,1
Olives,PER,170770.83666666667,82170.22,2.0782570214204936
Olives,POL,0,0,1
Olives,PRT,1016723.3333333334,551423.3333333334,1.84381630568166
Olives,PSE,107263.92666666667,78633.33333333333,1.3641025010597712
Olives,ROU,0,0,1
Olives,SAU,368156.7,0,1
Olives,SLV,11223.93,11066.25,1.014248729244324
Olives,SVK,0,0,1
Olives,SVN,1998.6666666666667,1351.3333333333333,1.4790330537740504
Olives,SWE,0,0,1
Olives,SYR,730520.9966666667,657984.7866666666,1.1102399500259976
Olives,TUN,1133333.3333333333,925333.3333333334,1.2247838616714697
Olives,TUR,1526768.6666666667,1732666.6666666667,0.8811669873028087
Olives,TWN,2628.21,2610.4500000000003,1.0068034246968913
Olives,URY,12881.666666666666,7833.333333333333,1.6444680851063829
Olives,USA,101666.66666666667,132721,0.7660179373774058
Olives,UZB,119.19,119.04,1.0012600806451613
Olives,XMI,1016723.3333333334,551423.3333333334,1.84381630568166
Othercereals,ALB,37050.666666666664,33595.333333333336,1.1028515865298751
Othercereals,ARG,758992.55,632133.1933333334,1.200684536114483
Othercereals,ARM,12339.713333333333,26915.2,0.458466343676931
Othercereals,AUS,1528130.8866666667,1417790.72,1.077825425932162
Othercereals,AUT,626596.6666666666,663909.2233333334,0.9437987071796817
Othercereals,AZE,12606.5,4865.066666666667,2.591228623108967
Othercereals,BDI,11649.369999999999,15270.41,0.7628721167277106
Othercereals,BEL,76353.33333333333,93434.66666666667,0.8171842000114161
Othercereals,BEN,4543.496666666667,1502.9366666666667,3.0230792603813423
Othercereals,BFA,10729.046666666667,10863,0.9876688453159042
Othercereals,BGD,0,0,1
Othercereals,BGR,96180,95145.66666666667,1.010871050354369
Othercereals,BIH,101823.66666666667,78176.33333333333,1.3024871124679678
Othercereals,BLR,2824258.163333333,3144822,0.898066142800239
Othercereals,BOL,82704.62,97597,0.8474094490609342
Othercereals,BRA,1103711.8133333332,717086.1233333333,1.5391621416445669
Othercereals,BTN,3510.9866666666667,4915.026666666667,0.7143372569019633
Othercereals,BWA,4103.846666666666,4036.6766666666667,1.0166399257475
Othercereals,CAN,4718395.666666667,3845056.21,1.2271330791979935
Othercereals,CHE,63991.666666666664,65631.93666666666,0.9750080512124661
Othercereals,CHL,565657.21,651896.6666666666,0.8677099284651453
Othercereals,CHN,2018061.5366666666,1956550.3466666667,1.031438592983204
