iso3c_producing,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
SAU,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SAU,maize gluten,salmon_aquaculture_meat,maiz,9.669770083229388e-7,-4.7859509070242686e-23,9.669770083229388e-7
SAU,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SAU,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SAU,wheat,salmon_aquaculture_meat,whea,1.3799791428376243e-8,1.9793939644450908e-9,1.5779185392821334e-8
SAU,wheat gluten,salmon_aquaculture_meat,whea,2.1015999378102125e-8,7.076647331125431e-9,2.8092646709227554e-8
SAU,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.199999396422869e-5,3.810320792433773e-7,1.2381026043472067e-5
SAU,oil of linseed,salmon_aquaculture_meat,xoil,4.120045946902047e-6,2.3173862622037378e-23,4.120045946902047e-6
SAU,oil of rapeseed,salmon_aquaculture_meat,xoil,5.8314496479228976e-5,4.61250341064851e-5,1.0443953058571407e-4
SAU,faba bean,salmon_aquaculture_meat,xpul,1.5224476703640773e-4,2.4681582014677487e-5,1.769263490510852e-4
SAU,guar protein,salmon_aquaculture_meat,xpul,2.0664535929815442e-4,3.882375816097923e-5,2.454691174591337e-4
SAU,pea other,salmon_aquaculture_meat,xpul,1.2014265075474094e-4,1.6335476801730394e-5,1.3647812755647134e-4
SAU,pea protein,salmon_aquaculture_meat,xpul,6.727988442265492e-5,5.700241424547574e-6,7.29801258472025e-5
SDN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SDN,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613704e-23,6.676396430983314e-11
SDN,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SDN,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SDN,wheat,salmon_aquaculture_meat,whea,7.009880040418303e-9,1.9793939778850006e-9,8.989274018303303e-9
SDN,wheat gluten,salmon_aquaculture_meat,whea,1.067549718665103e-8,7.076647404301521e-9,1.7752144590952552e-8
SDN,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.5205844039293677e-8,3.8103664207654724e-7,4.062424861158409e-7
SDN,oil of linseed,salmon_aquaculture_meat,xoil,8.654107317212473e-9,2.3173957899259604e-23,8.654107317212496e-9
SDN,oil of rapeseed,salmon_aquaculture_meat,xoil,1.2248890356669964e-7,4.61277183713508e-5,4.6250207274917505e-5
SDN,faba bean,salmon_aquaculture_meat,xpul,5.073139272945456e-7,2.46853277053329e-5,2.5192641632627447e-5
SDN,guar protein,salmon_aquaculture_meat,xpul,6.885889795980259e-7,3.883175582950278e-5,3.952034480910081e-5
SDN,pea other,salmon_aquaculture_meat,xpul,4.003424299988523e-7,1.6337433084463212e-5,1.6737775514462065e-5
SDN,pea protein,salmon_aquaculture_meat,xpul,2.2419176079935725e-7,5.700623683903002e-6,5.924815444702359e-6
SEN,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
SEN,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
SEN,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SEN,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SEN,wheat,salmon_aquaculture_meat,whea,0,0,0
SEN,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SEN,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.76518482484887e-9,3.8103665100829754e-7,3.828018358331464e-7
SEN,oil of linseed,salmon_aquaculture_meat,xoil,6.060538534295037e-10,2.3173958085764858e-23,6.060538534295269e-10
SEN,oil of rapeseed,salmon_aquaculture_meat,xoil,8.577993002386825e-9,4.612772362580185e-5,4.613630161880424e-5
SEN,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
SEN,guar protein,salmon_aquaculture_meat,xpul,0,3.883178256864031e-5,3.883178256864031e-5
SEN,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
SEN,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
SGP,oil of coconuts,salmon_aquaculture_meat,cnut,0.003175092063065646,-9.81083583601047e-22,0.003175092063065646
SGP,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SGP,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SGP,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SGP,wheat,salmon_aquaculture_meat,whea,0,0,0
SGP,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SGP,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SGP,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SGP,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SGP,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SGP,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SGP,pea other,salmon_aquaculture_meat,xpul,0,0,0
SGP,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SHN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SHN,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SHN,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SHN,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SHN,wheat,salmon_aquaculture_meat,whea,0,0,0
SHN,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SHN,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SHN,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SHN,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SHN,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SHN,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SHN,pea other,salmon_aquaculture_meat,xpul,0,0,0
SHN,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SJM,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SJM,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SJM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SJM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SJM,wheat,salmon_aquaculture_meat,whea,0,0,0
SJM,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SJM,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SJM,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SJM,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SJM,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SJM,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SJM,pea other,salmon_aquaculture_meat,xpul,0,0,0
SJM,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SLB,oil of coconuts,salmon_aquaculture_meat,cnut,8.925347420684074e-6,-9.84199751909975e-22,8.925347420684073e-6
SLB,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SLB,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SLB,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SLB,wheat,salmon_aquaculture_meat,whea,0,0,0
SLB,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SLB,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SLB,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SLB,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SLB,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
SLB,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
SLB,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
SLB,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
SLE,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384984e-22,8.925115230798858e-6
SLE,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.785955534613704e-23,6.676396430983315e-11
SLE,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,1.6339447945977574e-8,1.6347267342892668e-8
SLE,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861107e-10,1.2363376968361379e-6,1.2367880452272165e-6
SLE,wheat,salmon_aquaculture_meat,whea,0,0,0
SLE,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SLE,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.8103665168089755e-7,3.8103665168089755e-7
SLE,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
SLE,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
SLE,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
SLE,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
SLE,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
SLE,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
SLV,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798793e-6,-9.841997521384984e-22,8.925115230798792e-6
SLV,maize gluten,salmon_aquaculture_meat,maiz,6.330267338010601e-6,-4.7859252385552296e-23,6.330267338010601e-6
SLV,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977574e-8,1.6347267342892668e-8
SLV,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.2363376968361379e-6,1.2367880452272165e-6
SLV,wheat,salmon_aquaculture_meat,whea,0,0,0
SLV,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SLV,cake of sunflower seed,salmon_aquaculture_meat,xoil,3.6668185384341177e-7,3.8103651196167184e-7,7.477183658050836e-7
SLV,oil of linseed,salmon_aquaculture_meat,xoil,1.2589557046724577e-7,2.3173955182310847e-23,1.258955704672458e-7
SLV,oil of rapeseed,salmon_aquaculture_meat,xoil,1.7819065358440945e-6,4.6127641826192224e-5,4.790954836203632e-5
SLV,faba bean,salmon_aquaculture_meat,xpul,5.733445615985044e-6,2.4685198696494088e-5,3.0418644312479132e-5
SLV,guar protein,salmon_aquaculture_meat,xpul,7.782138935838286e-6,3.8831480374313246e-5,4.661361931015153e-5
SLV,pea other,salmon_aquaculture_meat,xpul,4.524499381301328e-6,1.633736570629802e-5,2.086186508759935e-5
SLV,pea protein,salmon_aquaculture_meat,xpul,2.5337196535287442e-6,5.700610518150648e-6,8.234330171679391e-6
SMR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SMR,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SMR,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SMR,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SMR,wheat,salmon_aquaculture_meat,whea,0,0,0
SMR,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SMR,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SMR,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SMR,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SMR,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SMR,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SMR,pea other,salmon_aquaculture_meat,xpul,0,0,0
SMR,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SOM,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798861e-6,-9.841997521384984e-22,8.92511523079886e-6
SOM,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-4.7859555346137045e-23,6.676396430983315e-11
SOM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SOM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SOM,wheat,salmon_aquaculture_meat,whea,5.387602305774526e-9,1.9793939810961273e-9,7.366996286870653e-9
SOM,wheat gluten,salmon_aquaculture_meat,whea,8.20489550840565e-9,7.076647421785098e-9,1.5281542930190748e-8
SOM,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.3475418863277219e-5,3.81031517052414e-7,1.3856450380329633e-5
SOM,oil of linseed,salmon_aquaculture_meat,xoil,4.626614399636596e-6,2.317385088284128e-23,4.626614399636596e-6
SOM,oil of rapeseed,salmon_aquaculture_meat,xoil,6.548438842562566e-5,4.6124703375688125e-5,1.1160909180131379e-4
SOM,faba bean,salmon_aquaculture_meat,xpul,3.2864817411941776e-8,2.4685339417270597e-5,2.471820423468254e-5
SOM,guar protein,salmon_aquaculture_meat,xpul,4.460818019928967e-8,3.883178083642516e-5,3.8876389016624454e-5
SOM,pea other,salmon_aquaculture_meat,xpul,2.5934988487959114e-8,1.6337439201322185e-5,1.6363374189810145e-5
SOM,pea protein,salmon_aquaculture_meat,xpul,1.45235935532571e-8,5.70062487914259e-6,5.715148472695847e-6
SPM,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SPM,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SPM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SPM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SPM,wheat,salmon_aquaculture_meat,whea,0,0,0
SPM,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SPM,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SPM,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SPM,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SPM,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SPM,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SPM,pea other,salmon_aquaculture_meat,xpul,0,0,0
SPM,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SRB,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SRB,maize gluten,salmon_aquaculture_meat,maiz,1.031296173814876e-6,-4.785950599195602e-23,1.031296173814876e-6
SRB,oil of soya bean,salmon_aquaculture_meat,soyb,8.215356598842065e-7,1.633943452266619e-8,8.378750944068727e-7
SRB,soy protein concentrate,salmon_aquaculture_meat,soyb,4.731531941145602e-5,1.236279199679868e-6,4.855159861113589e-5
SRB,wheat,salmon_aquaculture_meat,whea,3.906480923191303e-6,1.979386259295447e-9,3.9084603094505985e-6
SRB,wheat gluten,salmon_aquaculture_meat,whea,5.949263876810377e-6,7.07660537900503e-9,5.956340482189382e-6
SRB,cake of sunflower seed,salmon_aquaculture_meat,xoil,7.064151675872455e-7,3.810363825108274e-7,1.0874515500980728e-6
SRB,oil of linseed,salmon_aquaculture_meat,xoil,2.4253870099634113e-7,2.3173952479227827e-23,2.4253870099634113e-7
SRB,oil of rapeseed,salmon_aquaculture_meat,xoil,3.4328554602559056e-6,4.612756567167587e-5,4.9560421131931776e-5
SRB,faba bean,salmon_aquaculture_meat,xpul,4.389657673073199e-8,2.468533914494786e-5,2.4729235721678593e-5
SRB,guar protein,salmon_aquaculture_meat,xpul,5.958184341608193e-8,3.883178025497113e-5,3.889136209838721e-5
SRB,pea other,salmon_aquaculture_meat,xpul,3.4640606637256945e-8,1.6337439059094677e-5,1.6372079665731933e-5
SRB,pea protein,salmon_aquaculture_meat,xpul,1.9398739716863892e-8,5.70062485135121e-6,5.720023591068074e-6
SSD,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SSD,maize gluten,salmon_aquaculture_meat,maiz,1.59544068003576e-8,-4.7859554585761524e-23,1.5954406800357553e-8
SSD,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SSD,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SSD,wheat,salmon_aquaculture_meat,whea,0,0,0
SSD,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SSD,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.0636254072567194e-8,3.8103664381772844e-7,4.0167289789029563e-7
SSD,oil of linseed,salmon_aquaculture_meat,xoil,7.085196476295578e-9,2.3173957935617474e-23,7.085196476295601e-9
SSD,oil of rapeseed,salmon_aquaculture_meat,xoil,1.002827808952605e-7,4.6127719395668694e-5,4.6228002176563954e-5
SSD,faba bean,salmon_aquaculture_meat,xpul,1.9934175119236707e-8,2.4685339736467903e-5,2.470527391158714e-5
SSD,guar protein,salmon_aquaculture_meat,xpul,2.7057119006539727e-8,3.8831781517964155e-5,3.885883863697069e-5
SSD,pea other,salmon_aquaculture_meat,xpul,1.5730883143337052e-8,1.6337439368031144e-5,1.635317025117448e-5
SSD,pea protein,salmon_aquaculture_meat,xpul,8.809294560268746e-9,5.700624911717666e-6,5.709434206277935e-6
STP,oil of coconuts,salmon_aquaculture_meat,cnut,8.925264477321518e-6,-9.841997519916087e-22,8.925264477321516e-6
STP,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137033e-23,6.676396430983314e-11
STP,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
STP,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
STP,wheat,salmon_aquaculture_meat,whea,0,0,0
STP,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
STP,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
STP,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
STP,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
STP,faba bean,salmon_aquaculture_meat,xpul,0,0,0
STP,guar protein,salmon_aquaculture_meat,xpul,0,0,0
STP,pea other,salmon_aquaculture_meat,xpul,0,0,0
STP,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SUR,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-9.841997521384983e-22,8.925115230798858e-6
SUR,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.7859555346137045e-23,6.676396430983314e-11
SUR,oil of soya bean,salmon_aquaculture_meat,soyb,7.81939691509254e-12,1.6339447945977577e-8,1.634726734289267e-8
SUR,soy protein concentrate,salmon_aquaculture_meat,soyb,4.50348391078611e-10,1.2363376968361379e-6,1.2367880452272165e-6
SUR,wheat,salmon_aquaculture_meat,whea,0,0,0
SUR,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SUR,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.8103665168089766e-7,3.8103665168089766e-7
SUR,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
SUR,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148515e-5,4.612772402148515e-5
SUR,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
SUR,guar protein,salmon_aquaculture_meat,xpul,0,3.883178256864031e-5,3.883178256864031e-5
SUR,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
SUR,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
SVK,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SVK,maize gluten,salmon_aquaculture_meat,maiz,1.0291270999162633e-5,-4.785906281367834e-23,1.0291270999162633e-5
SVK,oil of soya bean,salmon_aquaculture_meat,soyb,1.9480402337681416e-10,1.6339447942922353e-8,1.6534251966299168e-8
SVK,soy protein concentrate,salmon_aquaculture_meat,soyb,1.121949422135839e-8,1.236337683521837e-6,1.2475571777431955e-6
SVK,wheat,salmon_aquaculture_meat,whea,2.9691272562277988e-6,1.9793881146876633e-9,2.9711066443424865e-6
SVK,wheat gluten,salmon_aquaculture_meat,whea,4.5217478028022425e-6,7.076615481033058e-9,4.528824418283276e-6
SVK,cake of sunflower seed,salmon_aquaculture_meat,xoil,5.7345953590582936e-6,3.8103446658988324e-7,6.115629825648177e-6
SVK,oil of linseed,salmon_aquaculture_meat,xoil,1.968900687503808e-6,2.3173912472587488e-23,1.968900687503808e-6
SVK,oil of rapeseed,salmon_aquaculture_meat,xoil,2.7867517423130816e-5,4.612643855633228e-5,7.399395597946309e-5
SVK,faba bean,salmon_aquaculture_meat,xpul,4.741456871620095e-8,2.4685339058105036e-5,2.4732753626821236e-5
SVK,guar protein,salmon_aquaculture_meat,xpul,6.43568956690859e-8,3.8831780069547336e-5,3.889613696521642e-5
SVK,pea other,salmon_aquaculture_meat,xpul,3.741679980760808e-8,1.6337439013738783e-5,1.6374855813546392e-5
SVK,pea protein,salmon_aquaculture_meat,xpul,2.0953407892260526e-8,5.70062484248863e-6,5.7215782503808905e-6
SVN,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SVN,maize gluten,salmon_aquaculture_meat,maiz,6.167132052442403e-10,-4.7859555319816716e-23,6.167132052441924e-10
SVN,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977577e-8,1.634726734289267e-8
SVN,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,1.2363376968361379e-6,1.2367880452272165e-6
SVN,wheat,salmon_aquaculture_meat,whea,5.612585955305769e-6,1.9793828822413967e-9,5.614565338188011e-6
SVN,wheat gluten,salmon_aquaculture_meat,whea,8.547527950582211e-6,7.07658699200612e-9,8.554604537574217e-6
SVN,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.2193458203894263e-5,3.810281951598944e-7,2.2574486399054156e-5
SVN,oil of linseed,salmon_aquaculture_meat,xoil,7.619842792693587e-6,2.3173781517891918e-23,7.619842792693587e-6
SVN,oil of rapeseed,salmon_aquaculture_meat,xoil,1.0785008260427849e-4,4.612274914263908e-5,1.5397283174691757e-4
SVN,faba bean,salmon_aquaculture_meat,xpul,0,2.46853402285498e-5,2.46853402285498e-5
SVN,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
SVN,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033493e-5,1.6337439625033493e-5
SVN,pea protein,salmon_aquaculture_meat,xpul,0,5.70062496193615e-6,5.70062496193615e-6
SWE,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SWE,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SWE,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SWE,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SWE,wheat,salmon_aquaculture_meat,whea,0.006756567021021243,1.9660200835939796e-9,0.006756568987041326
SWE,wheat gluten,salmon_aquaculture_meat,whea,0.010289721337375012,7.0038307492777746e-9,0.010289728341205761
SWE,cake of sunflower seed,salmon_aquaculture_meat,xoil,0.006972512710429289,3.783798687839131e-7,0.006972891090298073
SWE,oil of linseed,salmon_aquaculture_meat,xoil,0.0023939239317920485,2.3118481406920044e-23,0.0023939239317920485
SWE,oil of rapeseed,salmon_aquaculture_meat,xoil,0.03388323103459515,4.456476769136512e-5,0.03392779580228652
SWE,faba bean,salmon_aquaculture_meat,xpul,0.005921102289302721,2.4539175804010316e-5,0.0059456414651067315
SWE,guar protein,salmon_aquaculture_meat,xpul,0.008036849698232859,3.851969736862169e-5,0.008075369395601481
SWE,pea other,salmon_aquaculture_meat,xpul,0.004672587033856314,1.626110151647515e-5,0.004688848135372789
SWE,pea protein,salmon_aquaculture_meat,xpul,0.0026166487389595356,5.685708428818219e-6,0.002622334447388354
SWZ,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SWZ,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-4.785955534613704e-23,6.676396430983314e-11
SWZ,oil of soya bean,salmon_aquaculture_meat,soyb,0.0638744426455338,1.5295774815412146e-8,0.06387445794130861
SWZ,soy protein concentrate,salmon_aquaculture_meat,soyb,1.05,0,1.05
SWZ,wheat,salmon_aquaculture_meat,whea,1.1637427283578376e-5,1.9793709567066702e-9,1.1639406654535083e-5
SWZ,wheat gluten,salmon_aquaculture_meat,whea,1.7722888481595656e-5,7.076522061214142e-9,1.772996500365687e-5
SWZ,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,3.8103665168089766e-7,3.8103665168089766e-7
SWZ,oil of linseed,salmon_aquaculture_meat,xoil,0,2.3173958099809523e-23,2.3173958099809523e-23
SWZ,oil of rapeseed,salmon_aquaculture_meat,xoil,0,4.612772402148514e-5,4.612772402148514e-5
SWZ,faba bean,salmon_aquaculture_meat,xpul,0,2.4685340228549796e-5,2.4685340228549796e-5
SWZ,guar protein,salmon_aquaculture_meat,xpul,0,3.8831782568640316e-5,3.8831782568640316e-5
SWZ,pea other,salmon_aquaculture_meat,xpul,0,1.6337439625033496e-5,1.6337439625033496e-5
SWZ,pea protein,salmon_aquaculture_meat,xpul,0,5.7006249619361505e-6,5.7006249619361505e-6
SXM,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SXM,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SXM,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SXM,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SXM,wheat,salmon_aquaculture_meat,whea,0,0,0
SXM,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SXM,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SXM,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SXM,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SXM,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SXM,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SXM,pea other,salmon_aquaculture_meat,xpul,0,0,0
SXM,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SYC,oil of coconuts,salmon_aquaculture_meat,cnut,8.927431951950068e-6,-9.841997498583618e-22,8.927431951950067e-6
SYC,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
SYC,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
SYC,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
SYC,wheat,salmon_aquaculture_meat,whea,0,0,0
SYC,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
SYC,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
SYC,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
SYC,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
SYC,faba bean,salmon_aquaculture_meat,xpul,0,0,0
SYC,guar protein,salmon_aquaculture_meat,xpul,0,0,0
SYC,pea other,salmon_aquaculture_meat,xpul,0,0,0
SYC,pea protein,salmon_aquaculture_meat,xpul,0,0,0
SYR,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
SYR,maize gluten,salmon_aquaculture_meat,maiz,2.6272625943631716e-7,-4.785954277537038e-23,2.627262594363171e-7
SYR,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,1.6339447945977574e-8,1.6347267342892668e-8
SYR,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,1.2363376968361379e-6,1.2367880452272165e-6
SYR,wheat,salmon_aquaculture_meat,whea,8.84361782577425e-8,1.9793938167102748e-9,9.041557207445277e-8
SYR,wheat gluten,salmon_aquaculture_meat,whea,1.346813592736405e-7,7.076646526755749e-9,1.4175800580039625e-7
SYR,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.990400766192456e-6,3.8103475015529914e-7,5.371435516347756e-6
SYR,oil of linseed,salmon_aquaculture_meat,xoil,1.7133908993169778e-6,2.3173918393760616e-23,1.7133908993169778e-6
SYR,oil of rapeseed,salmon_aquaculture_meat,xoil,2.4251071190332602e-5,4.612660537476605e-5,7.037767656509864e-5
