iso3c_producing,diet,fcr_type,source_ingredient,FAOSTAT_name,FAO_code,total_crop_demand_ms,total_crop_demand_ge,total_crop_demand_econ,GAEZ_category,SPAM_super,tonnes_producing_crop,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ
MNG,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,5.43762064631908e-5,5.43762064631908e-5,5.43762064631908e-5,Pulses,opul,1438.3587236112216,3.780434294351199e-8,3.780434294351199e-8,3.780434294351199e-8
MNG,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,3.11844268391311e-5,3.86980080331073e-5,6.67961077474896e-5,Pulses,opul,1438.3587236112216,2.1680562941098438e-8,2.690428152439607e-8,4.6439116091838105e-8
MNG,plant-dominant,efficient,sunflower meal,Sunflower seed,267,0.014234346163552,0.00762998718082466,0.00590421068601013,Sunflower,sunf,169.15891933441162,8.414777192689443e-5,4.510543819295084e-5,3.490333651480741e-5
MNG,plant-dominant,efficient,wheat,Wheat,15,0.0018551039284274,0.0018551039284274,0.0018551039284274,Wheat,whea,450957.9266591966,4.113696242508587e-9,4.113696242508587e-9,4.113696242508587e-9
MNG,plant-dominant,efficient,wheat gluten,Wheat,15,0.00279692592285978,0.00311636320406051,0.00714489284137494,Wheat,whea,450957.9266591966,6.2021881810129635e-9,6.910540917081264e-9,1.5843812513300304e-8
MNG,plant-dominant,regular,canola oil,Rape or colza seed,270,0.00228164122754489,0.00359574840251272,0.00382355461603746,Rapeseed,rape,11255.54441015336,2.0271264937542032e-7,3.1946463640346716e-7,3.397041028587051e-7
MNG,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.00177725885348311,0.00361425945379052,0.00640491378062207,CropsNES,cnut,27035.143780241575,6.573883490059356e-8,1.3368745079254852e-7,2.3691066090438373e-7
MNG,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,8.13435776052314e-5,8.13435776052314e-5,8.13435776052314e-5,Pulses,opul,1438.3587236112216,5.655305333081707e-8,5.655305333081707e-8,5.655305333081707e-8
MNG,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,9.71603843618041e-5,1.03523278555976e-4,4.35546550587398e-5,Pulses,opul,1438.3587236112216,6.754948036736479e-8,7.197319893612133e-8,3.028080154399113e-8
MNG,plant-dominant,regular,linseed oil,Linseed,333,0.0236644709157721,0.0381789863102977,0.0346658714383586,CropsNES,ooil,27035.143780241575,8.753225471309346e-7,1.4121983822479436e-6,1.2822521574194062e-6
MNG,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,6.64571712461041e-5,6.64571712461041e-5,6.64571712461041e-5,Pulses,opul,1438.3587236112216,4.620347494347801e-8,4.620347494347801e-8,4.620347494347801e-8
MNG,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,3.81127873652356e-5,4.72956889421892e-5,8.16364483637363e-5,Pulses,opul,1438.3587236112216,2.6497414545898234e-8,3.28817061876234e-8,5.675666787682519e-8
MNG,plant-dominant,regular,sunflower meal,Sunflower seed,267,0.0185046500126176,0.00991898333507206,0.00767547389181316,Sunflower,sunf,169.15891933441162,1.0939210350496274e-4,5.86370696508361e-5,4.5374337469249576e-5
MNG,plant-dominant,regular,wheat,Wheat,15,0.00241163510695563,0.00241163510695563,0.00241163510695563,Wheat,whea,450957.9266591966,5.347805115261185e-9,5.347805115261185e-9,5.347805115261185e-9
MNG,plant-dominant,regular,wheat gluten,Wheat,15,0.00363600369971771,0.00405127216527866,0.00928836069378742,Wheat,whea,450957.9266591966,8.062844635316844e-9,8.983703192205637e-9,2.0596956267290393e-8
MOZ,fish-dominant,efficient,corn gluten meal,Maize (corn),56,3.91232953177108e-4,4.9257220928669e-4,2.07035002639515e-4,Maize,maiz,1860958.9496407656,2.1023190933503962e-10,2.6468730510244454e-10,1.1125178375346779e-10
MOZ,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,2.06009119891607,2.06009119891607,2.06009119891607,Pulses,opul,413671.5767750545,4.9800163090158416e-6,4.9800163090158416e-6,4.9800163090158416e-6
MOZ,fish-dominant,efficient,soybean meal,Soya beans,236,0.00803670060861753,0.00607527306978393,0.00678357854530473,Soybean,soyb,183.81504821777344,4.372166852790046e-5,3.305101039707205e-5,3.690436996903507e-5
MOZ,fish-dominant,efficient,wheat,Wheat,15,7.24387227719278e-5,7.24387227719278e-5,7.24387227719278e-5,Wheat,whea,16351.360023412852,4.430134415009254e-9,4.430134415009254e-9,4.430134415009254e-9
MOZ,fish-dominant,efficient,wheat gluten,Wheat,15,1.34529056576437e-4,1.49893637999222e-4,3.43661476849954e-4,Wheat,whea,16351.360023412852,8.227392485017164e-9,9.167044073679215e-9,2.1017302313561624e-8
MOZ,fish-dominant,regular,corn gluten meal,Maize (corn),56,5.08602839130241e-4,6.40343872072697e-4,2.6914550343137e-4,Maize,maiz,1860958.9496407656,2.7330148213555184e-10,3.4409349663317786e-10,1.4462731887950838e-10
MOZ,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,2.47732952971901,2.47732952971901,2.47732952971901,Pulses,opul,413671.5767750545,5.988638496828916e-6,5.988638496828916e-6,5.988638496828916e-6
MOZ,fish-dominant,regular,soybean meal,Soya beans,236,0.0104477107912028,0.00789785499071912,0.00881865210889615,Soybean,soyb,183.81504821777344,5.6838169086270654e-5,4.296631351619373e-5,4.797568095974559e-5
MOZ,fish-dominant,regular,wheat,Wheat,15,9.41703396035062e-5,9.41703396035062e-5,9.41703396035062e-5,Wheat,whea,16351.360023412852,5.759174739512035e-9,5.759174739512035e-9,5.759174739512035e-9
MOZ,fish-dominant,regular,wheat gluten,Wheat,15,1.74887773549369e-4,1.94861729398989e-4,4.4675991990494e-4,Wheat,whea,16351.360023412852,1.0695610230522369e-8,1.1917157295783002e-8,2.7322493007630102e-8
MOZ,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.0823467768578898,0.167461603111173,0.296762626813338,CropsNES,cnut,940007.1733216624,8.760228559416689e-8,1.7814928211603029e-7,3.1570251295496057e-7
MOZ,plant-dominant,efficient,corn gluten meal,Maize (corn),56,6.84657668059939e-5,8.62001366251708e-5,3.62311254619152e-5,Maize,maiz,1860958.9496407656,3.679058413363193e-11,4.632027839292781e-11,1.9469062156856905e-11
MOZ,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,3.70816415804892,3.70816415804892,3.70816415804892,Pulses,opul,413671.5767750545,8.9640293562285e-6,8.9640293562285e-6,8.9640293562285e-6
MOZ,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,4.42919607766954,4.7192577750637,1.9855016899898,Pulses,opul,413671.5767750545,1.0707035064384033e-5,1.1408223431386316e-5,4.7997053736894085e-6
MOZ,plant-dominant,efficient,linseed oil,Linseed,333,1.09645981064718,1.76896936548832,1.60619415361148,CropsNES,ooil,940007.1733216624,1.166437705759912e-6,1.8818679428130215e-6,1.708704145241511e-6
MOZ,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,3.02954588075892,3.02954588075892,3.02954588075892,Pulses,opul,413671.5767750545,7.3235533956115155e-6,7.3235533956115155e-6,7.3235533956115155e-6
MOZ,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,1.73742631233885,2.15604210841075,3.72151509344666,Pulses,opul,413671.5767750545,4.200013754591663e-6,5.211965794747262e-6,8.996303595376915e-6
MOZ,plant-dominant,efficient,soy oil,Soya beans,236,1.92247205597584e-4,3.25825365517922e-4,3.17917787510688e-4,Soybean,soyb,183.81504821777344,1.0458730526230945e-6,1.772571770793776e-6,1.7295525616272579e-6
MOZ,plant-dominant,efficient,soy protein concentrate,Soya beans,236,0.0121576382232585,0.0104823910548444,0.010672789714657,Soybean,soyb,183.81504821777344,6.614060350953874e-5,5.702683842524944e-5,5.806265492481604e-5
MOZ,plant-dominant,efficient,sunflower meal,Sunflower seed,267,1.26838253167001,0.679886687159867,0.526107599983077,Sunflower,sunf,15073.275294465944,8.414777192689424e-5,4.5105438192950874e-5,3.490333651480737e-5
MOZ,plant-dominant,efficient,wheat,Wheat,15,6.72645282882187e-5,6.72645282882187e-5,6.72645282882187e-5,Wheat,whea,16351.360023412852,4.1136962425085945e-9,4.1136962425085945e-9,4.1136962425085945e-9
MOZ,plant-dominant,efficient,wheat gluten,Wheat,15,1.01414211880699e-4,1.12996742491721e-4,2.59067882548427e-4,Wheat,whea,16351.360023412852,6.20218818101296e-9,6.910540917081242e-9,1.584381251330031e-8
MOZ,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.0933182985758897,0.189773449252231,0.336301971635446,CropsNES,cnut,940007.1733216624,9.927402813973738e-8,2.0188510751639994e-7,3.5776532475499137e-7
MOZ,plant-dominant,regular,corn gluten meal,Maize (corn),56,8.90054968477921e-5,1.12060177612722e-4,4.71004631004897e-5,Maize,maiz,1860958.9496407656,4.782775937372153e-11,6.021636191080614e-11,2.530978080391394e-11
MOZ,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,4.45919315349421,4.45919315349421,4.45919315349421,Pulses,opul,413671.5767750545,1.0779549294292031e-5,1.0779549294292031e-5,1.0779549294292031e-5
MOZ,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,5.32625848889587,5.67506751675495,2.38763311571194,Pulses,opul,413671.5767750545,1.2875572768182165e-5,1.3718775558614042e-5,5.771808482288553e-6
MOZ,plant-dominant,regular,linseed oil,Linseed,333,1.24254728467412,2.00465904943825,1.82019638553957,CropsNES,ooil,940007.1733216624,1.3218487262000191e-6,2.1325997357599666e-6,1.9363643567821097e-6
MOZ,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,3.64313166135148,3.64313166135148,3.64313166135148,Pulses,opul,413671.5767750545,8.80682131886604e-6,8.80682131886604e-6,8.80682131886604e-6
MOZ,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,2.0893140612088,2.59271375232995,4.47524810607476,Pulses,opul,413671.5767750545,5.050658973229198e-6,6.2675656194281165e-6,1.0818360161370964e-5
MOZ,plant-dominant,regular,soy oil,Soya beans,236,2.49921367276859e-4,4.23572975173298e-4,4.13293123763895e-4,Soybean,soyb,183.81504821777344,1.3596349684100216e-6,2.304343302031906e-6,2.2484183301154385e-6
MOZ,plant-dominant,regular,soy protein concentrate,Soya beans,236,0.0158049296902361,0.0136271083712977,0.0138746266290542,Soybean,soyb,183.81504821777344,8.598278456240065e-5,7.413488995282415e-5,7.548145140226139e-5
MOZ,plant-dominant,regular,sunflower meal,Sunflower seed,267,1.64889729117101,0.883852693307827,0.683939879978001,Sunflower,sunf,15073.275294465944,1.0939210350496233e-4,5.8637069650836125e-5,4.537433746924964e-5
MOZ,plant-dominant,regular,wheat,Wheat,15,8.74438867746843e-5,8.74438867746843e-5,8.74438867746843e-5,Wheat,whea,16351.360023412852,5.347805115261173e-9,5.347805115261173e-9,5.347805115261173e-9
MOZ,plant-dominant,regular,wheat gluten,Wheat,15,1.31838475444909e-4,1.46895765239238e-4,3.36788247312955e-4,Wheat,whea,16351.360023412852,8.062844635316868e-9,8.983703192205657e-9,2.0596956267290397e-8
MRT,fish-dominant,efficient,corn gluten meal,Maize (corn),56,4.54907589769006e-6,5.72740191474529e-6,2.40730729054733e-6,Maize,maiz,21638.370274420828,2.1023190933503983e-10,2.6468730510244444e-10,1.1125178375346772e-10
MRT,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.309859612456603,0.309859612456603,0.309859612456603,Pulses,opul,53926.08879746497,5.74600567863118e-6,5.74600567863118e-6,5.74600567863118e-6
MRT,fish-dominant,efficient,wheat,Wheat,15,2.95717771619858e-5,2.95717771619858e-5,2.95717771619858e-5,Wheat,whea,6675.142194737215,4.430134415009263e-9,4.430134415009263e-9,4.430134415009263e-9
MRT,fish-dominant,efficient,wheat gluten,Wheat,15,5.49190147294021e-5,6.1191322697232e-5,1.40293481492803e-4,Wheat,whea,6675.142194737215,8.227392485017187e-9,9.167044073679238e-9,2.1017302313561584e-8
MRT,fish-dominant,regular,corn gluten meal,Maize (corn),56,5.91379866699708e-6,7.44562248916888e-6,3.12949947771153e-6,Maize,maiz,21638.370274420828,2.7330148213555184e-10,3.440934966331779e-10,1.446273188795081e-10
MRT,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.371831534947923,0.371831534947923,0.371831534947923,Pulses,opul,53926.08879746497,6.8952068143574056e-6,6.8952068143574056e-6,6.8952068143574056e-6
MRT,fish-dominant,regular,wheat,Wheat,15,3.84433103105815e-5,3.84433103105815e-5,3.84433103105815e-5,Wheat,whea,6675.142194737215,5.759174739512036e-9,5.759174739512036e-9,5.759174739512036e-9
MRT,fish-dominant,regular,wheat gluten,Wheat,15,7.13947191482228e-5,7.95487195064015e-5,1.82381525940644e-4,Wheat,whea,6675.142194737215,1.0695610230522354e-8,1.1917157295782992e-8,2.7322493007630073e-8
MRT,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.00134761180391022,0.00274052296477616,0.00485654489602213,CropsNES,cnut,33296.43740687185,4.0473152951555546e-8,8.230679250419024e-8,1.4585779363349594e-7
MRT,plant-dominant,efficient,corn gluten meal,Maize (corn),56,7.9608828209576e-7,1.00229533508043e-6,4.21278775845784e-7,Maize,maiz,21638.370274420828,3.679058413363194e-11,4.6320278392927975e-11,1.9469062156856912e-11
MRT,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,0.557747302421885,0.557747302421885,0.557747302421885,Pulses,opul,53926.08879746497,1.0342810221536117e-5,1.0342810221536117e-5,1.0342810221536117e-5
MRT,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,0.666198166781696,0.709826529055341,0.298640557522829,Pulses,opul,53926.08879746497,1.235391220905703e-5,1.3162952197799845e-5,5.537960645439353e-6
MRT,plant-dominant,efficient,linseed oil,Linseed,333,0.0179436553526712,0.0289493297570301,0.0262854999718308,CropsNES,ooil,33296.43740687185,5.389061638458628e-7,8.694422590404649e-7,7.894388114449113e-7
MRT,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,0.455675900671474,0.455675900671474,0.455675900671474,Pulses,opul,53926.08879746497,8.450008350928188e-6,8.450008350928188e-6,8.450008350928188e-6
MRT,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,0.261327383999544,0.324291649080284,0.559755425009105,Pulses,opul,53926.08879746497,4.84602888559255e-6,6.01363192309858e-6,1.0380048646053833e-5
MRT,plant-dominant,efficient,wheat,Wheat,15,2.74595073647011e-5,2.74595073647011e-5,2.74595073647011e-5,Wheat,whea,6675.142194737215,4.113696242508602e-9,4.113696242508602e-9,4.113696242508602e-9
MRT,plant-dominant,efficient,wheat gluten,Wheat,15,4.14004880267801e-5,4.61288432640672e-5,1.05759701433036e-4,Wheat,whea,6675.142194737215,6.202188181012965e-9,6.910540917081271e-9,1.5843812513300255e-8
MRT,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.00168966909479284,0.00343613564656844,0.006089256412323,CropsNES,cnut,33296.43740687185,5.074624273298738e-8,1.031982973006979e-7,1.8288011831158473e-7
MRT,plant-dominant,regular,corn gluten meal,Maize (corn),56,1.03491476672449e-6,1.30298393560455e-6,5.47662408599519e-7,Maize,maiz,21638.370274420828,4.782775937372162e-11,6.021636191080595e-11,2.5309780803913974e-11
MRT,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,0.669296762906261,0.669296762906261,0.669296762906261,Pulses,opul,53926.08879746497,1.2411372265843321e-5,1.2411372265843321e-5,1.2411372265843321e-5
MRT,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,0.799437800138035,0.851791834866409,0.358368669027395,Pulses,opul,53926.08879746497,1.4824694650868432e-5,1.5795542637359807e-5,6.645552774527228e-6
MRT,plant-dominant,regular,linseed oil,Linseed,333,0.0224982000076355,0.0362973874698111,0.0329574116334612,CropsNES,ooil,33296.43740687185,6.756939108143813e-7,1.090128262860936e-6,9.898179565198563e-7
MRT,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,0.546811080805769,0.546811080805769,0.546811080805769,Pulses,opul,53926.08879746497,1.014001002111383e-5,1.014001002111383e-5,1.014001002111383e-5
MRT,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,0.313592860799453,0.389149978896341,0.671706510010926,Pulses,opul,53926.08879746497,5.8152346627110625e-6,7.216358307718299e-6,1.2456058375264599e-5
MRT,plant-dominant,regular,wheat,Wheat,15,3.56973595741114e-5,3.56973595741114e-5,3.56973595741114e-5,Wheat,whea,6675.142194737215,5.347805115261177e-9,5.347805115261177e-9,5.347805115261177e-9
MRT,plant-dominant,regular,wheat gluten,Wheat,15,5.38206344348141e-5,5.99674962432873e-5,1.37487611862947e-4,Wheat,whea,6675.142194737215,8.062844635316851e-9,8.983703192205643e-9,2.059695626729036e-8
MWI,fish-dominant,efficient,corn gluten meal,Maize (corn),56,8.19582725869958e-4,0.00103187543558535,4.33711706633705e-4,Maize,maiz,3878990.051108956,2.112876586614728e-10,2.660165202770627e-10,1.1181047151943895e-10
MWI,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,7.47233906435668,7.47233906435668,7.47233906435668,Pulses,opul,794470.2857409604,9.40543554424773e-6,9.40543554424773e-6,9.40543554424773e-6
MWI,fish-dominant,efficient,soybean meal,Soya beans,236,8.83279781499209,6.67707574408433,7.4555443422325,Soybean,soyb,201992.63710302112,4.372831575285167e-5,3.305603530825165e-5,3.690998072583206e-5
MWI,fish-dominant,efficient,wheat,Wheat,15,5.02775440419416e-7,5.02775440419416e-7,5.02775440419416e-7,Wheat,whea,113.48988389968872,4.430134415009257e-9,4.430134415009257e-9,4.430134415009257e-9
MWI,fish-dominant,efficient,wheat gluten,Wheat,15,9.33725817921773e-7,1.04036676762519e-6,2.38525119945077e-6,Wheat,whea,113.48988389968872,8.227392485017196e-9,9.167044073679271e-9,2.1017302313561644e-8
MWI,fish-dominant,regular,corn gluten meal,Maize (corn),56,0.00106545754363095,0.00134143806626096,5.63825218623816e-4,Maize,maiz,3878990.051108956,2.7467395625991584e-10,3.4582147636018277e-10,1.453536129752705e-10
MWI,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,8.97960310723004,8.97960310723004,8.97960310723004,Pulses,opul,794470.2857409604,1.130262927184903e-5,1.130262927184903e-5,1.130262927184903e-5
MWI,fish-dominant,regular,soybean meal,Soya beans,236,11.4826371594897,8.68019846730963,9.69220764490225,Soybean,soyb,201992.63710302112,5.6846810478707094e-5,4.297284590072716e-5,4.7982974943581686e-5
MWI,fish-dominant,regular,wheat,Wheat,15,6.53608072545241e-7,6.53608072545241e-7,6.53608072545241e-7,Wheat,whea,113.48988389968872,5.7591747395120355e-9,5.7591747395120355e-9,5.7591747395120355e-9
MWI,fish-dominant,regular,wheat gluten,Wheat,15,1.2138435632983e-6,1.35247679791274e-6,3.100826559286e-6,Wheat,whea,113.48988389968872,1.0695610230522311e-8,1.1917157295782991e-8,2.732249300763013e-8
MWI,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.00972961076013356,0.0197862779541635,0.0350637263196284,CropsNES,cnut,1074798.5163869448,9.052497386059605e-9,1.8409290348368997e-8,3.262353435088376e-8
MWI,plant-dominant,efficient,corn gluten meal,Maize (corn),56,1.43426977027243e-4,1.80578201227437e-4,7.58995486608983e-5,Maize,maiz,3878990.051108956,3.697534026575783e-11,4.6552891048486166e-11,1.95668325159018e-11
MWI,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,13.450210315842,13.450210315842,13.450210315842,Pulses,opul,794470.2857409604,1.6929783979645884e-5,1.6929783979645884e-5,1.6929783979645884e-5
MWI,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,16.0655289883669,17.11763743563,7.20178885685411,Pulses,opul,794470.2857409604,2.022168642013267e-5,2.1545975655546748e-5,9.064893912473243e-6
MWI,plant-dominant,efficient,linseed oil,Linseed,333,0.129551241454627,0.209011014511283,0.189778452978328,CropsNES,ooil,1074798.5163869448,1.205353742858968e-7,1.9446529868118618e-7,1.7657118993454648e-7
MWI,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,10.9887339181716,10.9887339181716,10.9887339181716,Pulses,opul,794470.2857409604,1.3831522859187855e-5,1.3831522859187855e-5,1.3831522859187855e-5
MWI,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,6.30197270487912,7.82037109791661,13.4986366749133,Pulses,opul,794470.2857409604,7.932295037317353e-6,9.843503574992693e-6,1.6990738253129048e-5
MWI,plant-dominant,efficient,soy oil,Soya beans,236,0.211290774689289,0.358100882037307,0.349409997413675,Soybean,soyb,201992.63710302112,1.046032061958405e-6,1.7728412637865949e-6,1.7298155141935569e-6
MWI,plant-dominant,efficient,soy protein concentrate,Soya beans,236,13.3619460974713,11.5207527708376,11.7300118870186,Soybean,soyb,201992.63710302112,6.615065919782207e-5,5.7035508502033854e-5,5.807148248198775e-5
MWI,plant-dominant,efficient,sunflower meal,Sunflower seed,267,2.13300422787254,1.14334685473542,0.884740767915067,Sunflower,sunf,25348.31498242938,8.41477719268941e-5,4.5105438192950915e-5,3.49033365148074e-5
MWI,plant-dominant,efficient,wheat,Wheat,15,4.66862908960886e-7,4.66862908960886e-7,4.66862908960886e-7,Wheat,whea,113.48988389968872,4.113696242508593e-9,4.113696242508593e-9,4.113696242508593e-9
MWI,plant-dominant,efficient,wheat gluten,Wheat,15,7.03885616587183e-7,7.84276486363601e-7,1.79811244266289e-6,Wheat,whea,113.48988389968872,6.202188181012965e-9,6.910540917081263e-9,1.584381251330033e-8
MWI,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.0117496705332256,0.0238943008894894,0.0423436499238915,CropsNES,cnut,1074798.5163869448,1.093197502051215e-8,2.2231423401860248e-8,3.939682580343934e-8
MWI,plant-dominant,regular,corn gluten meal,Maize (corn),56,1.86455070135416e-4,2.34751661595668e-4,9.86694132591678e-5,Maize,maiz,3878990.051108956,4.806794234548521e-11,6.051875836303199e-11,2.5436882270672342e-11
MWI,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,16.1632855930141,16.1632855930141,16.1632855930141,Pulses,opul,794470.2857409604,2.0344732689328283e-5,2.0344732689328283e-5,2.0344732689328283e-5
MWI,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,19.3061466805446,20.5704785317653,8.65447954645102,Pulses,opul,794470.2857409604,2.4300652934475426e-5,2.5892067835589727e-5,1.0893396143040699e-5
MWI,plant-dominant,regular,linseed oil,Linseed,333,0.15644864340301,0.25240583810252,0.229180216123053,CropsNES,ooil,1074798.5163869448,1.4556090375797093e-7,2.3484014376109337e-7,2.1323086385852847e-7
MWI,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,13.205298687103,13.205298687103,13.205298687103,Pulses,opul,794470.2857409604,1.66215136350721e-5,1.66215136350721e-5,1.66215136350721e-5
MWI,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,7.57315924706148,9.39783754534294,16.2214801530632,Pulses,opul,794470.2857409604,9.532337940113638e-6,1.1829061091413978e-5,2.0417982200472462e-5
MWI,plant-dominant,regular,soy oil,Soya beans,236,0.274678007096075,0.465531146648499,0.454232996637777,Soybean,soyb,201992.63710302112,1.359841680545923e-6,2.3046936429225728e-6,2.2487601684516213e-6
MWI,plant-dominant,regular,soy protein concentrate,Soya beans,236,17.3705299267127,14.9769786020889,15.2490154531241,Soybean,soyb,201992.63710302112,8.599585695716874e-5,7.414616105264411e-5,7.549292722658368e-5
MWI,plant-dominant,regular,sunflower meal,Sunflower seed,267,2.77290549623431,1.48635091115604,1.15016299828959,Sunflower,sunf,25348.31498242938,1.0939210350496263e-4,5.863706965083595e-5,4.537433746924974e-5
MWI,plant-dominant,regular,wheat,Wheat,15,6.06921781649152e-7,6.06921781649152e-7,6.06921781649152e-7,Wheat,whea,113.48988389968872,5.347805115261173e-9,5.347805115261173e-9,5.347805115261173e-9
MWI,plant-dominant,regular,wheat gluten,Wheat,15,9.15051301563337e-7,1.01955943227268e-6,2.33754617546175e-6,Wheat,whea,113.48988389968872,8.062844635316848e-9,8.98370319220563e-9,2.0596956267290367e-8
MYS,fish-dominant,efficient,corn gluten meal,Maize (corn),56,1.75715857058699e-5,2.21230719997469e-5,9.29863720183196e-6,Maize,maiz,127.19416427612305,1.381477350464297e-7,1.7393150169783266e-7,7.310584769947268e-8
MYS,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,1.35185007721665,1.35185007721665,1.35185007721665,Pulses,opul,4.418921709060669,0.3059230659019784,0.3059230659019784,0.3059230659019784
MYS,fish-dominant,efficient,soybean meal,Soya beans,236,50.8842439469712,38.4654962256368,42.9501212428646,Soybean,soyb,16.691409587860107,3.048528866248661,2.3045085571211006,2.57318718450854
MYS,fish-dominant,regular,corn gluten meal,Maize (corn),56,2.28430614176309e-5,2.87599935996709e-5,1.20882283623815e-5,Maize,maiz,127.19416427612305,1.7959205556035885e-7,2.261109522071819e-7,9.503760200931411e-8
MYS,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,1.67722641558787,1.67722641558787,1.67722641558787,Pulses,opul,4.418921709060669,0.37955558527973976,0.37955558527973976,0.37955558527973976
MYS,fish-dominant,regular,soybean meal,Soya beans,236,71.2377342790823,53.8515380495903,60.1299948082588,Soybean,soyb,16.691409587860107,4.267927996380515,3.226302593925756,3.6024515779657205
MYS,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,0.108574112715116,0.220797894774001,0.391281117764577,CropsNES,cnut,1739795.521440506,6.240624911209073e-8,1.2691025586224409e-7,2.249006351278605e-7
MYS,plant-dominant,efficient,corn gluten meal,Maize (corn),56,3.07502749852723e-6,3.8715375999557e-6,1.62726151032059e-6,Maize,maiz,127.19416427612305,2.4175853633125176e-8,3.043801279712066e-8,1.2793523347407695e-8
MYS,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,2.43333013898997,2.43333013898997,2.43333013898997,Pulses,opul,4.418921709060669,0.550661518623561,0.550661518623561,0.550661518623561
MYS,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,2.9064776660158,3.09681871898773,1.30290378131743,Pulses,opul,4.418921709060669,0.6577345916892541,0.700808686571191,0.29484654110208
MYS,plant-dominant,efficient,linseed oil,Linseed,333,1.44568076142491,2.33238369012999,2.11776479579194,CropsNES,ooil,1739795.521440506,8.309486624197788e-7,1.34060794006346e-6,1.217249251244471e-6
MYS,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,1.98801481943625,1.98801481943625,1.98801481943625,Pulses,opul,4.418921709060669,0.4498868616205564,0.4498868616205564,0.4498868616205564
MYS,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,1.1401145229538,1.41481391322432,2.44209114095816,Pulses,opul,4.418921709060669,0.25800740497757185,0.3201717537387797,0.5526441294379202
MYS,plant-dominant,efficient,soy oil,Soya beans,236,1.21721016921567,2.06295819522596,2.01289148900596,Soybean,soyb,16.691409587860107,0.07292434846850585,0.12359400710688796,0.12059445779042914
MYS,plant-dominant,efficient,soy protein concentrate,Soya beans,236,76.9758958680093,66.3690946767776,67.5746008073274,Soybean,soyb,16.691409587860107,4.611707325425345,3.9762426490959015,4.048465796230616
MYS,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,0.138845187430267,0.282357592592478,0.500372499257673,CropsNES,cnut,1739795.521440506,7.980546318184952e-8,1.6229355065743195e-7,2.876042000863282e-7
MYS,plant-dominant,regular,corn gluten meal,Maize (corn),56,3.9975357480854e-6,5.03299887994241e-6,2.11543996341677e-6,Maize,maiz,127.19416427612305,3.142860972306274e-8,3.9569416636256854e-8,1.663158035163003e-8
