iso3c_producing,diet,product,animal_system,SPAM_super,prop_produced_for_system,prop_extra_for_system,total_prop
SYR,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,2.543396835512452e-6,1.940566838901234e-5,2.1949065224524793e-05
SYR,plant-dominant,pea other,salmon_aquaculture_meat,xpul,1.4787190904142166e-6,8.164427493732972e-6,9.643146584147189e-6
SYR,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,8.280826906319613e-7,2.848816615154367e-6,3.6768993057863284e-6
TCA,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TCA,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TCA,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TCA,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TCA,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TCA,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TCA,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TCA,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TCA,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TCA,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TCA,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TCA,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TCA,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TCA,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TCA,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TCA,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TCA,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TCA,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TCA,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TCA,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TCA,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TCA,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TCA,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TCA,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TCA,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TCA,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TCA,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TCD,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TCD,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.5966829132538177e-22,3.8150836748487467e-10
TCD,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TCD,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TCD,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.6631208843714796e-10,3.9177357986386617e-7,3.921398919523033e-7
TCD,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.802033252372569e-9,1.3646665170261197e-9,7.166699769398689e-9
TCD,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170764e-8,5.962243173675981e-9,1.6846288235846745e-8
TCD,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TCD,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TCD,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TCD,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989295e-6,3.934833351989295e-6
TCD,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TCD,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TCD,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TCD,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TCD,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
TCD,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,6.533530679462451e-9,6.5413500763775436e-9
TCD,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861117e-10,4.943649442234307e-7,4.948152926145094e-7
TCD,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,9.8974057673735e-10,6.377342882511879e-9
TCD,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.5384795384321817e-9,1.1743375046837833e-8
TCD,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,1.1568832256920763e-8,1.9043518138269932e-7,2.0200401363962008e-7
TCD,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,3.972012035389361e-9,1.1581922442762612e-23,3.972012035389373e-9
TCD,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,5.621924727012635e-8,2.305379563836458e-5,2.3110014885634708e-5
TCD,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,1.2336202801892076e-5,1.2336202801892076e-5
TCD,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,1.9405717745453442e-5,1.9405717745453442e-5
TCD,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,8.16443956664562e-6,8.16443956664562e-6
TCD,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,2.8488189742120485e-6,2.8488189742120485e-6
TGO,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TGO,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.596682913253818e-22,3.8150836748487467e-10
TGO,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TGO,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TGO,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.663120884371479e-10,3.917735798638662e-7,3.9213989195230336e-7
TGO,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TGO,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TGO,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TGO,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TGO,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TGO,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989295e-6,3.934833351989295e-6
TGO,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TGO,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TGO,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TGO,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-4.920314588127721e-22,8.92511523079886e-6
TGO,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-2.3931227658340668e-23,6.676396430985707e-11
TGO,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092543e-12,6.533530679462451e-9,6.5413500763775436e-9
TGO,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786111e-10,4.943649442234307e-7,4.948152926145094e-7
TGO,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TGO,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TGO,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.4386615238853634e-5,1.9043053951626196e-7,2.4577045778369897e-5
TGO,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,8.372835484168234e-6,1.158182551523456e-23,8.372835484168234e-6
TGO,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.1850782531438116e-4,2.3051064879091754e-5,1.415588901934729e-4
TGO,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,1.2336202801892077e-5,1.2336202801892077e-5
TGO,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,1.9405717745453442e-5,1.9405717745453442e-5
TGO,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,8.164439566645622e-6,8.164439566645622e-6
TGO,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,2.8488189742120485e-6,2.8488189742120485e-6
THA,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
THA,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,5.529308917791813e-6,-1.5966740853098916e-22,5.529308917791813e-6
THA,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
THA,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
THA,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0.004769112662799695,3.899051676660141e-7,0.004769502567967361
THA,fish-dominant,wheat,salmon_aquaculture_meat,whea,0.04432503127047619,1.304177638552047e-9,0.04432503257465383
THA,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.08314940930969557,5.466486235121541e-9,0.0831494147761818
THA,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
THA,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
THA,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
THA,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,1.82215619617699e-4,3.93411636389197e-6,1.8614973598159097e-4
THA,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
THA,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
THA,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
THA,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,5.850248506336349e-4,-4.917479970896115e-22,5.850248506336349e-4
THA,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,9.676290606135672e-7,-2.3931204503387073e-23,9.676290606135672e-7
THA,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,1.0180276878747683e-4,6.532865548000407e-9,1.0180930165302484e-4
THA,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0.005863203214853742,4.9146638231448e-7,0.005863694681236057
THA,plant-dominant,wheat,salmon_aquaculture_meat,whea,0.04115895760829931,9.490038914090593e-10,0.0411589585573032
THA,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0.06268186240269359,3.316681078102451e-9,0.06268186571937467
THA,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.2067117111556608e-5,1.9043098123031366e-7,2.2257548092786923e-5
THA,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,7.57646517875773e-6,1.1581834738733709e-23,7.57646517875773e-6
THA,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.0723612253010943e-4,2.3051324734638847e-5,1.3028744726474828e-4
THA,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,3.279881153118582e-4,1.233215667398498e-5,3.4032027198584316e-4
THA,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,4.4518588883869634e-4,1.9397078593750385e-5,4.645829674324467e-4
THA,plant-dominant,pea other,salmon_aquaculture_meat,xpul,2.58829005138777e-4,8.16232637287507e-6,2.6699133151165207e-4
THA,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,1.4494424287771513e-4,2.8484060543027354e-6,1.4779264893201787e-4
TJK,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TJK,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.8150836748503426e-10,-1.596682913253818e-22,3.815083674848746e-10
TJK,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TJK,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TJK,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.663120884371478e-10,3.9177357986386617e-7,3.921398919523033e-7
TJK,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.802033252372569e-9,1.3646665170261194e-9,7.166699769398689e-9
TJK,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170764e-8,5.96224317367598e-9,1.6846288235846745e-8
TJK,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TJK,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TJK,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TJK,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,3.559307535406694e-9,3.934833337984013e-6,3.938392645519419e-6
TJK,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TJK,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TJK,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TJK,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TJK,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
TJK,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092541e-12,6.533530679462452e-9,6.541350076377544e-9
TJK,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.5034839107861107e-10,4.943649442234309e-7,4.948152926145095e-7
TJK,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774529e-9,9.897405767373499e-10,6.377342882511878e-9
TJK,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405652e-9,3.538479538432182e-9,1.1743375046837833e-8
TJK,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,4.815661394025199e-7,1.904350918786758e-7,6.720012312811957e-7
TJK,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,1.6533963489690351e-7,1.1581920573815314e-23,1.6533963489690351e-7
TJK,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,2.3401917554638656e-6,2.3053742984126176e-5,2.539393473959004e-5
TJK,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,6.406753563732048e-9,1.2336202722857064e-5,1.2342609476420797e-5
TJK,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,8.696035455823172e-9,1.940571757670063e-5,1.9414413612156454e-5
TJK,plant-dominant,pea other,salmon_aquaculture_meat,xpul,5.055834567339054e-9,8.164439525367567e-6,8.169495359934906e-6
TJK,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,2.8312673577098704e-9,2.8488189661462806e-6,2.8516502335039905e-6
TKL,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TKL,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TKL,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TKL,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TKL,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TKL,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TKL,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TKL,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TKL,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TKL,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TKL,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TKL,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TKL,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TKL,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TKL,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.92511523079886e-6,-4.9203145881277205e-22,8.92511523079886e-6
TKL,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TKL,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TKL,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TKL,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TKL,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TKL,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TKL,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TKL,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TKL,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TKL,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TKL,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TKL,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TKM,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TKM,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.596682913253818e-22,3.8150836748487467e-10
TKM,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TKM,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TKM,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TKM,fish-dominant,wheat,salmon_aquaculture_meat,whea,5.8020332523725636e-9,1.3646665170261197e-9,7.166699769398683e-9
TKM,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,1.0884045062170752e-8,5.962243173675982e-9,1.6846288235846732e-8
TKM,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TKM,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TKM,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TKM,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,5.2871360998521924e-8,3.9348331439493e-6,3.987704504947822e-6
TKM,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TKM,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TKM,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TKM,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TKM,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988101e-11,-2.393122765834067e-23,6.676396430985707e-11
TKM,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TKM,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TKM,plant-dominant,wheat,salmon_aquaculture_meat,whea,5.387602305774523e-9,9.897405767373499e-10,6.377342882511873e-9
TKM,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,8.204895508405643e-9,3.5384795384321817e-9,1.1743375046837825e-8
TKM,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,2.3309174525499475e-8,1.9043517914692505e-7,2.1374435367242454e-7
TKM,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,8.002909861095858e-9,1.1581922396077066e-23,8.00290986109587e-9
TKM,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,1.1327195495704907e-7,2.305379432308304e-5,2.316706627804009e-5
TKM,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,9.516844979733947e-8,1.233620162787478e-5,1.2431370077672119e-5
TKM,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,1.2917434789411607e-7,1.940571523873251e-5,1.9534889586626625e-5
TKM,plant-dominant,pea other,salmon_aquaculture_meat,xpul,7.510136505471865e-8,8.164438953485065e-6,8.239540318539783e-6
TKM,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,4.205676443064244e-8,2.8488188543999403e-6,2.8908756188305827e-6
TLS,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TLS,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.815083674850343e-10,-1.596682913253818e-22,3.8150836748487467e-10
TLS,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TLS,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TLS,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,3.6631208843714796e-10,3.9177357986386617e-7,3.921398919523033e-7
TLS,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TLS,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TLS,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TLS,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TLS,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TLS,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989294e-6,3.934833351989294e-6
TLS,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TLS,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TLS,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TLS,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.92518158829058e-6,-4.920314587801218e-22,8.92518158829058e-6
TLS,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.6763964309881e-11,-2.393122765834067e-23,6.676396430985706e-11
TLS,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,7.819396915092545e-12,6.533530679462451e-9,6.5413500763775436e-9
TLS,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,4.503483910786112e-10,4.943649442234307e-7,4.948152926145094e-7
TLS,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TLS,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TLS,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,1.90435183585812e-7,1.90435183585812e-7
TLS,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,1.1581922488766149e-23,1.1581922488766149e-23
TLS,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,2.3053796934431692e-5,2.3053796934431692e-5
TLS,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,1.2336202801892077e-5,1.2336202801892077e-5
TLS,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,1.9405717745453445e-5,1.9405717745453445e-5
TLS,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,8.164439566645622e-6,8.164439566645622e-6
TLS,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,2.8488189742120485e-6,2.8488189742120485e-6
TON,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TON,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TON,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TON,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TON,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TON,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TON,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TON,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TON,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TON,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TON,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TON,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TON,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TON,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TON,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-4.9203145881277205e-22,8.925115230798858e-6
TON,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
TON,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TON,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TON,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TON,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TON,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,1.90435183585812e-7,1.90435183585812e-7
TON,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,1.1581922488766149e-23,1.1581922488766149e-23
TON,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,2.3053796934431692e-5,2.3053796934431692e-5
TON,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,0,0
TON,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TON,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TON,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TTO,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TTO,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,3.8150836748503436e-10,-1.5966829132538182e-22,3.815083674848747e-10
TTO,fish-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TTO,fish-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TTO,fish-dominant,soybean meal,salmon_aquaculture_meat,soyb,0,0,0
TTO,fish-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TTO,fish-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TTO,fish-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TTO,fish-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TTO,fish-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TTO,fish-dominant,faba bean,salmon_aquaculture_meat,xpul,0,3.934833351989295e-6,3.934833351989295e-6
TTO,fish-dominant,guar protein,salmon_aquaculture_meat,xpul,0,0,0
TTO,fish-dominant,pea other,salmon_aquaculture_meat,xpul,0,0,0
TTO,fish-dominant,pea protein,salmon_aquaculture_meat,xpul,0,0,0
TTO,plant-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,8.925115230798858e-6,-4.92031458812772e-22,8.925115230798858e-6
TTO,plant-dominant,maize gluten,salmon_aquaculture_meat,maiz,6.676396430988102e-11,-2.393122765834067e-23,6.676396430985709e-11
TTO,plant-dominant,oil of soya bean,salmon_aquaculture_meat,soyb,0,0,0
TTO,plant-dominant,soy protein concentrate,salmon_aquaculture_meat,soyb,0,0,0
TTO,plant-dominant,wheat,salmon_aquaculture_meat,whea,0,0,0
TTO,plant-dominant,wheat gluten,salmon_aquaculture_meat,whea,0,0,0
TTO,plant-dominant,cake of sunflower seed,salmon_aquaculture_meat,xoil,0,0,0
TTO,plant-dominant,oil of linseed,salmon_aquaculture_meat,xoil,0,0,0
TTO,plant-dominant,oil of rapeseed,salmon_aquaculture_meat,xoil,0,0,0
TTO,plant-dominant,faba bean,salmon_aquaculture_meat,xpul,0,1.2336202801892076e-5,1.2336202801892076e-5
TTO,plant-dominant,guar protein,salmon_aquaculture_meat,xpul,0,1.9405717745453442e-5,1.9405717745453442e-5
TTO,plant-dominant,pea other,salmon_aquaculture_meat,xpul,0,8.16443956664562e-6,8.16443956664562e-6
TTO,plant-dominant,pea protein,salmon_aquaculture_meat,xpul,0,2.8488189742120485e-6,2.8488189742120485e-6
TUN,fish-dominant,oil of coconuts,salmon_aquaculture_meat,cnut,0,0,0
TUN,fish-dominant,maize gluten,salmon_aquaculture_meat,maiz,0,0,0
