iso3c_producing,diet,fcr_type,source_ingredient,FAOSTAT_name,FAO_code,total_crop_demand_ms,total_crop_demand_ge,total_crop_demand_econ,GAEZ_category,SPAM_super,tonnes_producing_crop,prop_produced_for_system_ms,prop_produced_for_system_ge,prop_produced_for_system_econ
KWT,fish-dominant,regular,corn gluten meal,Maize (corn),56,4.055432747896406e-6,5.1058926709086025e-6,2.1460782453185143e-6,Maize,maiz,15027.405437469482,2.698691244321225e-10,3.3977207124375035e-10,1.4281096322639046e-10
KWT,fish-dominant,regular,wheat,Wheat,15,4.319260151624951e-6,4.319260151624951e-6,4.319260151624951e-6,Wheat,whea,749.9790068864822,5.7591747395120355e-9,5.7591747395120355e-9,5.7591747395120355e-9
KWT,fish-dominant,regular,wheat gluten,Wheat,15,8.021483138732053e-6,8.937617793601328e-6,2.049129617152528e-5,Wheat,whea,749.9790068864822,1.0695610230522353e-8,1.1917157295782997e-8,2.7322493007630102e-8
KWT,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,5.40586896009991e-6,1.0993453742938123e-5,1.9481756712548615e-5,CropsNES,cnut,68450.23487854004,7.897517035101824e-11,1.6060505508045673e-10,2.8461197755007817e-10
KWT,plant-dominant,efficient,corn gluten meal,Maize (corn),56,6.387306577936839e-7,8.041780956681049e-7,3.38007323637666e-7,Maize,maiz,15027.405437469482,4.250438709805929e-11,5.351410122089068e-11,2.2492726708156497e-11
KWT,plant-dominant,efficient,linseed oil,Linseed,333,7.197996427478488e-5,1.1612860817569077e-4,1.0544280480930955e-4,CropsNES,ooil,68450.23487854004,1.0515663591587098e-9,1.6965406821722749e-9,1.5404301387191752e-9
KWT,plant-dominant,efficient,wheat,Wheat,15,3.609667412429423e-6,3.609667412429423e-6,3.609667412429423e-6,Wheat,whea,749.9790068864822,4.813024603735057e-9,4.813024603735057e-9,4.813024603735057e-9
KWT,plant-dominant,efficient,wheat gluten,Wheat,15,5.442267791047439e-6,6.063829918427978e-6,1.3902556325604075e-5,Wheat,whea,749.9790068864822,7.256560171785165e-9,8.08533287298508e-9,1.8537260640561347e-8
KWT,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,6.006521066777679e-6,1.221494860326458e-5,2.164639634727624e-5,CropsNES,cnut,68450.23487854004,8.775018927890917e-11,1.7845006120050746e-10,3.16235530611198e-10
KWT,plant-dominant,regular,corn gluten meal,Maize (corn),56,7.097007308818712e-7,8.935312174090056e-7,3.7556369293074003e-7,Maize,maiz,15027.405437469482,4.722709677562144e-11,5.946011246765632e-11,2.4991918564618333e-11
KWT,plant-dominant,regular,linseed oil,Linseed,333,7.997773808309431e-5,1.2903178686187865e-4,1.1715867201034396e-4,CropsNES,ooil,68450.23487854004,1.1684070657319e-9,1.8850452024136393e-9,1.7115890430213059e-9
KWT,plant-dominant,regular,wheat,Wheat,15,4.010741569366026e-6,4.010741569366026e-6,4.010741569366026e-6,Wheat,whea,749.9790068864822,5.347805115261175e-9,5.347805115261175e-9,5.347805115261175e-9
KWT,plant-dominant,regular,wheat gluten,Wheat,15,6.0469642122749326e-6,6.737588798253309e-6,1.544728480622675e-5,Wheat,whea,749.9790068864822,8.062844635316851e-9,8.983703192205643e-9,2.0596956267290383e-8
LAO,fish-dominant,efficient,corn gluten meal,Maize (corn),56,2.0236001597923888e-4,2.547763917449475e-4,1.0708608797436405e-4,Maize,maiz,833161.1208665967,2.4288221198891035e-10,3.0579486411937545e-10,1.2852986690375146e-10
LAO,fish-dominant,efficient,soybean meal,Soya beans,236,0.9243133099240957,0.6862630553646835,0.7722271276616498,Soybean,soyb,13407.5808304986,6.893960376666417e-5,5.118470394029784e-5,5.7596305957376224e-5
LAO,fish-dominant,regular,corn gluten meal,Maize (corn),56,2.2484446219915428e-4,2.830848797166082e-4,1.1898454219373781e-4,Maize,maiz,833161.1208665967,2.6986912443212257e-10,3.397720712437504e-10,1.4281096322639048e-10
LAO,fish-dominant,regular,soybean meal,Soya beans,236,1.0326889466490856,0.7681886638052944,0.8637042996908124,Soybean,soyb,13407.5808304986,7.702276493459574e-5,5.7295098460855374e-5,6.441910070205357e-5
LAO,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,3.844830989637709e-5,7.818904221684271e-5,1.3856063196101778e-4,CropsNES,cnut,486840.48069142736,7.897517035101825e-11,1.606050550804567e-10,2.8461197755007817e-10
LAO,plant-dominant,efficient,corn gluten meal,Maize (corn),56,3.5413002796366804e-5,4.458586855536581e-5,1.8740065395513708e-5,Maize,maiz,833161.1208665967,4.250438709805931e-11,5.35141012208907e-11,2.2492726708156503e-11
LAO,plant-dominant,efficient,linseed oil,Linseed,333,5.119450717717604e-4,8.259446812213123e-4,7.499437492056053e-4,CropsNES,ooil,486840.48069142736,1.0515663591587098e-9,1.6965406821722747e-9,1.540430138719175e-9
LAO,plant-dominant,efficient,soy oil,Soya beans,236,0.016408793314614208,0.027810032727515473,0.027135100612187425,Soybean,soyb,13407.5808304986,1.2238444445763597e-6,2.074202130801644e-6,2.023862541291748e-6
LAO,plant-dominant,efficient,soy protein concentrate,Soya beans,236,1.4244542678572758,1.221136527591393,1.2442444163809632,Soybean,soyb,13407.5808304986,1.0624245237567613e-4,9.107806568755785e-5,9.280155996155887e-5
LAO,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,4.2720344329307875e-5,8.687671357426969e-5,1.5395625773446418e-4,CropsNES,cnut,486840.48069142736,8.775018927890917e-11,1.7845006120050746e-10,3.162355306111979e-10
LAO,plant-dominant,regular,corn gluten meal,Maize (corn),56,3.934778088485201e-5,4.9539853950406455e-5,2.082229488390412e-5,Maize,maiz,833161.1208665967,4.7227096775621455e-11,5.946011246765634e-11,2.499191856461834e-11
LAO,plant-dominant,regular,linseed oil,Linseed,333,5.688278575241783e-4,9.17716312468125e-4,8.332708324506727e-4,CropsNES,ooil,486840.48069142736,1.1684070657319e-9,1.885045202413639e-9,1.7115890430213059e-9
LAO,plant-dominant,regular,soy oil,Soya beans,236,0.01823199257179356,0.030900036363906074,0.030150111791319354,Soybean,soyb,13407.5808304986,1.3598271606403994e-6,2.3046690342240485e-6,2.248736156990831e-6
LAO,plant-dominant,regular,soy protein concentrate,Soya beans,236,1.588401122130397,1.3624925218349717,1.3881679538233826,Soybean,soyb,13407.5808304986,1.184703745001646e-4,1.0162105595781096e-4,1.0353604959558983e-4
LBN,fish-dominant,efficient,corn gluten meal,Maize (corn),56,2.116001154800614e-9,2.6640991133522746e-9,1.1197581929430264e-9,Maize,maiz,8.71204662322998,2.4288221198891025e-10,3.0579486411937535e-10,1.285298669037514e-10
LBN,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,1.1929681801611813,1.1929681801611813,1.1929681801611813,Pulses,opul,9644.12460495159,1.23698959628609e-4,1.23698959628609e-4,1.23698959628609e-4
LBN,fish-dominant,efficient,wheat,Wheat,15,0.02859673161641727,0.02859673161641727,0.02859673161641727,Wheat,whea,105379.06667995451,2.7137013561970576e-7,2.7137013561970576e-7,2.7137013561970576e-7
LBN,fish-dominant,efficient,wheat gluten,Wheat,15,0.05310821585906067,0.05917371224735754,0.1356677015319797,Wheat,whea,105379.06667995451,5.039731090080251e-7,5.615319447369306e-7,1.2874255372180743e-6
LBN,fish-dominant,regular,corn gluten meal,Maize (corn),56,2.351112394222904e-9,2.9601101259469717e-9,1.244175769936696e-9,Maize,maiz,8.71204662322998,2.6986912443212247e-10,3.3977207124375035e-10,1.4281096322639046e-10
LBN,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,1.3255202001790902,1.3255202001790902,1.3255202001790902,Pulses,opul,9644.12460495159,1.374432884762322e-4,1.374432884762322e-4,1.374432884762322e-4
LBN,fish-dominant,regular,wheat,Wheat,15,0.031774146240463645,0.031774146240463645,0.031774146240463645,Wheat,whea,105379.06667995451,3.0152237291078424e-7,3.0152237291078424e-7,3.0152237291078424e-7
LBN,fish-dominant,regular,wheat gluten,Wheat,15,0.05900912873228963,0.06574856916373059,0.15074189059108858,Wheat,whea,105379.06667995451,5.599701211200279e-7,6.239243830410339e-7,1.4304728191311938e-6
LBN,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,2.134984874278303e-4,4.3417362926269126e-4,7.694092515496782e-4,CropsNES,cnut,747566.4670629501,2.8559131105308435e-10,5.807826439413192e-10,1.0292185182844602e-9
LBN,plant-dominant,efficient,corn gluten meal,Maize (corn),56,3.703002020901074e-10,4.662173448366481e-10,1.959576837650296e-10,Maize,maiz,8.71204662322998,4.2504387098059296e-11,5.3514101220890686e-11,2.2492726708156497e-11
LBN,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,2.2746921033959193,2.2746921033959193,2.2746921033959193,Pulses,opul,9644.12460495159,2.3586299395468433e-4,2.3586299395468433e-4,2.3586299395468433e-4
LBN,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,2.8317898431686905,3.0733095917302737,1.149774504672587,Pulses,opul,9644.12460495159,2.9362850016628387e-4,3.186717009185408e-4,1.1922020419378005e-4
LBN,plant-dominant,efficient,linseed oil,Linseed,333,0.002842764708357232,0.004586363889987989,0.004164340553404661,CropsNES,ooil,747566.4670629501,3.8026915780825844e-9,6.135058342045439e-9,5.57052882503623e-9
LBN,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,1.7789184325783018,1.7789184325783018,1.7789184325783018,Pulses,opul,9644.12460495159,1.84456185029479e-4,1.84456185029479e-4,1.84456185029479e-4
LBN,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,1.0061177423046106,1.2485319250793236,2.2844458080521206,Pulses,opul,9644.12460495159,1.0432442378316419e-4,1.2946036848572953e-4,2.3687435631837605e-4
LBN,plant-dominant,efficient,wheat,Wheat,15,0.026554107929530328,0.026554107929530328,0.026554107929530328,Wheat,whea,105379.06667995451,2.519865545040125e-7,2.519865545040125e-7,2.519865545040125e-7
LBN,plant-dominant,efficient,wheat gluten,Wheat,15,0.04003542426298419,0.04460787538646952,0.10227257500103085,Wheat,whea,105379.06667995451,3.7991818986758813e-7,4.2330869680168606e-7,9.705207895951637e-7
LBN,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,2.3722054158647812e-4,4.8241514362521245e-4,8.548991683885312e-4,CropsNES,cnut,747566.4670629501,3.1732367894787145e-10,6.453140488236878e-10,1.1435761314271777e-9
LBN,plant-dominant,regular,corn gluten meal,Maize (corn),56,4.1144466898900827e-10,5.180192720407201e-10,2.177307597389218e-10,Maize,maiz,8.71204662322998,4.722709677562144e-11,5.946011246765632e-11,2.4991918564618333e-11
LBN,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,2.57569754639233,2.57569754639233,2.57569754639233,Pulses,opul,9644.12460495159,2.670742708021304e-4,2.670742708021304e-4,2.670742708021304e-4
LBN,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,3.241564090287285,3.509919366466822,1.2775272274139853,Pulses,opul,9644.12460495159,3.361180224302542e-4,3.63943801043873e-4,1.3246689354864447e-4
LBN,plant-dominant,regular,linseed oil,Linseed,333,0.0031586274537302576,0.005095959877764431,0.004627045059338512,CropsNES,ooil,747566.4670629501,4.225212864536204e-9,6.816731491161597e-9,6.189476472262477e-9
LBN,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,2.024837912150533,2.024837912150533,2.024837912150533,Pulses,opul,9644.12460495159,2.09955594218569e-4,2.09955594218569e-4,2.09955594218569e-4
LBN,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,1.1179086025606784,1.3872576945325816,2.58684156858159,Pulses,opul,9644.12460495159,1.1591602642573797e-4,1.438448538730328e-4,2.682297952945803e-4
LBN,plant-dominant,regular,wheat,Wheat,15,0.02950456436614481,0.02950456436614481,0.02950456436614481,Wheat,whea,105379.06667995451,2.799850605600139e-7,2.799850605600139e-7,2.799850605600139e-7
LBN,plant-dominant,regular,wheat gluten,Wheat,15,0.044483804736649105,0.049564305984966146,0.11363619444558984,Wheat,whea,105379.06667995451,4.2213132207509795e-7,4.7034299644631794e-7,1.0783564328835151e-6
LBR,fish-dominant,efficient,soybean meal,Soya beans,236,0.23019625741012364,0.17091086458201007,0.1923198473392961,Soybean,soyb,3339.100384000689,6.893960376666416e-5,5.1184703940297834e-5,5.7596305957376224e-5
LBR,fish-dominant,regular,soybean meal,Soya beans,236,0.25718674396990343,0.19131408527199942,0.21510184389120612,Soybean,soyb,3339.100384000689,7.702276493459574e-5,5.729509846085536e-5,6.441910070205357e-5
LBR,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,2.501137269047144e-6,5.086349128133542e-6,9.0136383511901e-6,CropsNES,cnut,31669.9192661494,7.897517035101825e-11,1.606050550804567e-10,2.8461197755007817e-10
LBR,plant-dominant,efficient,linseed oil,Linseed,333,3.3303021697555004e-5,5.3729306436133975e-5,4.8785298128379596e-5,CropsNES,ooil,31669.9192661494,1.0515663591587098e-9,1.6965406821722749e-9,1.540430138719175e-9
LBR,plant-dominant,efficient,soy oil,Soya beans,236,0.004086539454842032,0.006925969131454816,0.006757880188791885,Soybean,soyb,3339.100384000689,1.2238444445763597e-6,2.074202130801644e-6,2.023862541291748e-6
LBR,plant-dominant,efficient,soy protein concentrate,Soya beans,236,0.3547542135247951,0.3041188041113644,0.30987372450350414,Soybean,soyb,3339.100384000689,1.0624245237567613e-4,9.107806568755785e-5,9.280155996155886e-5
LBR,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,2.779041410052382e-6,5.651499031259491e-6,1.0015153723544556e-5,CropsNES,cnut,31669.9192661494,8.775018927890915e-11,1.7845006120050746e-10,3.1623553061119794e-10
LBR,plant-dominant,regular,linseed oil,Linseed,333,3.7003357441727785e-5,5.969922937348221e-5,5.420588680931067e-5,CropsNES,ooil,31669.9192661494,1.1684070657319e-9,1.8850452024136393e-9,1.7115890430213059e-9
LBR,plant-dominant,regular,soy oil,Soya beans,236,0.004540599394268923,0.007695521257172017,0.007508755765324315,Soybean,soyb,3339.100384000689,1.3598271606403992e-6,2.3046690342240485e-6,2.2487361569908304e-6
LBR,plant-dominant,regular,soy protein concentrate,Soya beans,236,0.395584472986205,0.33932290697128203,0.34571726296254846,Soybean,soyb,3339.100384000689,1.184703745001646e-4,1.0162105595781096e-4,1.0353604959558986e-4
LBY,fish-dominant,efficient,wheat,Wheat,15,0.004184333554398545,0.004184333554398545,0.004184333554398545,Wheat,whea,125411.19093134347,3.336491363589126e-8,3.336491363589126e-8,3.336491363589126e-8
LBY,fish-dominant,efficient,wheat gluten,Wheat,15,0.007770905172454442,0.008658421284507722,0.01985118171485329,Wheat,whea,125411.19093134347,6.196341103808378e-8,6.904026044412406e-8,1.5828875850258728e-7
LBY,fish-dominant,regular,wheat,Wheat,15,0.004649259504887272,0.004649259504887272,0.004649259504887272,Wheat,whea,125411.19093134347,3.7072126262101405e-8,3.7072126262101405e-8,3.7072126262101405e-8
LBY,fish-dominant,regular,wheat gluten,Wheat,15,0.008634339080504936,0.00962046809389747,0.02205686857205921,Wheat,whea,125411.19093134347,6.884823448675976e-8,7.671140049347118e-8,1.7587639833620807e-7
LBY,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,5.775640281501172e-5,1.1745426080279934e-4,2.0814344493715227e-4,CropsNES,cnut,731323.561042082,7.897517035101825e-11,1.6060505508045673e-10,2.8461197755007817e-10
LBY,plant-dominant,efficient,linseed oil,Linseed,333,7.690352544520047e-4,0.0012407201731389913,0.0011265528545846555,CropsNES,ooil,731323.561042082,1.0515663591587098e-9,1.696540682172275e-9,1.540430138719175e-9
LBY,plant-dominant,efficient,wheat,Wheat,15,0.00388545258622722,0.00388545258622722,0.00388545258622722,Wheat,whea,125411.19093134347,3.0981705519041886e-8,3.0981705519041886e-8,3.0981705519041886e-8
LBY,plant-dominant,efficient,wheat gluten,Wheat,15,0.005858066976157963,0.006527117583705821,0.014964736985043248,Wheat,whea,125411.19093134347,4.671087909024777e-8,5.204573479633967e-8,1.193253717942581e-7
LBY,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,6.417378090556857e-5,1.305047342253326e-4,2.312704943746136e-4,CropsNES,cnut,731323.561042082,8.775018927890915e-11,1.7845006120050746e-10,3.162355306111979e-10
LBY,plant-dominant,regular,linseed oil,Linseed,333,8.54483616057783e-4,0.0013785779701544346,0.0012517253939829506,CropsNES,ooil,731323.561042082,1.1684070657319e-9,1.885045202413639e-9,1.7115890430213057e-9
LBY,plant-dominant,regular,wheat,Wheat,15,0.004317169540252467,0.004317169540252467,0.004317169540252467,Wheat,whea,125411.19093134347,3.4424117243379875e-8,3.4424117243379875e-8,3.4424117243379875e-8
LBY,plant-dominant,regular,wheat gluten,Wheat,15,0.006508963306842181,0.007252352870784247,0.016627485538936945,Wheat,whea,125411.19093134347,5.1900976766941974e-8,5.78285942181552e-8,1.3258374643806455e-7
LKA,fish-dominant,efficient,corn gluten meal,Maize (corn),56,0.2868615165285367,0.36116592380148066,0.15180309927721083,Maize,maiz,339645.9672050476,8.44589791214437e-7,1.0633599650056827e-6,4.4694509558409037e-7
LKA,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,3.5409094115685833,3.5409094115685833,3.5409094115685833,Pulses,opul,18816.32804841362,1.8818280604260154e-4,1.8818280604260154e-4,1.8818280604260154e-4
LKA,fish-dominant,regular,corn gluten meal,Maize (corn),56,0.31873501836504087,0.4012954708905341,0.16867011030801204,Maize,maiz,339645.9672050476,9.384331013493748e-7,1.1815110722285362e-6,4.966056617601005e-7
LKA,fish-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,3.9343437906317598,3.9343437906317598,3.9343437906317598,Pulses,opul,18816.32804841362,2.0909200671400175e-4,2.0909200671400175e-4,2.0909200671400175e-4
LKA,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,94.62684408755393,192.43452643689608,341.0177288048662,CropsNES,cnut,3674412.962661743,2.5752914832688346e-5,5.237150216710987e-5,9.280876490209012e-5
LKA,plant-dominant,efficient,corn gluten meal,Maize (corn),56,0.050200765392493935,0.06320403666525912,0.0265655423735119,Maize,maiz,339645.9672050476,1.4780321346252652e-7,1.8608799387599448e-7,7.821539172721583e-8
LKA,plant-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,6.622104043040907,6.622104043040907,6.622104043040907,Pulses,opul,18816.32804841362,3.5193391749987097e-4,3.5193391749987097e-4,3.5193391749987097e-4
LKA,plant-dominant,efficient,guar meal,Other pulses n.e.c.,211,8.13371098058326,8.775772134310358,3.4127040708048932,Pulses,opul,18816.32804841362,4.322687699563679e-4,4.6639132309612513e-4,1.813692906514039e-4
LKA,plant-dominant,efficient,linseed oil,Linseed,333,1259.9707664264001,2032.7691590479537,1845.7198878643387,CropsNES,ooil,3674412.962661743,3.429039629540382e-4,5.532228357847444e-4,5.023169433103948e-4
LKA,plant-dominant,efficient,pea flour,"Peas, dry; Peas, green",187,5.255125158587094,5.255125158587094,5.255125158587094,Pulses,opul,18816.32804841362,2.7928537093240924e-4,2.7928537093240924e-4,2.7928537093240924e-4
LKA,plant-dominant,efficient,pea protein concentrate,"Peas, dry; Peas, green",187,2.986309142286757,3.705830983320869,6.6489975815546325,Pulses,opul,18816.32804841362,1.5870839063833865e-4,1.9694761771722527e-4,3.5336318353118855e-4
LKA,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,105.14093787505992,213.81614048544003,378.9085875609623,CropsNES,cnut,3674412.962661743,2.861434981409816e-5,5.81905579634554e-5,1.0312084989121122e-4
LKA,plant-dominant,regular,corn gluten meal,Maize (corn),56,0.05577862821388214,0.07022670740584347,0.029517269303902107,Maize,maiz,339645.9672050476,1.6422579273614055e-7,2.0676443763999388e-7,8.690599080801758e-8
LKA,plant-dominant,regular,faba beans,"Broad beans and horse beans, dry",181,7.4520555086021485,7.4520555086021485,7.4520555086021485,Pulses,opul,18816.32804841362,3.960419636301155e-4,3.960419636301155e-4,3.960419636301155e-4
LKA,plant-dominant,regular,guar meal,Other pulses n.e.c.,211,9.223063414243697,9.936464696162696,3.7918934120054377,Pulses,opul,18816.32804841362,4.901627666414586e-4,5.280767145745222e-4,2.015214340571155e-4
LKA,plant-dominant,regular,linseed oil,Linseed,333,1399.9675182515555,2258.6323989421703,2050.799875404821,CropsNES,ooil,3674412.962661743,3.810044032822646e-4,6.14692039760827e-4,5.581299370115498e-4
LKA,plant-dominant,regular,pea flour,"Peas, dry; Peas, green",187,5.933190081431247,5.933190081431247,5.933190081431247,Pulses,opul,18816.32804841362,3.153213563329359e-4,3.153213563329359e-4,3.153213563329359e-4
LKA,plant-dominant,regular,pea protein concentrate,"Peas, dry; Peas, green",187,3.318121269207508,4.117589981467632,7.482535361523047,Pulses,opul,18816.32804841362,1.7634265626482074e-4,2.1883068635247251e-4,3.9766182553103876e-4
LSO,fish-dominant,efficient,corn gluten meal,Maize (corn),56,1.3407327282666882e-5,1.6880165043928e-5,7.094969932400364e-6,Maize,maiz,55200.94358856976,2.4288221198891035e-10,3.0579486411937545e-10,1.2852986690375146e-10
LSO,fish-dominant,efficient,soybean meal,Soya beans,236,0.008873919556153138,0.006588505306892274,0.007413807998189943,Soybean,soyb,128.72019958496094,6.893960376666419e-5,5.118470394029784e-5,5.759630595737623e-5
LSO,fish-dominant,efficient,wheat,Wheat,15,1.887310998158874e-5,1.887310998158874e-5,1.887310998158874e-5,Wheat,whea,3641.16790169524,5.183257265560832e-9,5.183257265560832e-9,5.183257265560832e-9
LSO,fish-dominant,efficient,wheat gluten,Wheat,15,3.505006139437909e-5,3.905313356237246e-5,8.953720608030783e-5,Wheat,whea,3641.16790169524,9.626049207470116e-9,1.0725441566204696e-8,2.4590243706867092e-8
LSO,fish-dominant,regular,corn gluten meal,Maize (corn),56,1.4897030314074311e-5,1.8755738937697776e-5,7.883299924889292e-6,Maize,maiz,55200.94358856976,2.6986912443212257e-10,3.397720712437505e-10,1.4281096322639048e-10
LSO,fish-dominant,regular,soybean meal,Soya beans,236,0.009914385674966695,0.007375036509121292,0.008292039499452033,Soybean,soyb,128.72019958496094,7.702276493459575e-5,5.7295098460855374e-5,6.441910070205357e-5
LSO,fish-dominant,regular,wheat,Wheat,15,2.0970122201765265e-5,2.0970122201765265e-5,2.0970122201765265e-5,Wheat,whea,3641.16790169524,5.759174739512035e-9,5.759174739512035e-9,5.759174739512035e-9
LSO,fish-dominant,regular,wheat gluten,Wheat,15,3.8944512660421214e-5,4.33923706248583e-5,9.948578453367537e-5,Wheat,whea,3641.16790169524,1.0695610230522353e-8,1.1917157295782997e-8,2.7322493007630106e-8
LSO,plant-dominant,efficient,canola oil,Rape or colza seed,270,2.2635194897807402e-5,0.008905872875294681,0.02698115610703327,Rapeseed,rape,124.0683135986328,1.8244138443787824e-7,7.17820095798644e-5,2.1747016078834327e-4
LSO,plant-dominant,efficient,coconut oil,"Coconuts, in shell",249,1.1636156294934458e-6,2.366345668349238e-6,4.1934565502844615e-6,CropsNES,cnut,14733.942634394623,7.897517035101824e-11,1.606050550804567e-10,2.846119775500781e-10
LSO,plant-dominant,efficient,corn gluten meal,Maize (corn),56,2.346282274466704e-6,2.9540288826873994e-6,1.2416197381700636e-6,Maize,maiz,55200.94358856976,4.25043870980593e-11,5.351410122089069e-11,2.2492726708156503e-11
LSO,plant-dominant,efficient,linseed oil,Linseed,333,1.5493718412103643e-5,2.4996733088043018e-5,2.269660929618088e-5,CropsNES,ooil,14733.942634394623,1.0515663591587098e-9,1.6965406821722749e-9,1.5404301387191752e-9
LSO,plant-dominant,efficient,soy oil,Soya beans,236,1.5753350116681468e-4,2.669917122563389e-4,2.6051199024760006e-4,Soybean,soyb,128.72019958496094,1.2238444445763597e-6,2.074202130801644e-6,2.023862541291748e-6
LSO,plant-dominant,efficient,soy protein concentrate,Soya beans,236,0.01367554967419274,0.011723586793114632,0.011945435320047578,Soybean,soyb,128.72019958496094,1.0624245237567615e-4,9.107806568755788e-5,9.280155996155887e-5
LSO,plant-dominant,efficient,sunflower meal,Sunflower seed,267,0.001639592165096507,8.788648988669249e-4,6.800802418764312e-4,Sunflower,sunf,16.6535701751709,9.845289315446629e-5,5.277336268575252e-5,4.083690372232465e-5
LSO,plant-dominant,efficient,wheat,Wheat,15,1.7525030697189544e-5,1.7525030697189544e-5,1.7525030697189544e-5,Wheat,whea,3641.16790169524,4.813024603735058e-9,4.813024603735058e-9,4.813024603735058e-9
LSO,plant-dominant,efficient,wheat gluten,Wheat,15,2.6422353974224242e-5,2.9440054531634633e-5,6.749727842977053e-5,Wheat,whea,3641.16790169524,7.256560171785166e-9,8.085332872985081e-9,1.853726064056135e-8
LSO,plant-dominant,regular,canola oil,Rape or colza seed,270,2.5150216553119337e-5,0.04060638895081019,0.06069003698607528,Rapeseed,rape,124.0683135986328,2.0271264937542027e-7,3.272905689858402e-4,4.891662925508167e-4
LSO,plant-dominant,regular,coconut oil,"Coconuts, in shell",249,1.2929062549927177e-6,2.6292729648324866e-6,4.659396166982735e-6,CropsNES,cnut,14733.942634394623,8.775018927890917e-11,1.7845006120050746e-10,3.162355306111979e-10
LSO,plant-dominant,regular,corn gluten meal,Maize (corn),56,2.6069803049630044e-6,3.2822543140971106e-6,1.3795774868556263e-6,Maize,maiz,55200.94358856976,4.722709677562145e-11,5.946011246765632e-11,2.499191856461834e-11
LSO,plant-dominant,regular,linseed oil,Linseed,333,1.721524268011516e-5,2.777414787560336e-5,2.5218454773534313e-5,CropsNES,ooil,14733.942634394623,1.1684070657319e-9,1.885045202413639e-9,1.7115890430213059e-9
LSO,plant-dominant,regular,soy oil,Soya beans,236,1.7503722351868298e-4,2.966574580625988e-4,2.8945776694177784e-4,Soybean,soyb,128.72019958496094,1.3598271606403996e-6,2.3046690342240494e-6,2.2487361569908312e-6
LSO,plant-dominant,regular,soy protein concentrate,Soya beans,236,0.015249530250566256,0.013080682604923911,0.01332718096818274,Soybean,soyb,128.72019958496094,1.1847037450016461e-4,1.0162105595781096e-4,1.0353604959558985e-4
LSO,plant-dominant,regular,sunflower meal,Sunflower seed,267,0.0018217690723294519,9.765165542965831e-4,7.556447131960345e-4,Sunflower,sunf,16.6535701751709,1.0939210350496253e-4,5.8637069650836125e-5,4.53743374692496e-5
LSO,plant-dominant,regular,wheat,Wheat,15,1.9472256330210603e-5,1.9472256330210603e-5,1.9472256330210603e-5,Wheat,whea,3641.16790169524,5.3478051152611755e-9,5.3478051152611755e-9,5.3478051152611755e-9
LSO,plant-dominant,regular,wheat gluten,Wheat,15,2.9358171082471377e-5,3.271117170181626e-5,7.499697603307836e-5,Wheat,whea,3641.16790169524,8.062844635316851e-9,8.983703192205645e-9,2.0596956267290387e-8
LTU,fish-dominant,efficient,corn gluten meal,Maize (corn),56,477.759329402329,601.5111111678268,252.82354980738822,Maize,maiz,114596.6056016758,0.004169053061335549,0.005248943526814469,0.0022062045248196346
LTU,fish-dominant,efficient,faba beans,"Broad beans and horse beans, dry",181,2731.333655705017,2731.333655705017,2731.333655705017,Pulses,opul,384343.3849025741,0.007106493211525868,0.007106493211525868,0.007106493211525868
LTU,fish-dominant,efficient,wheat,Wheat,15,12.185437173044946,12.185437173044946,12.185437173044946,Wheat,whea,4289711.166975498,2.8406194959826176e-6,2.8406194959826176e-6,2.8406194959826176e-6
LTU,fish-dominant,efficient,wheat gluten,Wheat,15,22.630097607083474,25.214684061029512,57.809762164578046,Wheat,whea,4289711.166975498,5.275436206824862e-6,5.877944476808999e-6,1.3476376360634409e-5
LTU,fish-dominant,regular,corn gluten meal,Maize (corn),56,530.8436993359211,668.3456790753631,280.9150553415424,Maize,maiz,114596.6056016758,0.004632281179261721,0.005832159474238299,0.002451338360910705
